sid,family_id,class_name,y,exec_bytes,first_stop_offset,region_bytes,near_empty,whole_body,no_stop,stop_at_final_byte,feature_nnz,feature_l1,features_finite,oof_score_first_stop_full
base:0xfc4a4381774e5411b84bff224f8dd9c0d7db52dc,F00070,malicious,1,2438,102.0,103,False,False,False,False,51,205.81491088867188,True,0.999377965927124
base:0xfc1e017812a16fb3650d6110765d2622fd23c1e4,F00082,malicious,1,8447,163.0,164,False,False,False,False,57,322.9595642089844,True,0.9987747073173523
base:0x7aef1df01285823845ee9b905f5bd20471c27e6c,F00033,malicious,1,15173,134.0,135,False,False,False,False,84,222.80628967285156,True,0.9868109822273254
base:0x760daf78fba61e440816243de08e89486375e2a8,F00008,malicious,1,3544,91.0,92,False,False,False,False,51,184.7532958984375,True,0.9993245601654053
base:0x0000ee48d8540fe16c7e421fd6e61bdecb2748d7,F00013,malicious,1,3108,108.0,109,False,False,False,False,57,217.76864624023438,True,0.9980840682983398
base:0xac8bd2651a6a366eb036aff84d984586f800cee1,F00008,malicious,1,3541,91.0,92,False,False,False,False,51,184.7532958984375,True,0.9993245601654053
base:0x0000ce484ce6afbf650eb6b009dae2655aa39fc4,F00013,malicious,1,3108,108.0,109,False,False,False,False,57,217.76864624023438,True,0.9980840682983398
base:0xa455a417f9aebe8b99bd88d48be0c8ec7d2fb3af,F00066,malicious,1,1838,270.0,271,False,False,False,False,184,509.02130126953125,True,0.9948639273643494
base:0x24198745861cdd3d6bdb78e8d7fa55a87cad0122,F00022,malicious,1,3083,69.0,70,False,False,False,False,51,142.58070373535156,True,0.8016701340675354
ethereum:0x98d54ea32246e9aa3b3d531685e1fd34194a3e63,F00103,malicious,1,10036,249.0,250,False,False,False,False,61,489.1011047363281,True,0.9835919141769409
ethereum:0xceaa59577cd3302b43eee7e02dad912842786966,F00104,malicious,1,4017,208.0,209,False,False,False,False,112,383.86346435546875,True,0.9993370175361633
ethereum:0xf5258ab8fdbf149896985dde1d8ed43fb86f9479,F00056,malicious,1,1128,69.0,70,False,False,False,False,51,142.58070373535156,True,0.8577033281326294
ethereum:0x572065f25b2af0081bca42d1b173e507e8005e54,F00008,malicious,1,3544,91.0,92,False,False,False,False,51,184.7532958984375,True,0.9993245601654053
ethereum:0x7be15e236cdb8c9c5e74c33e2d63e2c184573487,F00103,malicious,1,10356,249.0,250,False,False,False,False,61,489.1011047363281,True,0.9835919141769409
ethereum:0x4fabb145d64652a948d72533023f6e7a623c7c53,F00105,malicious,1,1506,117.0,118,False,False,False,False,52,209.30877685546875,True,0.9711437821388245
ethereum:0xf51d1ccaaf78eead5adfd907880f4f5df5f9a615,F00106,malicious,1,3399,780.0,781,False,False,False,False,201,1293.37939453125,True,0.6072036027908325
ethereum:0x32f66e05d98fe6a15216f6219f414a4a76d84d7a,F00036,malicious,1,2981,265.0,266,False,False,False,False,149,477.6863098144531,True,0.9989369511604309
ethereum:0x5be238e2972441043f3386c4858fd609d1637a29,F00041,malicious,1,6206,102.0,103,False,False,False,False,51,205.81491088867188,True,0.999377965927124
ethereum:0x58b273343b70404f6a68249abb6a4c4560bdbe81,F00038,malicious,1,3389,160.0,161,False,False,False,False,108,282.81964111328125,True,0.9996101260185242
ethereum:0xcb3756460556a02138c34431e7aede00cbb487fe,F00056,malicious,1,1369,69.0,70,False,False,False,False,51,142.58070373535156,True,0.8577033281326294
ethereum:0x2380e6cc8724360ee4e0b6416353b3c30b1d0b41,F00107,malicious,1,2059,181.0,182,False,False,False,False,127,336.4376525878906,True,0.9994958639144897
ethereum:0xb7893c1fbbc04267af87bdb013d701ef05920462,F00056,malicious,1,1294,141.0,142,False,False,False,False,62,236.40570068359375,True,0.9685496091842651
ethereum:0x930fcc37d6042c79211ee18a02857cb1fd7f0d0b,F00011,malicious,1,2721,236.0,237,False,False,False,False,149,420.98126220703125,True,0.9990768432617188
ethereum:0x698cd6d2618baa3e35ecb7322919c5fce95886cf,F00108,malicious,1,1997,31.0,32,False,False,False,False,38,69.0,True,0.00029023224487900734
ethereum:0x2a0d9353b4d03f7ab026775b78d27e5f35aa60b3,F00003,malicious,1,1395,250.0,251,False,False,False,False,149,435.41876220703125,True,0.9979928731918335
ethereum:0xb6785b782571980b3ddb5d40659f4861ff15aa02,F00020,malicious,1,1784,210.0,211,False,False,False,False,151,412.4334716796875,True,0.9455476999282837
ethereum:0x12f73f3da98c4c1d31918c88e11bc2e229c876d2,F00109,malicious,1,6542,219.0,220,False,False,False,False,112,404.8333435058594,True,0.9989030361175537
ethereum:0x300b0ccdc7b0d416593de409b04a5fd930daa9f7,F00075,malicious,1,2038,239.0,240,False,False,False,False,162,426.013671875,True,0.9999117851257324
ethereum:0x8613f7e17d522e80a9410a4375032dff82f7e315,F00110,malicious,1,4172,291.0,292,False,False,False,False,151,516.9437866210938,True,0.9978614449501038
ethereum:0x6b8efeb4a4d1c7d7378b64451bd87cf5578a0b26,F00111,malicious,1,7083,95.0,96,False,False,False,False,62,195.66152954101562,True,0.9850887656211853
ethereum:0xa37a5abd41f8109b430400f91f1361c7fcedcf18,F00007,malicious,1,2847,169.0,170,False,False,False,False,119,301.0081481933594,True,0.9968383312225342
ethereum:0x19009f4fb887cf6be63a519d02f3b7faf6ef7164,F00112,malicious,1,5553,208.0,209,False,False,False,False,112,383.86346435546875,True,0.999133288860321
ethereum:0xb7349b3481ca70c7cb7176c5ed1aa95a35abc397,F00113,malicious,1,1562,250.0,251,False,False,False,False,149,435.41876220703125,True,0.9986261129379272
ethereum:0x2287bebc41fd56b30ea0cfc278b91de503015148,F00041,malicious,1,6188,102.0,103,False,False,False,False,51,205.81491088867188,True,0.999377965927124
ethereum:0x3ca269ec828a35b292a8cefa1193d18bb244eea0,F00015,malicious,1,6377,80.0,81,False,False,False,False,51,163.67715454101562,True,0.9993033409118652
ethereum:0x5d595731fbdba356ae71b65f6f014749a4eb969a,F00114,malicious,1,1944,360.0,361,False,False,False,False,171,628.4957275390625,True,0.9929431080818176
ethereum:0x6f14a6393744adf43be8c3c6c0924f840e7892f6,F00006,malicious,1,2214,442.0,443,False,False,False,False,204,775.20703125,True,0.931821882724762
ethereum:0xb8165a3c9361e405aa21311883ad6388cd484215,F00115,malicious,1,6220,260.0,261,False,False,False,False,61,510.1130676269531,True,0.9845519661903381
ethereum:0xe21cec99a4cca4a4bbe98624ea2f8f407462507d,F00097,malicious,1,3083,226.0,227,False,False,False,False,152,440.6584777832031,True,0.9815568923950195
ethereum:0xf8cdf743e29bf94fdb71052d7b67239a2cbb3611,F00116,malicious,1,7229,219.0,220,False,False,False,False,112,404.8333435058594,True,0.9991082549095154
ethereum:0xa25f6ef06880a2c7e2bda3e647011235c68bcacb,F00023,malicious,1,989,289.0,290,False,False,False,False,145,472.256103515625,True,0.9961605072021484
ethereum:0xd9998753a9d5018e6bb80ae81f4a61f5b08fe1b8,F00031,malicious,1,3399,315.0,316,False,False,False,False,156,548.3821411132812,True,0.9545584321022034
ethereum:0xbb3783f3e97eea9927900f2cb38afea434cb235a,F00031,malicious,1,3399,315.0,316,False,False,False,False,156,548.3821411132812,True,0.9545584321022034
ethereum:0x00037763c2c4e6efa6bf9a03775f6a0b5112b578,F00013,malicious,1,3112,108.0,109,False,False,False,False,57,217.76864624023438,True,0.9980840682983398
ethereum:0x540fe9bec2470e93aa911906eb560ad6647612c2,F00006,malicious,1,2214,442.0,443,False,False,False,False,204,775.20703125,True,0.931821882724762
ethereum:0x68ae6c736ae31bbab8d8b712cdc1f552e7de7351,F00023,malicious,1,989,289.0,290,False,False,False,False,145,472.256103515625,True,0.9961605072021484
ethereum:0xff02c0c9644e519256b0e03e19f41793e9c0624f,F00031,malicious,1,3399,315.0,316,False,False,False,False,156,548.3821411132812,True,0.9545584321022034
ethereum:0x804e70b455f44560a43605fe1e34a02e0c9f79c2,F00006,malicious,1,2214,442.0,443,False,False,False,False,204,775.20703125,True,0.931821882724762
ethereum:0x66c24762397b3a74f567ad07192c74779c0d8261,F00117,malicious,1,5092,219.0,220,False,False,False,False,112,404.8333435058594,True,0.9990127086639404
ethereum:0x6b7879a5d747e30a3adb37a9e41c046928fce933,F00006,malicious,1,2214,442.0,443,False,False,False,False,204,775.20703125,True,0.931821882724762
ethereum:0x84d05511614272694d3a9cebe896514dbde51f40,F00023,malicious,1,989,289.0,290,False,False,False,False,145,472.256103515625,True,0.9961605072021484
ethereum:0x57a413be621201554abca00bdb25dbbea82f13c8,F00031,malicious,1,3399,315.0,316,False,False,False,False,156,548.3821411132812,True,0.9545584321022034
ethereum:0xc6cb2c4d7c277bbd774fd9a9e485c1da0a460ade,F00023,malicious,1,989,289.0,290,False,False,False,False,145,472.256103515625,True,0.9961605072021484
ethereum:0xe51ed17a26a0e88c5ca7b962a2271dea4548ca13,F00118,malicious,1,1765,116.0,117,False,False,False,False,70,209.27450561523438,True,0.9951539039611816
ethereum:0x0c9900ae00ca9071dae00084006400003900cba7,F00119,malicious,1,3348,293.0,294,False,False,False,False,158,543.2210693359375,True,0.9963876008987427
ethereum:0xecdbddd1644a5a53fea4571131c4ed0418f37f61,F00120,malicious,1,4768,92.0,93,False,False,False,False,54,187.74435424804688,True,0.9993295669555664
ethereum:0x5144d5655a3cd69efff897330489115c07517bbd,F00103,malicious,1,10356,249.0,250,False,False,False,False,61,489.1011047363281,True,0.9835919141769409
ethereum:0xbb9461a20ff8fd4111cb9d449ad1596cc288b021,F00121,malicious,1,1046,250.0,251,False,False,False,False,163,446.974365234375,True,0.9997333884239197
ethereum:0xda1978401ba2c0fddde5df5b3c10fb24a1bbf44b,F00107,malicious,1,2071,193.0,194,False,False,False,False,140,360.37701416015625,True,0.9995825886726379
ethereum:0x93c1bfc95c20d212c85c6bbc74bd339b3c0086da,F00008,malicious,1,3785,130.0,131,False,False,False,False,59,259.89434814453125,True,0.9993982315063477
ethereum:0xa485c48ecbee5eec72d697ab9e985751fab48318,F00001,malicious,1,5087,132.0,133,False,False,False,False,65,235.4339599609375,True,0.8639504313468933
ethereum:0x5f0393396359b58366049e7b11aa786de4c473fd,F00008,malicious,1,3544,91.0,92,False,False,False,False,51,184.7532958984375,True,0.9993245601654053
ethereum:0xca27f2cc3c3f0fd3ec0f283bf7faf0a5fd4b78e1,F00100,malicious,1,3989,340.0,341,False,False,False,False,151,627.489501953125,True,0.9936859011650085
ethereum:0xda3ec82db03d024e54fff2f0eca2cf1b19cf9b11,F00122,malicious,1,1861,219.0,220,False,False,False,False,130,399.65435791015625,True,0.9944406151771545
ethereum:0x4b39b261659df3d39a4f95d0a5cec6ee2b394be8,F00075,malicious,1,2014,227.0,228,False,False,False,False,147,402.08843994140625,True,0.9993143081665039
ethereum:0x912ac7a8ed81a4a0a707c4342a85f2f582440a3b,F00063,malicious,1,2000,70.0,71,False,False,False,False,50,144.5361785888672,True,0.9144248366355896
ethereum:0x4fcff2c42e8eba63c44b92dd6332a9c75c923751,F00032,malicious,1,6989,202.0,203,False,False,False,False,119,363.88385009765625,True,0.992250382900238
ethereum:0x6159fd2b871e4c11fabe564e3b2835eff7ed9969,F00116,malicious,1,6974,219.0,220,False,False,False,False,112,404.8333435058594,True,0.9991082549095154
ethereum:0x8730af6d97a84a2086411be23902066304550050,F00123,malicious,1,3288,315.0,316,False,False,False,False,172,566.0910034179688,True,0.9884152412414551
ethereum:0x35f476f48a576e174757d77cf84881e9037848dc,F00124,malicious,1,5701,323.0,324,False,False,False,False,166,587.7898559570312,True,0.9954610466957092
ethereum:0x6f94e6658730eacb340171cbc4a57357a5ffb926,F00038,malicious,1,3421,160.0,161,False,False,False,False,108,282.81964111328125,True,0.9996101260185242
ethereum:0x2ae985de063d88fbaf60cdc8e81a9a8cf89d226c,F00056,malicious,1,1128,69.0,70,False,False,False,False,51,142.58070373535156,True,0.8577033281326294
ethereum:0x912f913496622df4e4efe38e61e1b9554a37e13d,F00125,malicious,1,5109,428.0,429,False,False,False,False,124,741.6068115234375,True,0.044359080493450165
ethereum:0x2cba7f7d0728c3cfcfb5f6d0ddcf4af49fa37956,F00001,malicious,1,5087,132.0,133,False,False,False,False,65,235.4339599609375,True,0.8639504313468933
ethereum:0x9249d32e20e78c7ad9a3aacc7bbf161e5b02ba07,F00126,malicious,1,311,153.0,154,False,False,False,False,115,270.3512878417969,True,0.9909992218017578
ethereum:0x058c9df053828f5817ef67bac3cd90672ae4489a,F00127,malicious,1,649,149.0,150,False,False,False,False,121,272.1513977050781,True,0.9988393187522888
ethereum:0xb4d2215f6e155566a391edc9b7ab0e816a934af4,F00128,malicious,1,818,253.0,254,False,False,False,False,159,443.4038391113281,True,0.9995425939559937
ethereum:0x000005d2c018e5146489b81e850cf3c31260bd97,F00037,malicious,1,5389,140.0,141,False,False,False,False,57,277.8644714355469,True,0.998788058757782
ethereum:0x6c69f2033bcfa81dae0af6d5dbf1b80378a987f2,F00129,malicious,1,3394,129.0,130,False,False,False,False,59,258.90093994140625,True,0.9998015761375427
ethereum:0xcf45b71a976bf6b71c509936e3f1033cebd8ea14,F00130,malicious,1,6202,176.0,177,False,False,False,False,67,350.9637145996094,True,0.7281832098960876
ethereum:0x08f5e230d412f0cd475b03b9acb51d1562f730f9,F00023,malicious,1,989,289.0,290,False,False,False,False,145,472.256103515625,True,0.9961605072021484
ethereum:0x1e60fa69383fcf5b482a3fa141b0835d434c77d6,F00113,malicious,1,1562,250.0,251,False,False,False,False,149,435.41876220703125,True,0.9986261129379272
ethereum:0x9a56ac6f7a9c0944f448191a138b9d458fbb3c04,F00131,malicious,1,2759,424.0,425,False,False,False,False,196,743.347900390625,True,0.985518217086792
ethereum:0xac8919bbbcd06d2540194230a736bdafa9936ebf,F00132,malicious,1,1804,148.0,149,False,False,False,False,105,269.1880798339844,True,0.9995123147964478
ethereum:0x4c2ddc99a000ceee676bfdf3ba27cb46740206c6,F00133,malicious,1,350,229.0,230,False,False,False,False,162,435.5018615722656,True,0.9979435801506042
ethereum:0xf3a6b50ba75a42922120e3f77dbd72e41ac830c6,F00116,malicious,1,6974,219.0,220,False,False,False,False,112,404.8333435058594,True,0.9991082549095154
ethereum:0x14b286892fb33ca530c1f95efab7ae1d51660130,F00129,malicious,1,3038,102.0,103,False,False,False,False,52,206.81491088867188,True,0.9997082352638245
ethereum:0xc4599c6dbc70d3986a628acabbc839d08a98a2b2,F00134,malicious,1,498,215.0,216,False,False,False,False,147,414.6488342285156,True,0.9948461055755615
ethereum:0xc271d8cefdd51a02054217a4442cc10960723879,F00018,malicious,1,5249,102.0,103,False,False,False,False,51,205.81491088867188,True,0.999377965927124
ethereum:0x8b52d1c28282ee323d66faa3365dbdf251bc219c,F00135,malicious,1,1773,91.0,92,False,False,False,False,52,185.7532958984375,True,0.9996572732925415
ethereum:0xeef06c47306a6fb4f94b1ad779112214d11ce1a5,F00116,malicious,1,7229,219.0,220,False,False,False,False,112,404.8333435058594,True,0.9991082549095154
ethereum:0xf6fcd2ccd2472b71f334c3e4f1a7001f1ee53700,F00127,malicious,1,649,149.0,150,False,False,False,False,121,272.1513977050781,True,0.9988393187522888
ethereum:0x3fb35d27c96adbe45e8814a2a4110cd002422345,F00136,malicious,1,14733,219.0,220,False,False,False,False,112,404.8333435058594,True,0.9991082549095154
ethereum:0x3220bf967f84160905e4d4326f7dbcd0a2f5a5bf,F00023,malicious,1,989,289.0,290,False,False,False,False,145,472.256103515625,True,0.9961605072021484
ethereum:0xf21953cc4950fba0d3b59fcc5e7f413ae164e019,F00137,malicious,1,893,383.0,384,False,False,False,False,169,628.5405883789062,True,0.9900240898132324
ethereum:0xda81d9eced2ddc2e87242e1ccb18d8ae5f07193e,F00038,malicious,1,3444,160.0,161,False,False,False,False,107,282.8196716308594,True,0.9995266199111938
ethereum:0xebc7ad3208228522092eaeaa4124d031ca14fa1b,F00138,malicious,1,3039,315.0,316,False,False,False,False,146,520.9534912109375,True,0.9934513568878174
ethereum:0xeb736cce9493493138a7758831bb4d3ed16acc8c,F00139,malicious,1,652,58.0,59,False,False,False,False,52,122.45454406738281,True,0.9932311773300171
ethereum:0x89046d34e70a65acab2152c26a0c8e493b5ba629,F00008,malicious,1,3880,102.0,103,False,False,False,False,51,205.81491088867188,True,0.9994780421257019
ethereum:0xf3e6e6ed97b2df9241007026ad4ee9d094e13695,F00140,malicious,1,3722,272.0,273,False,False,False,False,149,477.302978515625,True,0.9947018027305603
ethereum:0xfdee40030641b66a6af7a53eeedd4740fedb761c,F00023,malicious,1,989,289.0,290,False,False,False,False,145,472.256103515625,True,0.9961605072021484
ethereum:0xa9684b3cd76dbb86049dcc1e9ce75a6ac3f74dce,F00141,malicious,1,2214,47.0,48,False,False,False,False,49,100.282470703125,True,0.9574257135391235
ethereum:0x73c3553cf99de17b9fc6f8ec83d092e3b489b098,F00142,malicious,1,2648,91.0,92,False,False,False,False,52,185.7532958984375,True,0.9997286200523376
ethereum:0xf5fb3834b41b9ad538fc30a34dae20ecb584cce3,F00076,malicious,1,3196,152.0,153,False,False,False,False,63,303.81744384765625,True,0.9873140454292297
ethereum:0x8d95ce736d17e3daa8afb9b8d5b5b68af9518c1c,F00143,malicious,1,426,182.0,183,False,False,False,False,144,362.20947265625,True,0.9991400241851807
ethereum:0x5e7ed20a830eb1f3bae2ed1bcb7c0ea0ad14afca,F00124,malicious,1,5248,296.0,297,False,False,False,False,160,535.85888671875,True,0.9986860156059265
ethereum:0xbdf96cd5aafe3448ef66019e78c84b00ac2be083,F00144,malicious,1,572,227.0,228,False,False,False,False,148,402.0884094238281,True,0.9987019300460815
ethereum:0x2d33b68f3152a43e10b327dbf47bfed0b4a78d10,F00145,malicious,1,3344,391.0,392,False,False,False,False,171,648.4063110351562,True,0.9972802400588989
ethereum:0xe85c20c9408a07383d932332540d322a1becacb5,F00023,malicious,1,1020,289.0,290,False,False,False,False,145,472.256103515625,True,0.9961605072021484
ethereum:0x4ddcdd0b68a849d7edbf129bccfb35c525ffa306,F00104,malicious,1,4016,208.0,209,False,False,False,False,112,383.86346435546875,True,0.9993370175361633
ethereum:0x179ebfcc4a92d6c7e354a1362d59643c7a967fc9,F00146,malicious,1,6384,177.0,178,False,False,False,False,68,352.958740234375,True,0.9801403880119324
ethereum:0x5c486eb696e9f4389a0e61d79d45e92a86a5221e,F00147,malicious,1,1342,388.0,389,False,False,False,False,170,619.7698974609375,True,0.9971174001693726
ethereum:0xa2e47f21d0340f24131e1be1c0cc6fe2b9d8b8fd,F00007,malicious,1,2847,169.0,170,False,False,False,False,119,301.0081481933594,True,0.9968383312225342
ethereum:0x00000000007047538007de9dd86921f8992ba638,F00148,malicious,1,2307,100.0,101,False,False,False,False,79,193.24911499023438,True,0.9544207453727722
ethereum:0x93078e0e35daa6cefb532eb57247a6c24a2d0c14,F00016,malicious,1,199,38.0,39,False,False,False,False,58,90.34375,True,0.03441518172621727
ethereum:0xabadf5913a3178c6010a9e01b76c16cbcc1a3f5e,F00130,malicious,1,6202,176.0,177,False,False,False,False,67,350.9637145996094,True,0.7281832098960876
ethereum:0x777e03001d4b2b5ecca3a10474ba355f95630f56,F00149,malicious,1,6198,230.0,231,False,False,False,False,112,425.8069152832031,True,0.9915217161178589
ethereum:0x00512d0000e0c24900008f3fd3e12600b5bd00b0,F00150,malicious,1,2318,209.0,210,False,False,False,False,148,408.40716552734375,True,0.9455476999282837
ethereum:0xee8a08362b98290d6f78f6781b756dd347d2df51,F00151,malicious,1,3066,562.0,563,False,False,False,False,224,964.652099609375,True,0.9691979885101318
ethereum:0x3287832c35d5577b4ca2c558a43743ab33b92fa7,F00152,malicious,1,2296,164.0,165,False,False,False,False,111,290.8048095703125,True,0.9986625909805298
ethereum:0x9da9f2ce82964766535b39d2793526774f9479f1,F00132,malicious,1,1804,148.0,149,False,False,False,False,105,269.1880798339844,True,0.9995123147964478
ethereum:0x8d414d524dfbeabee9dfc48a152f8ab85a28eb15,F00153,malicious,1,1476,91.0,92,False,False,False,False,51,184.7532958984375,True,0.9995417594909668
ethereum:0x1b6b834e67968c8be8e13cc2f6a92f037bac4a73,F00128,malicious,1,818,253.0,254,False,False,False,False,159,443.4038391113281,True,0.9995425939559937
ethereum:0xa283d9f6be0e452ea7615466f23830be0311ab1e,F00109,malicious,1,6345,219.0,220,False,False,False,False,112,404.8333435058594,True,0.9989030361175537
ethereum:0x7e35895acbf8734a5c47f5d27020d0fbe9e865d4,F00154,malicious,1,3887,129.0,130,False,False,False,False,59,258.90093994140625,True,0.9998015761375427
ethereum:0x44f4663f80af5c5f3ce0be5c405a19a221d47100,F00124,malicious,1,5616,308.0,309,False,False,False,False,173,559.8086547851562,True,0.9865661263465881
ethereum:0xeb63ad112c162be423c6e59246995b4aa48fb1bf,F00152,malicious,1,2773,271.0,272,False,False,False,False,133,489.21148681640625,True,0.9940916895866394
ethereum:0x7fc66500c84a76ad7e9c93437bfc5ac33e2ddae9,F00155,malicious,1,2438,121.0,122,False,False,False,False,54,241.89901733398438,True,0.8315026760101318
ethereum:0x19ce015fde363db74eddccb05fcf638ed8e4c8e7,F00156,malicious,1,5947,208.0,209,False,False,False,False,112,383.86346435546875,True,0.9990553259849548
ethereum:0x3549c7f6a9d712fd3007efc1b85e0c4acca5c211,F00023,malicious,1,989,289.0,290,False,False,False,False,145,472.256103515625,True,0.9961605072021484
ethereum:0xb159f6810a4c2ff0a936d593a89545ff75a0aaa2,F00157,malicious,1,2568,211.0,212,False,False,False,False,127,384.7235412597656,True,0.9763827323913574
ethereum:0xd49c36326b80fcdc3f042d78c96820321bfee1d1,F00138,malicious,1,3039,315.0,316,False,False,False,False,146,520.9534912109375,True,0.9934513568878174
ethereum:0x29520f332cf10c6612f47f38881d0568bb6fe971,F00158,malicious,1,320,142.0,143,False,False,False,False,104,247.44371032714844,True,0.9908746480941772
ethereum:0xb5629500e7395c5417f8f228fae1a5263fc93159,F00003,malicious,1,1224,250.0,251,False,False,False,False,149,435.41876220703125,True,0.9979928731918335
ethereum:0x06837b7cdc7ad0f219ce46215411b1c7d89021cb,F00132,malicious,1,1804,148.0,149,False,False,False,False,105,269.1880798339844,True,0.9995123147964478
ethereum:0x0776e2d86f654028e2c3c51b4835277dbbf62c21,F00112,malicious,1,4818,208.0,209,False,False,False,False,112,383.86346435546875,True,0.999133288860321
ethereum:0xb66f536510e0554e08082710847385031f75749e,F00124,malicious,1,5863,323.0,324,False,False,False,False,166,587.7898559570312,True,0.9954610466957092
ethereum:0xe38e81a06ada5c4515a1fc8266ae470da63c00b4,F00023,malicious,1,989,289.0,290,False,False,False,False,145,472.256103515625,True,0.9961605072021484
ethereum:0x5cb401dec691025bf91e24b54257f2561ee3764e,F00128,malicious,1,818,253.0,254,False,False,False,False,159,443.4038391113281,True,0.9995425939559937
ethereum:0x557f37550196a3022aec6c2b1b4951900ea3e3c2,F00049,malicious,1,2614,227.0,228,False,False,False,False,147,402.08843994140625,True,0.9993951320648193
ethereum:0xd3dc65efd16487b43530ca2ce05c3ce8da2af1ee,F00022,malicious,1,3083,69.0,70,False,False,False,False,51,142.58070373535156,True,0.8016701340675354
ethereum:0xbfc64cd6cec913bcd004faca475581d9eb65a01a,F00008,malicious,1,3203,91.0,92,False,False,False,False,51,184.7532958984375,True,0.9993245601654053
ethereum:0x2a755758fb0d25883e8e3e9573b9d2c18c1777db,F00120,malicious,1,4180,81.0,82,False,False,False,False,54,166.6671142578125,True,0.9990434050559998
ethereum:0x4de6dab5c679b18f8bedb8467fa1ad8271721a28,F00007,malicious,1,2847,169.0,170,False,False,False,False,119,301.0081481933594,True,0.9968383312225342
ethereum:0x7fbeb059aa52a2618d78bea937fb5497c774c057,F00018,malicious,1,5940,129.0,130,False,False,False,False,58,257.90093994140625,True,0.9996702671051025
ethereum:0x544bb1d8c8e3b7ca17f620f06eb75b93ddb93a15,F00120,malicious,1,4768,92.0,93,False,False,False,False,54,187.74435424804688,True,0.9993295669555664
ethereum:0x8d109b57a2a8be80501c25962f880ff59d6293d6,F00116,malicious,1,6974,219.0,220,False,False,False,False,112,404.8333435058594,True,0.9991082549095154
ethereum:0x4a3727de5470132a5ddf48ad95e27361ee0f803c,F00003,malicious,1,1395,250.0,251,False,False,False,False,150,436.41876220703125,True,0.9979928731918335
ethereum:0x9eece72f8313d81d9172ec68e1dcb6c1cfd60961,F00159,malicious,1,1733,210.0,211,False,False,False,False,156,409.3333435058594,True,0.9994630217552185
ethereum:0xb847f107513522af770ee0aad8da0319e6da32b3,F00023,malicious,1,989,289.0,290,False,False,False,False,145,472.256103515625,True,0.9961605072021484
ethereum:0xcb76f210fff34c2176802579a3f4d57b6d8803de,F00038,malicious,1,3444,160.0,161,False,False,False,False,107,282.8196716308594,True,0.9995266199111938
ethereum:0x0a7d91f11f5ca455c742ed32691ce2726e15883c,F00128,malicious,1,818,253.0,254,False,False,False,False,159,443.4038391113281,True,0.9995425939559937
ethereum:0x7f7f0dcbe8add58145b2785afea40950891b44c8,F00018,malicious,1,5940,129.0,130,False,False,False,False,58,257.90093994140625,True,0.9996702671051025
ethereum:0x9e5bf3d3238ad9e69548494739e8c9eb52eac6d9,F00124,malicious,1,5332,308.0,309,False,False,False,False,173,559.8086547851562,True,0.9865661263465881
ethereum:0xb221f464c8265381054b3dbfda90fd4e5f01ab0e,F00056,malicious,1,1152,69.0,70,False,False,False,False,51,142.58070373535156,True,0.8577033281326294
ethereum:0xed8b1d49003bf29528e5521e63e9d37af951b905,F00041,malicious,1,6206,102.0,103,False,False,False,False,51,205.81491088867188,True,0.999377965927124
ethereum:0x0dd61275ecd8666b3bfe77ff1ce17a98b542caad,F00024,malicious,1,2140,129.0,130,False,False,False,False,58,257.90093994140625,True,0.9994309544563293
ethereum:0xfe027bde22d96f0b1fb01605c32e5e6ac40eb376,F00160,malicious,1,1298,243.0,244,False,False,False,False,144,430.8782043457031,True,0.9982593655586243
ethereum:0x285002f5846615453053a5074ae7d743ea38201c,F00041,malicious,1,7549,282.0,283,False,False,False,False,149,506.9106750488281,True,0.04373449087142944
ethereum:0x89318ee02b4adda57770267afe5cd8f5242320d2,F00050,malicious,1,3646,281.0,282,False,False,False,False,157,506.8927307128906,True,0.9350136518478394
ethereum:0xe9eaef23ac3ce6c232517541c7d361852b06f911,F00031,malicious,1,3711,315.0,316,False,False,False,False,156,548.3821411132812,True,0.9545584321022034
ethereum:0x716e87bb0a48ceed408c5b629769d0dd3cc0bd63,F00107,malicious,1,2071,193.0,194,False,False,False,False,140,360.37701416015625,True,0.9995825886726379
ethereum:0xf8f29a89be297b78371bacd7704fa9d29851a5ca,F00161,malicious,1,692,126.0,127,False,False,False,False,105,228.4102325439453,True,0.9990041851997375
ethereum:0xa5482e831dae2ff1acb4006cfeb84361c60bbef9,F00024,malicious,1,2001,129.0,130,False,False,False,False,58,257.90093994140625,True,0.9994309544563293
ethereum:0x672df215f73e5a998dc76bb6625902334fcbc6c4,F00130,malicious,1,8059,177.0,178,False,False,False,False,68,352.958740234375,True,0.9801403880119324
ethereum:0xae7ab96520de3a18e5e111b5eaab095312d7fe84,F00162,malicious,1,1035,219.0,220,False,False,False,False,93,355.70172119140625,True,0.038688380271196365
ethereum:0x710fad1041f0ee79916bb1a6adef662303bb8b6e,F00023,malicious,1,989,289.0,290,False,False,False,False,145,472.256103515625,True,0.9961605072021484
ethereum:0x47a1ef086545283991674ff23a7b5926d09d49ff,F00020,malicious,1,1784,210.0,211,False,False,False,False,151,412.4334716796875,True,0.9455476999282837
ethereum:0xf632f40b3e0df3c1b104c14639ef42326b224efa,F00163,malicious,1,2725,91.0,92,False,False,False,False,51,184.7532958984375,True,0.9997567534446716
ethereum:0x4be1f53c5597bdc64fbe271f8e44b361aa013d4b,F00164,malicious,1,2444,164.0,165,False,False,False,False,120,335.3227844238281,True,0.9972158670425415
