item_id,delegate_address,delegate_explorer_url,authority_address,authority_explorer_url,first_tx_hash,authorization_tx_explorer_url,first_block,first_timestamp_utc,last_block,last_timestamp_utc,authorization_count,historical_code_bytes,historical_bytecode_sha256,postcutoff_exact_runtime_family,exact_runtime_peer_count,exact_runtime_peer_addresses,matched_historical_family,best_historical_family_similarity,runtime_changed_since_first_authorization,audit_instruction
ethereum:0xda8af8a148b4765d41de66394413e0be74555675,0xda8af8a148b4765d41de66394413e0be74555675,https://etherscan.io/address/0xda8af8a148b4765d41de66394413e0be74555675,0x4de23f3f0fb3318287378adbde030cf61714b2f3,https://etherscan.io/address/0x4de23f3f0fb3318287378adbde030cf61714b2f3,0x1d0ac1e58ead55c761561af825d0abb7662725bd080eb6f31ff05455c725f33b,https://etherscan.io/tx/0x1d0ac1e58ead55c761561af825d0abb7662725bd080eb6f31ff05455c725f33b,24521376,2026-02-23T18:27:35Z,24635864,2026-03-11T17:58:11Z,550,2140.0,218d2ea2c7ebf1945e852bc6bb41ddc4720dca33466e5f482c7b0a576d9c9048,T0093,1,0xda8af8a148b4765d41de66394413e0be74555675,,0.533106960950764,False,Research project ownership and related deployments; do not infer project family from exact-runtime similarity alone. Enter conclusions only in the separate audit CSV.
ethereum:0xdc5ebf4013777839a63c84a49da7440a49e1a231,0xdc5ebf4013777839a63c84a49da7440a49e1a231,https://etherscan.io/address/0xdc5ebf4013777839a63c84a49da7440a49e1a231,0xe55bad25f464b455a1b932b4a54308dc64bfb984,https://etherscan.io/address/0xe55bad25f464b455a1b932b4a54308dc64bfb984,0x3ecff697769454b89923ea441e7d48ec46564cc95e80fa2a0fe0fe46c8eff4c8,https://etherscan.io/tx/0x3ecff697769454b89923ea441e7d48ec46564cc95e80fa2a0fe0fe46c8eff4c8,24387884,2026-02-05T03:14:59Z,24387977,2026-02-05T03:33:47Z,10,1258.0,b4c48eb54d65f3c13c6347d1461e24c0542f233b77d1338f5bee50a7d276c998,T0474,1,0xdc5ebf4013777839a63c84a49da7440a49e1a231,,0.6944837340876945,False,Research project ownership and related deployments; do not infer project family from exact-runtime similarity alone. Enter conclusions only in the separate audit CSV.
ethereum:0xdd1d6933f7be14be38708fa682ff9baf594dbc77,0xdd1d6933f7be14be38708fa682ff9baf594dbc77,https://etherscan.io/address/0xdd1d6933f7be14be38708fa682ff9baf594dbc77,0xd5adabc8f98a485c8efa50599afbe926b3e6dd49,https://etherscan.io/address/0xd5adabc8f98a485c8efa50599afbe926b3e6dd49,0x7c9cd2308391c14ea94c211ae440bfec49b352184cae63210b5a4300c716be84,https://etherscan.io/tx/0x7c9cd2308391c14ea94c211ae440bfec49b352184cae63210b5a4300c716be84,24639605,2026-03-12T06:30:47Z,24639605,2026-03-12T06:30:47Z,1,13393.0,1c45e05c7cb700e74dd6d7d6c6b95c2aa0a2413b457ba4641e16bfcc77ddbcef,T0076,1,0xdd1d6933f7be14be38708fa682ff9baf594dbc77,,0.0683185840707964,False,Research project ownership and related deployments; do not infer project family from exact-runtime similarity alone. Enter conclusions only in the separate audit CSV.
ethereum:0xddbe20576137949e86517c26d31f62752574a011,0xddbe20576137949e86517c26d31f62752574a011,https://etherscan.io/address/0xddbe20576137949e86517c26d31f62752574a011,0xbc97202312c9fdba229d0d797b216591cb9311d6,https://etherscan.io/address/0xbc97202312c9fdba229d0d797b216591cb9311d6,0x88c4b2698f5a4600084cd44b9324d87eec274702fae36efc73dce8ae1f5edc66,https://etherscan.io/tx/0x88c4b2698f5a4600084cd44b9324d87eec274702fae36efc73dce8ae1f5edc66,24371578,2026-02-02T20:31:59Z,24371578,2026-02-02T20:31:59Z,1,7750.0,9e4a80832e535e32c1fda84ce524bda459c90c0ff41df4a53e73c705028b15b6,T0421,1,0xddbe20576137949e86517c26d31f62752574a011,,0.19790675547098,False,Research project ownership and related deployments; do not infer project family from exact-runtime similarity alone. Enter conclusions only in the separate audit CSV.
ethereum:0xe0370a580f6c1e092b7c471e1ae0eb74d3574179,0xe0370a580f6c1e092b7c471e1ae0eb74d3574179,https://etherscan.io/address/0xe0370a580f6c1e092b7c471e1ae0eb74d3574179,0x0000001b4152fb988d37bdae91c86116cb55976c,https://etherscan.io/address/0x0000001b4152fb988d37bdae91c86116cb55976c,0xfcf60ede022bf20927a54a479d84cf4a2b4530f047d4d1460029beb057049b81,https://etherscan.io/tx/0xfcf60ede022bf20927a54a479d84cf4a2b4530f047d4d1460029beb057049b81,24525296,2026-02-24T07:34:35Z,24525296,2026-02-24T07:34:35Z,1,1669.0,187911a8c200ddc3f61e3b366009cba6c89c2aa4fe9591404df497401108e3eb,T0068,1,0xe0370a580f6c1e092b7c471e1ae0eb74d3574179,,0.194122196442382,False,Research project ownership and related deployments; do not infer project family from exact-runtime similarity alone. Enter conclusions only in the separate audit CSV.
ethereum:0xe0a2279460b03b46238068c0363f3146dd0a4b96,0xe0a2279460b03b46238068c0363f3146dd0a4b96,https://etherscan.io/address/0xe0a2279460b03b46238068c0363f3146dd0a4b96,0x9f60aeaf1dfa9d4d54a6c7a9b44a5d0f96d37c14,https://etherscan.io/address/0x9f60aeaf1dfa9d4d54a6c7a9b44a5d0f96d37c14,0x0cb68a70d7bc9dff8a24f583b4ebf9af15d8416fa168f7b88b9637718826e84a,https://etherscan.io/tx/0x0cb68a70d7bc9dff8a24f583b4ebf9af15d8416fa168f7b88b9637718826e84a,24369801,2026-02-02T14:34:23Z,24511027,2026-02-22T07:50:47Z,17,3777.0,fe5710f6345191ff62d00ee70626160cc17620080a57771839088d0b830f4294,T0670,1,0xe0a2279460b03b46238068c0363f3146dd0a4b96,,0.2730860299921073,False,Research project ownership and related deployments; do not infer project family from exact-runtime similarity alone. Enter conclusions only in the separate audit CSV.
ethereum:0xec3cf3d8d6320fadffcd11a6df0ffd6c6b591414,0xec3cf3d8d6320fadffcd11a6df0ffd6c6b591414,https://etherscan.io/address/0xec3cf3d8d6320fadffcd11a6df0ffd6c6b591414,0xf8d59231bd1c74b8878ccf244c4dfff412c872f5,https://etherscan.io/address/0xf8d59231bd1c74b8878ccf244c4dfff412c872f5,0xe88e97d9531936486f584dfc3f2e9c2d6e8d317fcd13f3ef66bb2ed70f871e77,https://etherscan.io/tx/0xe88e97d9531936486f584dfc3f2e9c2d6e8d317fcd13f3ef66bb2ed70f871e77,24369034,2026-02-02T12:00:11Z,24369034,2026-02-02T12:00:11Z,1,4463.0,5da9d77b3adad1f3d749b7d2e7ff721e90bb1b8f5eb17a77028ee3e5f2fe45de,T0250,1,0xec3cf3d8d6320fadffcd11a6df0ffd6c6b591414,,0.5734767025089605,False,Research project ownership and related deployments; do not infer project family from exact-runtime similarity alone. Enter conclusions only in the separate audit CSV.
ethereum:0xeef338963906d306595947a89626e04ea5097bbc,0xeef338963906d306595947a89626e04ea5097bbc,https://etherscan.io/address/0xeef338963906d306595947a89626e04ea5097bbc,0xf085ea0085213526800cb9837ac62773e6d85892,https://etherscan.io/address/0xf085ea0085213526800cb9837ac62773e6d85892,0x6b0521c8fe998f15e1610f9176442d674e17a26569184564f8495ffdeb317eb3,https://etherscan.io/tx/0x6b0521c8fe998f15e1610f9176442d674e17a26569184564f8495ffdeb317eb3,24364377,2026-02-01T20:23:47Z,24364906,2026-02-01T22:09:59Z,4921,2748.0,34fbcf29ec2871b88f0d0d19c409042df25b813f4e0792c7c6d08791d28ea8d1,T0135,1,0xeef338963906d306595947a89626e04ea5097bbc,,0.3866976024748647,False,Research project ownership and related deployments; do not infer project family from exact-runtime similarity alone. Enter conclusions only in the separate audit CSV.
ethereum:0xef93688b67019e4b48f19d924f9f8c1f01fb4b3f,0xef93688b67019e4b48f19d924f9f8c1f01fb4b3f,https://etherscan.io/address/0xef93688b67019e4b48f19d924f9f8c1f01fb4b3f,0xd145b17df899a1c30d1159a04b2680832d0b6a60,https://etherscan.io/address/0xd145b17df899a1c30d1159a04b2680832d0b6a60,0x48745ab268d2d5079482744d50967505a8e09421b44fb45ba6e2029c34f7b455,https://etherscan.io/tx/0x48745ab268d2d5079482744d50967505a8e09421b44fb45ba6e2029c34f7b455,24404618,2026-02-07T11:22:35Z,24640672,2026-03-12T10:04:47Z,92,2140.0,363298aec7b356d8c59d4ce948a1d85ca255a343d253b279a49a03fbb9cc1f7d,T0140,1,0xef93688b67019e4b48f19d924f9f8c1f01fb4b3f,,0.533106960950764,False,Research project ownership and related deployments; do not infer project family from exact-runtime similarity alone. Enter conclusions only in the separate audit CSV.
ethereum:0xf0903e253b18e0dda618635d0a944c5211925006,0xf0903e253b18e0dda618635d0a944c5211925006,https://etherscan.io/address/0xf0903e253b18e0dda618635d0a944c5211925006,0x2854b6fb7ed126069f58429d98910e5afdd9a59b,https://etherscan.io/address/0x2854b6fb7ed126069f58429d98910e5afdd9a59b,0xd40d1d08d467cd42c1fb7e5f2d82bdd3a1f4fc44893f26805146a3044f998aaa,https://etherscan.io/tx/0xd40d1d08d467cd42c1fb7e5f2d82bdd3a1f4fc44893f26805146a3044f998aaa,24436485,2026-02-11T22:22:11Z,24436485,2026-02-11T22:22:11Z,1,8019.0,ca3950bbd89120ddf4a01e5e58accd35068b558e6211221d5e1814c7c1b9102d,T0534,1,0xf0903e253b18e0dda618635d0a944c5211925006,,0.2820168067226891,False,Research project ownership and related deployments; do not infer project family from exact-runtime similarity alone. Enter conclusions only in the separate audit CSV.
ethereum:0xf4c3b44bbce609c6ea58c4f078a039dd03703790,0xf4c3b44bbce609c6ea58c4f078a039dd03703790,https://etherscan.io/address/0xf4c3b44bbce609c6ea58c4f078a039dd03703790,0xeeaa2562f89bd75d920d785aacd0c401a0105597,https://etherscan.io/address/0xeeaa2562f89bd75d920d785aacd0c401a0105597,0xcc0db59493e187e4399445b313427a398ea3d4f3387f9e42ad3b6ab3a50a91ec,https://etherscan.io/tx/0xcc0db59493e187e4399445b313427a398ea3d4f3387f9e42ad3b6ab3a50a91ec,24432059,2026-02-11T07:32:47Z,24432059,2026-02-11T07:32:47Z,1,1164.0,d1c3e8cdf43c63d803dc94db69ccef81303ae4e631fdde0ceda5da9c0702362e,T0555,1,0xf4c3b44bbce609c6ea58c4f078a039dd03703790,,0.3864836325237592,False,Research project ownership and related deployments; do not infer project family from exact-runtime similarity alone. Enter conclusions only in the separate audit CSV.
ethereum:0xf58ad65e4df7d2abde6eabf75f713a945d7f4ac9,0xf58ad65e4df7d2abde6eabf75f713a945d7f4ac9,https://etherscan.io/address/0xf58ad65e4df7d2abde6eabf75f713a945d7f4ac9,0x2c2b8c7505fde921ef91e7b19accda1cd82fdcae,https://etherscan.io/address/0x2c2b8c7505fde921ef91e7b19accda1cd82fdcae,0xa967a53cb73c698db97e1576ff967b7812e4be6a9d97e5afce6ba4d05f2d94d9,https://etherscan.io/tx/0xa967a53cb73c698db97e1576ff967b7812e4be6a9d97e5afce6ba4d05f2d94d9,24454859,2026-02-14T11:53:59Z,24519428,2026-02-23T11:56:11Z,25,3594.0,fae7111220ba9f1319efe76f4ac510491ce9bc746b6c5c6aff1f967ecec60704,T0656,1,0xf58ad65e4df7d2abde6eabf75f713a945d7f4ac9,,0.4903687396807925,False,Research project ownership and related deployments; do not infer project family from exact-runtime similarity alone. Enter conclusions only in the separate audit CSV.
ethereum:0xf7e0c440ec56f072adb00f1de6b5574e5313fbb8,0xf7e0c440ec56f072adb00f1de6b5574e5313fbb8,https://etherscan.io/address/0xf7e0c440ec56f072adb00f1de6b5574e5313fbb8,0x0ba68bc7f05aea5bb0889cd458c386bedea224d4,https://etherscan.io/address/0x0ba68bc7f05aea5bb0889cd458c386bedea224d4,0xae11868fb3d952fd9791e81585e16684712a3a0142be9bc18ae4f6a1b76815be,https://etherscan.io/tx/0xae11868fb3d952fd9791e81585e16684712a3a0142be9bc18ae4f6a1b76815be,24395600,2026-02-06T05:09:11Z,24497806,2026-02-20T11:36:35Z,2,4503.0,611ace909b2ab838bbb62b2f0d438933350c591a210d1331c96905e24f40fbd7,T0260,1,0xf7e0c440ec56f072adb00f1de6b5574e5313fbb8,,0.5009842519685039,False,Research project ownership and related deployments; do not infer project family from exact-runtime similarity alone. Enter conclusions only in the separate audit CSV.
ethereum:0xfd99cb1daa381e8ffd8cd40effc878babb80e1e1,0xfd99cb1daa381e8ffd8cd40effc878babb80e1e1,https://etherscan.io/address/0xfd99cb1daa381e8ffd8cd40effc878babb80e1e1,0x6e56dbf85352b790a549642e76ea55124865d4a6,https://etherscan.io/address/0x6e56dbf85352b790a549642e76ea55124865d4a6,0xbfae2cbf804af185f192f8bbda14b73485b6305392c4d5555c4ee79f1d9cfdd6,https://etherscan.io/tx/0xbfae2cbf804af185f192f8bbda14b73485b6305392c4d5555c4ee79f1d9cfdd6,24561579,2026-03-01T09:04:35Z,24589140,2026-03-05T05:21:23Z,6,3951.0,99f0f4668dee428fcf9e1deab2a9ebae90086ef3b0f827097c1307c6355e6817,T0408,1,0xfd99cb1daa381e8ffd8cd40effc878babb80e1e1,,0.6666666666666666,False,Research project ownership and related deployments; do not infer project family from exact-runtime similarity alone. Enter conclusions only in the separate audit CSV.
ethereum:0xffbbf27bea3680008fc038109045c6d3bdb71916,0xffbbf27bea3680008fc038109045c6d3bdb71916,https://etherscan.io/address/0xffbbf27bea3680008fc038109045c6d3bdb71916,0x4cdb2078710ddbb40facb61dce2b630c952bca8e,https://etherscan.io/address/0x4cdb2078710ddbb40facb61dce2b630c952bca8e,0xb322e2c3ab02d5c2eb77bda7abc8a5c3daad581f1088b0fa9b3692f1493385be,https://etherscan.io/tx/0xb322e2c3ab02d5c2eb77bda7abc8a5c3daad581f1088b0fa9b3692f1493385be,24381633,2026-02-04T06:16:11Z,24627364,2026-03-10T13:27:47Z,12,10331.0,d058a7f4c708c6ec2332ef8a59744d1cb98c86bf233a632d9608a27f6d7089d0,T0551,1,0xffbbf27bea3680008fc038109045c6d3bdb71916,,0.5286443562110039,False,Research project ownership and related deployments; do not infer project family from exact-runtime similarity alone. Enter conclusions only in the separate audit CSV.
