item_id,dependence_cluster_id,dependence_cluster_size,linkage_evidence,authority_address,creator_address,creator_kind,public_name_signals,canonical_similarity_holds,development_control_similarity_holds,public_evidence_references
ethereum:0x89e5e2302a6067775ca34288846f5059bae901be,D0071,2,SHARED_AUTHORITY_EOA,0x89e5e2302a6067775ca34288846f5059bae901be,,UNKNOWN,,,,"https://eth.blockscout.com/api/v2/addresses/0x89e5e2302a6067775ca34288846f5059bae901be;https://eth.blockscout.com/api/v2/smart-contracts/0x89e5e2302a6067775ca34288846f5059bae901be;https://etherscan.io/address/0x89e5e2302a6067775ca34288846f5059bae901be;https://etherscan.io/tx/0xc81e61b3e1cbcc33c1db789852c1ca030171a4faf29a432b0568584ebe52a8f7;https://sourcify.dev/server/v2/contract/1/0x89e5e2302a6067775ca34288846f5059bae901be?fields=compilation,proxyResolution"
ethereum:0x8a7730985a207003f709c0f95ad497650f955394,D0072,1,SINGLETON_NO_MUST_LINK,0xd1b6ee2790d4607471ac8c016868429243d52067,0xd1b6ee2790d4607471ac8c016868429243d52067,CONTRACT,,,,"https://eth.blockscout.com/api/v2/addresses/0x8a7730985a207003f709c0f95ad497650f955394;https://eth.blockscout.com/api/v2/smart-contracts/0x8a7730985a207003f709c0f95ad497650f955394;https://etherscan.io/address/0x8a7730985a207003f709c0f95ad497650f955394;https://etherscan.io/tx/0x38079b9ad434e89e91424b7d82907d28ac699e17b5cf5612bea04335d0fc84fc;https://sourcify.dev/server/v2/contract/1/0x8a7730985a207003f709c0f95ad497650f955394?fields=compilation,proxyResolution"
ethereum:0x95994d72f64f37ff5e38aa922ecdc0c3dc0eded5,D0073,1,SINGLETON_NO_MUST_LINK,0x6be76efff39b2104a9e212dca431d0b807c6ad45,0xa1da072ac08df7697b54718c1511f92438a17a3b,EOA,,F00783:0.694574;F00201:0.691265;F00152:0.689711;F00017:0.664275;F00065:0.655220,,"https://eth.blockscout.com/api/v2/addresses/0x95994d72f64f37ff5e38aa922ecdc0c3dc0eded5;https://eth.blockscout.com/api/v2/smart-contracts/0x95994d72f64f37ff5e38aa922ecdc0c3dc0eded5;https://etherscan.io/address/0x95994d72f64f37ff5e38aa922ecdc0c3dc0eded5;https://etherscan.io/tx/0x21c07c6d73d9646bb9451363daf6b8c4e4e15334ed0a6bc382143be4365bbf4e;https://sourcify.dev/server/v2/contract/1/0x95994d72f64f37ff5e38aa922ecdc0c3dc0eded5?fields=compilation,proxyResolution"
ethereum:0x98172af7d022609761a1038cb9c18a771455a438,D0074,1,SINGLETON_NO_MUST_LINK,0x645f7344325646ebdbb6f954496016de1d9cd1a7,0x71fc4e810f0e4f37cdbdbe2ac24979622979a707,CONTRACT,,F00124:0.461124,,"https://eth.blockscout.com/api/v2/addresses/0x98172af7d022609761a1038cb9c18a771455a438;https://eth.blockscout.com/api/v2/smart-contracts/0x98172af7d022609761a1038cb9c18a771455a438;https://etherscan.io/address/0x98172af7d022609761a1038cb9c18a771455a438;https://etherscan.io/tx/0xcffabe5e3c249cf614f4426e61e7b94c910c05e6dde2bdf65d3e4f067439408b;https://sourcify.dev/server/v2/contract/1/0x98172af7d022609761a1038cb9c18a771455a438?fields=compilation,proxyResolution"
ethereum:0x99c0b9dd3ead519927e29af2c2a39ae43dfb9dce,D0044,2,SHARED_AUTHORITY_EOA;SHARED_DEPLOYER_EOA,0x0cc89544042aa792e50c4f24660828627762ecfe,0x1c83e9a7b032f703c629b0006c40290ddc68bd1f,EOA,,,,"https://eth.blockscout.com/api/v2/addresses/0x99c0b9dd3ead519927e29af2c2a39ae43dfb9dce;https://eth.blockscout.com/api/v2/smart-contracts/0x99c0b9dd3ead519927e29af2c2a39ae43dfb9dce;https://etherscan.io/address/0x99c0b9dd3ead519927e29af2c2a39ae43dfb9dce;https://etherscan.io/tx/0xd46be067b6946840ef1ed689f8e42d10298051cc2ffe5076e43d07dc295a2459;https://sourcify.dev/server/v2/contract/1/0x99c0b9dd3ead519927e29af2c2a39ae43dfb9dce?fields=compilation,proxyResolution"
ethereum:0x9ab74b7d7c5f295b0ababa67df085891d1521fb0,D0075,3,SHARED_DEPLOYER_EOA,0x855f9e0ec951f602f998c7b3d416ea08e430b0c7,0x25559a1235637ea303b08aa937a86de8b928b547,EOA,,F00887:0.729084;F00008:0.677532;F01004:0.669107;F00809:0.667614;F00783:0.663877,,"https://eth.blockscout.com/api/v2/addresses/0x9ab74b7d7c5f295b0ababa67df085891d1521fb0;https://eth.blockscout.com/api/v2/smart-contracts/0x9ab74b7d7c5f295b0ababa67df085891d1521fb0;https://etherscan.io/address/0x9ab74b7d7c5f295b0ababa67df085891d1521fb0;https://etherscan.io/tx/0xf5c0cd2b7fb77e6a960f974f69dcc9577e90ac00ec0b0b63028cc0abafe44f6b;https://sourcify.dev/server/v2/contract/1/0x9ab74b7d7c5f295b0ababa67df085891d1521fb0?fields=compilation,proxyResolution"
ethereum:0x9c9d586c9427e0ffa4540708ff9394db16e37887,D0076,2,SHARED_AUTHORITY_EOA,0x0e8a2a225eb3e082cd5dee44e35048cce5fe5778,0x93f11b5d00cac1bf3263944b87b53e0418a45e3d,CONTRACT,,,,"https://eth.blockscout.com/api/v2/addresses/0x9c9d586c9427e0ffa4540708ff9394db16e37887;https://eth.blockscout.com/api/v2/smart-contracts/0x9c9d586c9427e0ffa4540708ff9394db16e37887;https://etherscan.io/address/0x9c9d586c9427e0ffa4540708ff9394db16e37887;https://etherscan.io/tx/0xdc326e231f19c1ed325bfb1e49e3ea194c4edc45f7fda59fbc341c45918c155b;https://sourcify.dev/server/v2/contract/1/0x9c9d586c9427e0ffa4540708ff9394db16e37887?fields=compilation,proxyResolution"
ethereum:0x9cb23867ca3ce6dafd9fac17a14e3879b17cc2de,D0039,4,SHARED_DEPLOYER_EOA,0x4ec254f9862e84f8788407a4fe7a524055736028,0xbd43bd6b25e80310869a56d4e395026b8256dd2a,EOA,,F00663:0.533107,,"https://eth.blockscout.com/api/v2/addresses/0x9cb23867ca3ce6dafd9fac17a14e3879b17cc2de;https://eth.blockscout.com/api/v2/smart-contracts/0x9cb23867ca3ce6dafd9fac17a14e3879b17cc2de;https://etherscan.io/address/0x9cb23867ca3ce6dafd9fac17a14e3879b17cc2de;https://etherscan.io/tx/0xe85e8630956bccfa9ab2a89920a90246aff826c89d68cf90efc5ee5f798d84d1;https://sourcify.dev/server/v2/contract/1/0x9cb23867ca3ce6dafd9fac17a14e3879b17cc2de?fields=compilation,proxyResolution"
ethereum:0x9d81bcc24abffd5f0edd713bc9d00a38a3a991c3,D0077,1,SINGLETON_NO_MUST_LINK,0x2fbeb4111c3f176a08dbd913990bf6e4105a6a7a,0x26266930b96b48e77e6a5d2e6ab0632c93da7ed6,EOA,,,,"https://eth.blockscout.com/api/v2/addresses/0x9d81bcc24abffd5f0edd713bc9d00a38a3a991c3;https://eth.blockscout.com/api/v2/smart-contracts/0x9d81bcc24abffd5f0edd713bc9d00a38a3a991c3;https://etherscan.io/address/0x9d81bcc24abffd5f0edd713bc9d00a38a3a991c3;https://etherscan.io/tx/0x74ca79b3b31351e9344780301bcb6d00b462d8cf168eab11776f5e4c57da97f6;https://sourcify.dev/server/v2/contract/1/0x9d81bcc24abffd5f0edd713bc9d00a38a3a991c3?fields=compilation,proxyResolution"
ethereum:0x9ea0779ffe9c4965a9209c46c469a8be4db44797,D0019,4,SHARED_AUTHORITY_EOA;SHARED_DEPLOYER_EOA,0x4de23f3f0fb3318287378adbde030cf61714b2f3,0x34f41c98898ed0c2f7d004538a7cbde33b35404f,EOA,,F01015:0.628019;F00846:0.595506;F00812:0.588752;F01118:0.562998;F00113:0.561747,,"https://eth.blockscout.com/api/v2/addresses/0x9ea0779ffe9c4965a9209c46c469a8be4db44797;https://eth.blockscout.com/api/v2/smart-contracts/0x9ea0779ffe9c4965a9209c46c469a8be4db44797;https://etherscan.io/address/0x9ea0779ffe9c4965a9209c46c469a8be4db44797;https://etherscan.io/tx/0xd85cd40cbc33819330926482b85f3a134a05689366da9be630afd1a1c6715e1a;https://sourcify.dev/server/v2/contract/1/0x9ea0779ffe9c4965a9209c46c469a8be4db44797?fields=compilation,proxyResolution"
ethereum:0x9ed899cea9a7b10b87ce96bcfb7ef2b4315522a3,D0078,1,SINGLETON_NO_MUST_LINK,0xd8349e874934593c85eafa8e534b495d80848e41,0xc5798cd00276dbfdcd85bc751f5edace052e5cdd,CONTRACT,,,,"https://eth.blockscout.com/api/v2/addresses/0x9ed899cea9a7b10b87ce96bcfb7ef2b4315522a3;https://eth.blockscout.com/api/v2/smart-contracts/0x9ed899cea9a7b10b87ce96bcfb7ef2b4315522a3;https://etherscan.io/address/0x9ed899cea9a7b10b87ce96bcfb7ef2b4315522a3;https://etherscan.io/tx/0xe78cc880e4fa39471c65d194e729f0491600425452dc7d58ff38040e397e47d6;https://sourcify.dev/server/v2/contract/1/0x9ed899cea9a7b10b87ce96bcfb7ef2b4315522a3?fields=compilation,proxyResolution"
ethereum:0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,D0079,1,SINGLETON_NO_MUST_LINK,0xeb6f6167b6a64f2125571a0565d56e7fdd0618e8,0x95ba4cf87d6723ad9c0db21737d862be80e93911,EOA,.sol;FiatTokenProxy;FiatTokenProxy.sol:FiatTokenProxy;USDC,F00479:0.534483,,"https://eth.blockscout.com/api/v2/addresses/0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;https://eth.blockscout.com/api/v2/smart-contracts/0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;https://etherscan.io/address/0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;https://etherscan.io/tx/0xab8090c283c67ed214a512416765193bf29122dac278960036a7ba218a365245;https://sourcify.dev/server/v2/contract/1/0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48?fields=compilation,proxyResolution"
ethereum:0xa21d21011c3de2ce3e379efbbd73cb01c0f2daf8,D0080,1,SINGLETON_NO_MUST_LINK,0xcbb6dffa4e2d8494fea66806cec516b0979998a8,0xffffffaebefc99a4700b0934e28523a54d375283,EOA,,F01283:0.707246;F00810:0.691358;F00909:0.684073;F00811:0.673563;F01146:0.654286,,"https://eth.blockscout.com/api/v2/addresses/0xa21d21011c3de2ce3e379efbbd73cb01c0f2daf8;https://eth.blockscout.com/api/v2/smart-contracts/0xa21d21011c3de2ce3e379efbbd73cb01c0f2daf8;https://etherscan.io/address/0xa21d21011c3de2ce3e379efbbd73cb01c0f2daf8;https://etherscan.io/tx/0xfd068d547cee0e66935f78941d6dd9f0445fb914fb7f4e2f68af3a99f1d28640;https://sourcify.dev/server/v2/contract/1/0xa21d21011c3de2ce3e379efbbd73cb01c0f2daf8?fields=compilation,proxyResolution"
ethereum:0xa28ccfbe39807372f1fc99aef7a6bd5a967a08cc,D0039,4,SHARED_DEPLOYER_EOA,0xd8a4769dc4de6c144206f487a90ae45624088c30,0xbd43bd6b25e80310869a56d4e395026b8256dd2a,EOA,,,,"https://eth.blockscout.com/api/v2/addresses/0xa28ccfbe39807372f1fc99aef7a6bd5a967a08cc;https://eth.blockscout.com/api/v2/smart-contracts/0xa28ccfbe39807372f1fc99aef7a6bd5a967a08cc;https://etherscan.io/address/0xa28ccfbe39807372f1fc99aef7a6bd5a967a08cc;https://etherscan.io/tx/0x1e7f89bfd675c056a9b4eaceb951d19127d2e9e30ca258573cc391804c819af0;https://sourcify.dev/server/v2/contract/1/0xa28ccfbe39807372f1fc99aef7a6bd5a967a08cc?fields=compilation,proxyResolution"
ethereum:0xa2a14d35a30be469d35f247a7ccb5ae0ac37643b,D0071,2,SHARED_AUTHORITY_EOA,0x89e5e2302a6067775ca34288846f5059bae901be,0x1a9b051e84bd8d43d1bc0ba23fb67e60faeef0d0,EOA,,F00957:0.580645;F00947:0.568627,,"https://eth.blockscout.com/api/v2/addresses/0xa2a14d35a30be469d35f247a7ccb5ae0ac37643b;https://eth.blockscout.com/api/v2/smart-contracts/0xa2a14d35a30be469d35f247a7ccb5ae0ac37643b;https://etherscan.io/address/0xa2a14d35a30be469d35f247a7ccb5ae0ac37643b;https://etherscan.io/tx/0xb602138e4915101a496a88226d6e662df70b46fe425bc3cbb510f68b92ea33ce;https://sourcify.dev/server/v2/contract/1/0xa2a14d35a30be469d35f247a7ccb5ae0ac37643b?fields=compilation,proxyResolution"
ethereum:0xa3ad12a43bf4b110489450f482c5090b617c483d,D0081,1,SINGLETON_NO_MUST_LINK,0xb9b084669988b0b2385eb9770aa16413444f779a,0x3cb6d508ad2160708a0c56f29cd7d3eba5c58e4c,EOA,,F00663:0.533107,,"https://eth.blockscout.com/api/v2/addresses/0xa3ad12a43bf4b110489450f482c5090b617c483d;https://eth.blockscout.com/api/v2/smart-contracts/0xa3ad12a43bf4b110489450f482c5090b617c483d;https://etherscan.io/address/0xa3ad12a43bf4b110489450f482c5090b617c483d;https://etherscan.io/tx/0x8009b13757ed91a45cb7e94cbfd401ef7889ab87f1763b38bff2750781636d7d;https://sourcify.dev/server/v2/contract/1/0xa3ad12a43bf4b110489450f482c5090b617c483d?fields=compilation,proxyResolution"
ethereum:0xa500e90ead096d55b539d9a11b591b20a1ea8abb,D0075,3,SHARED_DEPLOYER_EOA,0x8e7f31495e490b03656709c0651d13f83f31d22c,0x25559a1235637ea303b08aa937a86de8b928b547,EOA,,F00783:0.725309;F00017:0.688034;F00701:0.665072;F00190:0.651862;F00201:0.626062,,"https://eth.blockscout.com/api/v2/addresses/0xa500e90ead096d55b539d9a11b591b20a1ea8abb;https://eth.blockscout.com/api/v2/smart-contracts/0xa500e90ead096d55b539d9a11b591b20a1ea8abb;https://etherscan.io/address/0xa500e90ead096d55b539d9a11b591b20a1ea8abb;https://etherscan.io/tx/0x09b6329f6b6282ace84b38b85868f380fc8013494159ddcab1f6fdc422f4f872;https://sourcify.dev/server/v2/contract/1/0xa500e90ead096d55b539d9a11b591b20a1ea8abb?fields=compilation,proxyResolution"
ethereum:0xa5334c601b7e03f2544620a0943a99912c24f02a,D0032,2,SHARED_AUTHORITY_EOA,0x785bc2484a15dc9a8b644024fc142e8bca1289ae,0xda4ef38498a5e0b950b1afa6723054c7528509e0,EOA,RescueTool.sol;RescueTool.sol:RescueToolSimple;RescueToolSimple,F00031:0.621141;F00815:0.558350;F00017:0.551907;F00846:0.530481;F00124:0.520930,,"https://eth.blockscout.com/api/v2/addresses/0xa5334c601b7e03f2544620a0943a99912c24f02a;https://eth.blockscout.com/api/v2/smart-contracts/0xa5334c601b7e03f2544620a0943a99912c24f02a;https://etherscan.io/address/0xa5334c601b7e03f2544620a0943a99912c24f02a;https://etherscan.io/tx/0x2c0049867c2b95c97efe46bfc2d664a8ba2f037d8629b4ef098db91394a3fea3;https://sourcify.dev/server/v2/contract/1/0xa5334c601b7e03f2544620a0943a99912c24f02a?fields=compilation,proxyResolution"
ethereum:0xa667a49275d1913b5d9ec51c3475bcdab7375a8b,D0082,1,SINGLETON_NO_MUST_LINK,0x4c31d9ea300543f9c2921b39b606689f80260d1f,0x711dfe98f12f5f0459f3bc4e66303a55b0b4a0cd,CONTRACT,,F01049:0.766017,,"https://eth.blockscout.com/api/v2/addresses/0xa667a49275d1913b5d9ec51c3475bcdab7375a8b;https://eth.blockscout.com/api/v2/smart-contracts/0xa667a49275d1913b5d9ec51c3475bcdab7375a8b;https://etherscan.io/address/0xa667a49275d1913b5d9ec51c3475bcdab7375a8b;https://etherscan.io/tx/0xddae683627758a4094488fdd2d8c4218a9676e3479ebb0db23196744b04690f7;https://sourcify.dev/server/v2/contract/1/0xa667a49275d1913b5d9ec51c3475bcdab7375a8b?fields=compilation,proxyResolution"
ethereum:0xa7224dbcd420d63535925911915748932abe58b0,D0083,1,SINGLETON_NO_MUST_LINK,0x7e5f4552091a69125d5dfcb7b8c2659029395bdf,0xdeadc53d37a2fd3dc7b327adbd6ca0de2f9e0fb9,EOA,,F00663:0.533107,,"https://eth.blockscout.com/api/v2/addresses/0xa7224dbcd420d63535925911915748932abe58b0;https://eth.blockscout.com/api/v2/smart-contracts/0xa7224dbcd420d63535925911915748932abe58b0;https://etherscan.io/address/0xa7224dbcd420d63535925911915748932abe58b0;https://etherscan.io/tx/0x8fcb4bcf7ee41057485bd45fc78330b33c62560c80abe3b7a4bac444d92b13a6;https://sourcify.dev/server/v2/contract/1/0xa7224dbcd420d63535925911915748932abe58b0?fields=compilation,proxyResolution"
ethereum:0xa845c74344fc9405b1fcf712f04668979573c1bf,D0084,1,SINGLETON_NO_MUST_LINK,0xa796204908263c00f9bfa5b6ac9a232bbe84c074,0x6942ad4112e1200fddf874fda6f9c648b47fe2f6,CONTRACT,,,,"https://eth.blockscout.com/api/v2/addresses/0xa845c74344fc9405b1fcf712f04668979573c1bf;https://eth.blockscout.com/api/v2/smart-contracts/0xa845c74344fc9405b1fcf712f04668979573c1bf;https://etherscan.io/address/0xa845c74344fc9405b1fcf712f04668979573c1bf;https://etherscan.io/tx/0xf6481a98327df7332628765e0ac29e8c8bab4a11a57af9c28c22072b064424e4;https://sourcify.dev/server/v2/contract/1/0xa845c74344fc9405b1fcf712f04668979573c1bf?fields=compilation,proxyResolution"
ethereum:0xa9bbbf3f380965c1271309a44317711a88077658,D0085,1,SINGLETON_NO_MUST_LINK,0x5f4ad9d0f8f0e9fcaac19c3a0f2527170d1a5120,0x5f4ad9d0f8f0e9fcaac19c3a0f2527170d1a5120,CONTRACT,,F00134:0.361842,,"https://eth.blockscout.com/api/v2/addresses/0xa9bbbf3f380965c1271309a44317711a88077658;https://eth.blockscout.com/api/v2/smart-contracts/0xa9bbbf3f380965c1271309a44317711a88077658;https://etherscan.io/address/0xa9bbbf3f380965c1271309a44317711a88077658;https://etherscan.io/tx/0xfa8777e72d4b1e15d11c9621d4324ca9f280f6165df70f38a36b12f2bc639917;https://sourcify.dev/server/v2/contract/1/0xa9bbbf3f380965c1271309a44317711a88077658?fields=compilation,proxyResolution"
ethereum:0xab2d1de5424a3b18700b15c0c38fb77cbc549961,D0086,1,SINGLETON_NO_MUST_LINK,0x86f55007bbca77f3b896fb4ad007910cc8e5f751,0xb34fd47bdc979c311830f8162aeda26f4796c758,CONTRACT,,F01302:0.684693;F00120:0.660326;F00022:0.653266;F00205:0.616212;F00011:0.606452,,"https://eth.blockscout.com/api/v2/addresses/0xab2d1de5424a3b18700b15c0c38fb77cbc549961;https://eth.blockscout.com/api/v2/smart-contracts/0xab2d1de5424a3b18700b15c0c38fb77cbc549961;https://etherscan.io/address/0xab2d1de5424a3b18700b15c0c38fb77cbc549961;https://etherscan.io/tx/0xc7fbabb507ceb7a046568927fe0981446c9c463f13257b0cdb0c8fa15d8e5c5f;https://sourcify.dev/server/v2/contract/1/0xab2d1de5424a3b18700b15c0c38fb77cbc549961?fields=compilation,proxyResolution"
ethereum:0xab77f99a308e52adec555e75d1b5e10a1517a4d2,D0087,1,SINGLETON_NO_MUST_LINK,0x9d33385695b7bac246ca0aa4266e9877d9bffad3,0x4e59b44847b379578588920ca78fbf26c0b4956c,CONTRACT,BatchCallAndSponsor;src/BatchCallAndSponsor.sol,F01300:0.391926,,"https://eth.blockscout.com/api/v2/addresses/0xab77f99a308e52adec555e75d1b5e10a1517a4d2;https://eth.blockscout.com/api/v2/smart-contracts/0xab77f99a308e52adec555e75d1b5e10a1517a4d2;https://etherscan.io/address/0xab77f99a308e52adec555e75d1b5e10a1517a4d2;https://etherscan.io/tx/0xd1798a685ad9273ea650c86bafbcae08ccbe81fb0e860baf572ef75ee53331ee;https://sourcify.dev/server/v2/contract/1/0xab77f99a308e52adec555e75d1b5e10a1517a4d2?fields=compilation,proxyResolution"
ethereum:0xae0fa4ff1b0e2fd4cd32fddc0f56b0e0c0bd1933,D0088,1,SINGLETON_NO_MUST_LINK,0x4567aae8a0971161b5a0c313d4186d2b3648b08f,0xe110036c6b85914aef7cf7b0714563e176b13be2,EOA,BatchExecutor;contracts/BatchCall.sol,F01276:0.568475;F00815:0.560502;F00714:0.533085;F00152:0.527708;F01030:0.523316,,"https://eth.blockscout.com/api/v2/addresses/0xae0fa4ff1b0e2fd4cd32fddc0f56b0e0c0bd1933;https://eth.blockscout.com/api/v2/smart-contracts/0xae0fa4ff1b0e2fd4cd32fddc0f56b0e0c0bd1933;https://etherscan.io/address/0xae0fa4ff1b0e2fd4cd32fddc0f56b0e0c0bd1933;https://etherscan.io/tx/0xffc5111355565b23612d8e83ac1fdb6553654087f36a0775d6f9bae8e875c826;https://sourcify.dev/server/v2/contract/1/0xae0fa4ff1b0e2fd4cd32fddc0f56b0e0c0bd1933?fields=compilation,proxyResolution"
ethereum:0xb0645bf2733ecaddca943c6d1be2ab16363700c7,D0089,2,SHARED_AUTHORITY_EOA,0xe6d91747ec9eb35da40b5d23224d715bcd9e1e62,0x8863786bebe8eb9659df00b49f8f1eeec7e2c8c1,CONTRACT,MetaMaskSwapRouter;MetaMaskSwapRouterForwarder.sol;MetaMaskSwapRouterForwarder.sol:MetaMaskSwapRouter,F00121:0.761084;F00195:0.753589;F00188:0.676404;F00189:0.667368;F00187:0.617722,,"https://eth.blockscout.com/api/v2/addresses/0xb0645bf2733ecaddca943c6d1be2ab16363700c7;https://eth.blockscout.com/api/v2/smart-contracts/0xb0645bf2733ecaddca943c6d1be2ab16363700c7;https://etherscan.io/address/0xb0645bf2733ecaddca943c6d1be2ab16363700c7;https://etherscan.io/tx/0x77aecec9bbdc0a218e0153575990ea564e1f04211ff7877217eb226c3fc5ef85;https://sourcify.dev/server/v2/contract/1/0xb0645bf2733ecaddca943c6d1be2ab16363700c7?fields=compilation,proxyResolution"
ethereum:0xb174b7ce27fbe1e7b501ad68c657d0d76697725a,D0090,1,SINGLETON_NO_MUST_LINK,0xd79eaf6b910f361ff89d3fa4ca54fc43325db944,0xcc592ef7c86a7e4d8fa6a725b1244bd80133aa52,EOA,,F00663:0.533107,,"https://eth.blockscout.com/api/v2/addresses/0xb174b7ce27fbe1e7b501ad68c657d0d76697725a;https://eth.blockscout.com/api/v2/smart-contracts/0xb174b7ce27fbe1e7b501ad68c657d0d76697725a;https://etherscan.io/address/0xb174b7ce27fbe1e7b501ad68c657d0d76697725a;https://etherscan.io/tx/0x6891d447a7efccf3210cb82129d3020976addbeafe3a10910bd7193d4ef0f620;https://sourcify.dev/server/v2/contract/1/0xb174b7ce27fbe1e7b501ad68c657d0d76697725a?fields=compilation,proxyResolution"
ethereum:0xb771198a7568940d7811ff84bf6409fa80a5e4fd,D0091,1,SINGLETON_NO_MUST_LINK,0xe34e1fd01f5d2d5533a586941f22dc8d4894a0d3,0x00b084456d81840fb133d83f03c392dc7cf7777c,EOA,,F00067:0.363314,,"https://eth.blockscout.com/api/v2/addresses/0xb771198a7568940d7811ff84bf6409fa80a5e4fd;https://eth.blockscout.com/api/v2/smart-contracts/0xb771198a7568940d7811ff84bf6409fa80a5e4fd;https://etherscan.io/address/0xb771198a7568940d7811ff84bf6409fa80a5e4fd;https://etherscan.io/tx/0x5fc7333062bf2ae4916185345ad6c31034395436afddff8a04051e9a384109b9;https://sourcify.dev/server/v2/contract/1/0xb771198a7568940d7811ff84bf6409fa80a5e4fd?fields=compilation,proxyResolution"
ethereum:0xb7f6a181d589842cd6dfaf39ba54e938f0347613,D0092,1,SINGLETON_NO_MUST_LINK,0x61e8ac0a758afeefbd556f713ecf0a8cbd00288f,0x914d7fec6aac8cd542e72bca78b30650d45643d7,CONTRACT,,,,"https://eth.blockscout.com/api/v2/addresses/0xb7f6a181d589842cd6dfaf39ba54e938f0347613;https://eth.blockscout.com/api/v2/smart-contracts/0xb7f6a181d589842cd6dfaf39ba54e938f0347613;https://etherscan.io/address/0xb7f6a181d589842cd6dfaf39ba54e938f0347613;https://etherscan.io/tx/0xc944e5808c72338c94b4eb2b2a205b28d5c3b364182f7df6b1652e1f13b5de08;https://sourcify.dev/server/v2/contract/1/0xb7f6a181d589842cd6dfaf39ba54e938f0347613?fields=compilation,proxyResolution"
ethereum:0xb824a8bca07d8951991bc095f0740b73d55b5ab2,D0043,2,SHARED_AUTHORITY_EOA,0x4c0b4c8e618268b16af1996455996f6550abac6b,0x4c0b4c8e618268b16af1996455996f6550abac6b,CONTRACT,,,,"https://eth.blockscout.com/api/v2/addresses/0xb824a8bca07d8951991bc095f0740b73d55b5ab2;https://eth.blockscout.com/api/v2/smart-contracts/0xb824a8bca07d8951991bc095f0740b73d55b5ab2;https://etherscan.io/address/0xb824a8bca07d8951991bc095f0740b73d55b5ab2;https://etherscan.io/tx/0xfe53d6a8d57165c047404197710bac3a924e041706c04cb74d09c7191bc4d7e5;https://sourcify.dev/server/v2/contract/1/0xb824a8bca07d8951991bc095f0740b73d55b5ab2?fields=compilation,proxyResolution"
ethereum:0xb9ca3b7e9fcdb14681962691b6eb8f3f6600231c,D0093,1,SINGLETON_NO_MUST_LINK,0x340505978c095f141f4ead955e935778669edba8,0xc8e8ab34fe8ba26772b79f3d46cd0583892c9758,EOA,,F00862:0.501425,,"https://eth.blockscout.com/api/v2/addresses/0xb9ca3b7e9fcdb14681962691b6eb8f3f6600231c;https://eth.blockscout.com/api/v2/smart-contracts/0xb9ca3b7e9fcdb14681962691b6eb8f3f6600231c;https://etherscan.io/address/0xb9ca3b7e9fcdb14681962691b6eb8f3f6600231c;https://etherscan.io/tx/0x93cd0044d62eaa57a1b9dccc5d68b9881161e3e66ce51cc10bfc670a5584964d;https://sourcify.dev/server/v2/contract/1/0xb9ca3b7e9fcdb14681962691b6eb8f3f6600231c?fields=compilation,proxyResolution"
ethereum:0xba7526815e5f62271ea3089cc2824de5389dc956,D0094,2,SHARED_AUTHORITY_EOA,0xd32a221d4a671724ad666689cc5cc4d103fb13bc,0xd32a221d4a671724ad666689cc5cc4d103fb13bc,CONTRACT,,F01098:0.481633,,"https://eth.blockscout.com/api/v2/addresses/0xba7526815e5f62271ea3089cc2824de5389dc956;https://eth.blockscout.com/api/v2/smart-contracts/0xba7526815e5f62271ea3089cc2824de5389dc956;https://etherscan.io/address/0xba7526815e5f62271ea3089cc2824de5389dc956;https://etherscan.io/tx/0x584a3df5539fb1b5f36d250276737f8ee6ba6dfe90c7def60324080b6f0563fc;https://sourcify.dev/server/v2/contract/1/0xba7526815e5f62271ea3089cc2824de5389dc956?fields=compilation,proxyResolution"
ethereum:0xbad39476167ce7f3ae18c322c0fe5d3521816aba,D0095,1,SINGLETON_NO_MUST_LINK,0x681878dc5abaa70d182b3e1c4d6a3fd1e16922c0,0x681878dc5abaa70d182b3e1c4d6a3fd1e16922c0,CONTRACT,,F01040:0.386484,,"https://eth.blockscout.com/api/v2/addresses/0xbad39476167ce7f3ae18c322c0fe5d3521816aba;https://eth.blockscout.com/api/v2/smart-contracts/0xbad39476167ce7f3ae18c322c0fe5d3521816aba;https://etherscan.io/address/0xbad39476167ce7f3ae18c322c0fe5d3521816aba;https://etherscan.io/tx/0xa056a039313f635944374f05156230f1a0c264e3011eaf845f8d79da80a27bad;https://sourcify.dev/server/v2/contract/1/0xbad39476167ce7f3ae18c322c0fe5d3521816aba?fields=compilation,proxyResolution"
