model,sample_id,clean_token_count,flood200_token_count,budget,exceeds_budget
chunk_attention_8192,polygon:0x5092dcd5dd2d72b8f5f98a7f967611cb03788f0a,856,3029,8192,False
chunk_attention_8192,polygon:0xe647e946bc7192bdd47d8f222b5b27b3b8f96cd1,1160,3378,8192,False
chunk_attention_8192,polygon:0xa681a7be7a87bda505c1a947b172b8a1988e329a,436,1226,8192,False
chunk_attention_8192,polygon:0x2f6dd2cf8589390897cf39d0984c63caf5b3a124,1164,3207,8192,False
chunk_attention_8192,polygon:0x06c7f3626cd48a563c17854259311afb80955c48,260,874,8192,False
chunk_attention_8192,polygon:0x64258a01c16273ab85964f4d045cdb84637ae75c,709,2169,8192,False
chunk_attention_8192,polygon:0xc5dab8b6278dba4c492cede80d56d9f2158e52db,1156,3019,8192,False
chunk_attention_8192,polygon:0x6df88e14da5ece9d4ba06c84f32f9053e0ef3460,747,1889,8192,False
chunk_attention_8192,optimism:0x2f1211e38436327cc90408565ea2f16dfc082600,1911,5651,8192,False
chunk_attention_8192,optimism:0x68d333198c60c8160848437b2870f3a5be693107,8779,27953,8192,True
chunk_attention_8192,optimism:0xc0403282ba280a6670f469c136aaad86b780e098,1388,3934,8192,False
chunk_attention_8192,optimism:0xf738308d26d74b697b367cf2ac5ff8c0e08bcd66,1631,5081,8192,False
chunk_attention_8192,optimism:0x128f99fc9bfda7c53a2707c16997fdb56b77cd89,2249,6555,8192,False
chunk_attention_8192,optimism:0x6a6d07ad4815fdee627c0e4bdbc475c3e1629ab8,1621,4704,8192,False
chunk_attention_8192,optimism:0x00037763c2c4e6efa6bf9a03775f6a0b5112b578,1731,5205,8192,False
chunk_attention_8192,optimism:0x7b6ae45cbfcbcb2e31ec405b0bfe82cb2595fbeb,3499,11247,8192,True
chunk_attention_8192,optimism:0x280c17a6c6819a718cf883c1c822cc68e73a20fc,1859,5400,8192,False
chunk_attention_8192,optimism:0xf443cf137ca01732500ccfc77c7b17f99a44dc30,1928,4139,8192,False
chunk_attention_8192,optimism:0x0c1a92976039eabe9c22b933a8ee2ea495b5b0c6,1859,5051,8192,False
chunk_attention_8192,optimism:0x4bf8cf165baea1b9386ad2b1e47a0b92280af6e3,522,1825,8192,False
chunk_attention_8192,optimism:0xeacc7e98583c0e10746d937a3c696248854fb01c,1911,5491,8192,False
chunk_attention_8192,optimism:0x000054507a812fd32582e7a997c83e6d446fd60e,1739,5499,8192,False
chunk_attention_8192,optimism:0x9273e89a0f5e96d8a7554a23b2036dd4362ef035,1275,3860,8192,False
chunk_attention_8192,optimism:0x42251614135ff529c2b8f9ec54b4cca4e1b172cd,1872,5653,8192,False
chunk_attention_8192,optimism:0x1501af4f344d3ac6bdf4c2ed7063faf9422b8f0c,3779,13082,8192,True
chunk_attention_8192,optimism:0xcefd060da801a3f004d6b307f4cab943d1c9b45b,522,1818,8192,False
chunk_attention_8192,optimism:0x54827357b0a948f4079959f5404fca3d14568047,1985,5504,8192,False
chunk_attention_8192,optimism:0x0000013e81b16d6f369a3376cb38381c06606ed8,1837,6232,8192,False
chunk_attention_8192,optimism:0x638b4f9ff3ccefc9a55abcc413af362b1a319d92,1647,5171,8192,False
chunk_attention_8192,gnosis:0x9d1eaf1f10505f722f69184c235a1d0aa7e604ad,1091,2904,8192,False
chunk_attention_8192,gnosis:0x6a37601de01b14f80073471d58b958db5397705c,522,1809,8192,False
chunk_attention_8192,gnosis:0x0000013e81b16d6f369a3376cb38381c06606ed8,1837,6143,8192,False
chunk_attention_8192,gnosis:0x5d4bc0637d7246a5c61032d0e9dbf70ed63cb2ea,1091,3580,8192,False
chunk_attention_8192,arbitrum:0xbc71a34405c357b76c5528bfaa92dc28c5cf0715,905,2541,8192,False
chunk_attention_8192,arbitrum:0x5b5f9ee26421e88a6509f68d0b50a98e1946d96d,3272,9300,8192,True
chunk_attention_8192,arbitrum:0xd6464c671084289ed0c3082a9853491b7115a630,1647,5354,8192,False
chunk_attention_8192,arbitrum:0x926ee06fc0474b8158c049b8a32aa13a7e9aafad,3779,13227,8192,True
chunk_attention_8192,arbitrum:0x3fbf05c536dfcde58d80febc2028476a32c2f3fd,1091,3646,8192,False
chunk_attention_8192,arbitrum:0x9b9d06bba2f40ae51b352ae17381249fdfaac49f,1631,5666,8192,False
chunk_attention_8192,arbitrum:0x38c57fd1ad45425a2c89eecb1f2c78ec4290c254,905,2328,8192,False
chunk_attention_8192,arbitrum:0x8ffee2ba2ee578ba6d2ebdb09e7dc27e8bc2c5d7,2737,7469,8192,False
chunk_attention_8192,arbitrum:0x0061a9da09d7deac392c4b17f3718fecba7c5259,508,1799,8192,False
chunk_attention_8192,arbitrum:0xe9243c7fa354d34b601fd5e5d1c9bff7194be325,2737,8193,8192,True
chunk_attention_8192,arbitrum:0x475d10e5b1253e1c03e7ead90266352b98cfd994,1631,5232,8192,False
chunk_attention_8192,base:0xebd40467f4ff6e7bc6563890cdb50adebbb1c2b0,1380,4447,8192,False
chunk_attention_8192,base:0xaa114220c7f4b01ce91c6722da84e6f8021f7358,1422,4138,8192,False
chunk_attention_8192,base:0xfde6b0b682d7c99559fd66fbd4ac425301a03ec5,522,1778,8192,False
chunk_attention_8192,base:0x8089728a776934de9b108f1c0c60f4c96fd205a7,1439,4154,8192,False
chunk_attention_8192,base:0x399e3a4f3251ba247b223cf41079cfe19d40463f,1631,5290,8192,False
chunk_attention_8192,base:0x76dcbb9c9c3aca33bf5de6e4304dd1995a6e6a5b,1432,4804,8192,False
chunk_attention_8192,base:0x2f440cefb05b2262d168fb72b77b04d0bd1318dd,1530,4004,8192,False
chunk_attention_8192,base:0x68d333198c60c8160848437b2870f3a5be693107,8779,27042,8192,True
chunk_attention_8192,base:0xc245145fbef4dc75b7dbc28a7b57cdf547dd896f,1120,3654,8192,False
chunk_attention_8192,base:0xff2318cd698c23f37c2fcf03a57df69e43165b48,508,1908,8192,False
chunk_attention_8192,base:0x5d7b3b77663888c8f5be6ddbb539a16250d9cd96,1584,5430,8192,False
chunk_attention_8192,base:0x93c1bfc95c20d212c85c6bbc74bd339b3c0086da,1395,4291,8192,False
chunk_attention_8192,base:0xe21ed77ad618245abca9e213f5358f50bc63fdbd,1631,4067,8192,False
chunk_attention_8192,base:0xffd463daad2894ca63829ad969de4dbcf9912a01,3970,9101,8192,True
chunk_attention_8192,base:0x1ee8e3b6ca95606e21be70cff6a0bd24c134b96f,522,1715,8192,False
chunk_attention_8192,base:0x00037763c2c4e6efa6bf9a03775f6a0b5112b578,1731,5090,8192,False
chunk_attention_8192,base:0x062aa27842a3bbc6949b5d18e6dd5332a49a4555,1472,4827,8192,False
chunk_attention_8192,base:0xd34426bef7e56fef2a617ea70fff427d658b740b,1191,3956,8192,False
chunk_attention_8192,base:0xd19128c8c3d9b6a937ef4d3bc0b24db02ee87e3d,1422,3542,8192,False
chunk_attention_8192,base:0x1fbb9d39e147908257dbc08cfea288eb860de43c,3971,11123,8192,True
chunk_attention_8192,base:0xa6824fe8fb56ba33c5e38d471740144af99a541d,1434,4334,8192,False
chunk_attention_8192,base:0x49c1d860360068ffa6ed19ed6a2d2a768347df2d,1649,4684,8192,False
chunk_attention_8192,base:0x8f919e1a4a4d376183cd179d55d17e592ad4dada,2108,6903,8192,False
chunk_attention_8192,base:0x05e920e04d1ce943a82712737974dc7d114e6275,1647,4884,8192,False
chunk_attention_8192,base:0x0b84d348c702c991bc60279d56392565dee15cf2,2109,6704,8192,False
chunk_attention_8192,base:0x000054507a812fd32582e7a997c83e6d446fd60e,1739,5677,8192,False
chunk_attention_8192,base:0x325b2bdddd7ea1335acee94bfdb1ea3130d08e07,522,1998,8192,False
chunk_attention_8192,base:0x3c37ed637a5bd169eb0f543fdb449d48c1012dd2,1380,4327,8192,False
chunk_attention_8192,base:0x6ccf6fc8bd7eb3bee762887196a2f0d8c52ef3c1,3779,11602,8192,True
chunk_attention_8192,base:0x4a5706a54fe453177221f50c036fd09a2894a891,518,1796,8192,False
chunk_attention_8192,base:0x8ee33a48e87e164725c3bbd4d186700ee7b74160,1618,4142,8192,False
chunk_attention_8192,base:0x7ebce79a41445dffd9b9e6dcee01c205cc020db0,1095,3581,8192,False
chunk_attention_8192,base:0xb0e649954978aad7700e21fee7254b7db6a99360,2477,6846,8192,False
chunk_attention_8192,base:0xbb1ceb4440c69c9cc01054e2f26c15bb7367b370,1380,4473,8192,False
chunk_attention_8192,base:0x628ff693426583d9a7fb391e54366292f509d457,5050,12684,8192,True
chunk_attention_8192,base:0x0000013e81b16d6f369a3376cb38381c06606ed8,1837,6064,8192,False
chunk_attention_8192,base:0x0000ee48d8540fe16c7e421fd6e61bdecb2748d7,1740,5902,8192,False
chunk_attention_8192,base:0x0000ce484ce6afbf650eb6b009dae2655aa39fc4,1741,5652,8192,False
chunk_attention_8192,ethereum:0x930fcc37d6042c79211ee18a02857cb1fd7f0d0b,1719,5440,8192,False
chunk_attention_8192,ethereum:0x6b8efeb4a4d1c7d7378b64451bd87cf5578a0b26,3809,11124,8192,True
chunk_attention_8192,ethereum:0xa37a5abd41f8109b430400f91f1361c7fcedcf18,1647,5024,8192,False
chunk_attention_8192,ethereum:0x19009f4fb887cf6be63a519d02f3b7faf6ef7164,3118,9496,8192,True
chunk_attention_8192,ethereum:0x6f14a6393744adf43be8c3c6c0924f840e7892f6,1380,4177,8192,False
chunk_attention_8192,ethereum:0xa25f6ef06880a2c7e2bda3e647011235c68bcacb,508,1516,8192,False
chunk_attention_8192,ethereum:0x00037763c2c4e6efa6bf9a03775f6a0b5112b578,1731,4529,8192,False
chunk_attention_8192,ethereum:0x540fe9bec2470e93aa911906eb560ad6647612c2,1380,4161,8192,False
chunk_attention_8192,ethereum:0x68ae6c736ae31bbab8d8b712cdc1f552e7de7351,522,1720,8192,False
chunk_attention_8192,ethereum:0x804e70b455f44560a43605fe1e34a02e0c9f79c2,1388,4442,8192,False
chunk_attention_8192,ethereum:0x6b7879a5d747e30a3adb37a9e41c046928fce933,1380,3657,8192,False
chunk_attention_8192,ethereum:0x84d05511614272694d3a9cebe896514dbde51f40,514,1919,8192,False
chunk_attention_8192,ethereum:0xc6cb2c4d7c277bbd774fd9a9e485c1da0a460ade,514,1895,8192,False
chunk_attention_8192,ethereum:0xecdbddd1644a5a53fea4571131c4ed0418f37f61,2974,8113,8192,False
chunk_attention_8192,ethereum:0xbb9461a20ff8fd4111cb9d449ad1596cc288b021,596,2187,8192,False
chunk_attention_8192,ethereum:0xca27f2cc3c3f0fd3ec0f283bf7faf0a5fd4b78e1,2477,7393,8192,False
chunk_attention_8192,ethereum:0x4fcff2c42e8eba63c44b92dd6332a9c75c923751,3779,12469,8192,True
chunk_attention_8192,ethereum:0x912f913496622df4e4efe38e61e1b9554a37e13d,2597,8811,8192,True
chunk_attention_8192,ethereum:0x08f5e230d412f0cd475b03b9acb51d1562f730f9,522,1961,8192,False
chunk_attention_8192,ethereum:0x8b52d1c28282ee323d66faa3365dbdf251bc219c,1106,3276,8192,False
chunk_attention_8192,ethereum:0x3220bf967f84160905e4d4326f7dbcd0a2f5a5bf,522,1461,8192,False
chunk_attention_8192,ethereum:0xebc7ad3208228522092eaeaa4124d031ca14fa1b,1667,5706,8192,False
chunk_attention_8192,ethereum:0xfdee40030641b66a6af7a53eeedd4740fedb761c,514,1288,8192,False
chunk_attention_8192,ethereum:0x73c3553cf99de17b9fc6f8ec83d092e3b489b098,1402,4286,8192,False
chunk_attention_8192,ethereum:0xe85c20c9408a07383d932332540d322a1becacb5,529,1368,8192,False
chunk_attention_8192,ethereum:0xa2e47f21d0340f24131e1be1c0cc6fe2b9d8b8fd,1631,5279,8192,False
chunk_attention_8192,ethereum:0x777e03001d4b2b5ecca3a10474ba355f95630f56,3534,10978,8192,True
chunk_attention_8192,ethereum:0x7fc66500c84a76ad7e9c93437bfc5ac33e2ddae9,1419,4815,8192,False
chunk_attention_8192,ethereum:0x3549c7f6a9d712fd3007efc1b85e0c4acca5c211,522,1685,8192,False
chunk_attention_8192,ethereum:0xb159f6810a4c2ff0a936d593a89545ff75a0aaa2,1559,4346,8192,False
chunk_attention_8192,ethereum:0xd49c36326b80fcdc3f042d78c96820321bfee1d1,1667,5493,8192,False
chunk_attention_8192,ethereum:0x0776e2d86f654028e2c3c51b4835277dbbf62c21,2744,8804,8192,True
chunk_attention_8192,ethereum:0xe38e81a06ada5c4515a1fc8266ae470da63c00b4,514,1792,8192,False
chunk_attention_8192,ethereum:0x2a755758fb0d25883e8e3e9573b9d2c18c1777db,2626,6907,8192,False
chunk_attention_8192,ethereum:0x4de6dab5c679b18f8bedb8467fa1ad8271721a28,1647,5391,8192,False
chunk_attention_8192,ethereum:0x544bb1d8c8e3b7ca17f620f06eb75b93ddb93a15,2974,8956,8192,True
chunk_attention_8192,ethereum:0xb847f107513522af770ee0aad8da0319e6da32b3,514,1852,8192,False
chunk_attention_8192,ethereum:0xae7ab96520de3a18e5e111b5eaab095312d7fe84,509,1734,8192,False
chunk_attention_8192,ethereum:0x710fad1041f0ee79916bb1a6adef662303bb8b6e,514,1522,8192,False
chunk_attention_8192,ethereum:0x0000013e81b16d6f369a3376cb38381c06606ed8,1837,5550,8192,False
chunk_attention_8192,ethereum:0x9605236172776a72d14c4f8038e053454ad10ad8,1631,5395,8192,False
chunk_attention_8192,ethereum:0xa03fc3c62d26253b3ec3076cb871afa3b5fa60ab,1380,4239,8192,False
chunk_attention_8192,ethereum:0xc39d0c269aec8e45563d1616d82f5c6a20065332,2626,7970,8192,False
chunk_attention_8192,ethereum:0xf903dd08547de6601ca1d0a880d0d9912d762d5e,522,1524,8192,False
chunk_attention_8192,ethereum:0x70602eac62eda029d878ca4a52690bc276e53c0c,268,678,8192,False
chunk_attention_8192,ethereum:0x0000ee48d8540fe16c7e421fd6e61bdecb2748d7,1740,5602,8192,False
chunk_attention_8192,ethereum:0x0000ce484ce6afbf650eb6b009dae2655aa39fc4,1741,4817,8192,False
chunk_attention_8192,ethereum:0xbd1cf204b8f8510f92c8d4c739573caade890210,1374,4094,8192,False
chunk_attention_8192,ethereum:0x42d2fbbc453ec84e85d0fe4058e6a1a38ca32adb,1625,4671,8192,False
chunk_attention_8192,ethereum:0x8799a9fa7da4fb3745342e15c6b12f6ff63c2b0a,1380,4456,8192,False
chunk_attention_8192,ethereum:0x716af990aa5b57cf9f868c9f1e9de545c57db350,1384,4250,8192,False
chunk_attention_8192,ethereum:0xe4ed9d391b7a8d3ef0110699c814de4402665832,4149,11667,8192,True
chunk_attention_8192,ethereum:0x89383882fc2d0cd4d7952a3267a3b6dae967e704,514,1472,8192,False
chunk_attention_8192,ethereum:0x82afce297189b8eabc0786f5d9c21c762bcb8216,1630,5285,8192,False
chunk_attention_8192,ethereum:0x71d3410b017de35ad643f67a4f7bc5d02af4dc71,596,1836,8192,False
chunk_attention_8192,ethereum:0x8c16769db3c897bf2c61c1af7b4b89e678096a54,1650,4258,8192,False
chunk_attention_8192,ethereum:0xef7b31f45b19ffef6f1ff5ae684b78b1a86c1c0c,1911,5846,8192,False
chunk_attention_8192,ethereum:0x349c41a8e164a243203605dbd07889d201174d77,522,1921,8192,False
chunk_attention_8192,ethereum:0x5c0935ac050e939565c3e42a6882074ebb3eabda,518,1813,8192,False
chunk_attention_8192,bnb:0x71f3be23621ae9fc0c883776d9f78187a7640c8b,1520,3911,8192,False
chunk_attention_8192,bnb:0x4cc5066716d7047b1b816f24f27fb5e275627a1f,1625,5314,8192,False
chunk_attention_8192,bnb:0xd53f5c32eea3e3a141f777e995ee22a0692cb077,1659,4754,8192,False
chunk_attention_8192,bnb:0xddb2dbdeb44275246515fcdf960e10bd2781f1b5,2606,7121,8192,False
chunk_attention_8192,bnb:0xc0698378def6c7e05703bf6c803d5f63ba73c2db,398,975,8192,False
chunk_attention_8192,bnb:0x6f6a83ab804a05007d11a831261be3d7fe2b2f09,1647,4900,8192,False
chunk_attention_8192,bnb:0x5344e94a2673692959180f5418af73bfe7efae5d,1380,4282,8192,False
chunk_attention_8192,bnb:0x1107396baebd1da108fdb2691d08a3b3f831b4d6,522,1721,8192,False
chunk_attention_8192,bnb:0x633288b20f63d9f6f71037d6cd4a5090436134f2,522,1983,8192,False
chunk_attention_8192,bnb:0x8679ef70e32f9a0e2141e9818654ed2a9db571e9,1095,3527,8192,False
chunk_attention_8192,bnb:0x4f9526d54fff10a39cc45b8cff90e30dfab9d921,905,2398,8192,False
chunk_attention_8192,bnb:0x3e15869fd36666a71a2c882baccc2285ff4811cc,1018,3387,8192,False
chunk_attention_8192,bnb:0x15c432e31d073c85f51b31016ff70f0874a5bab3,522,1703,8192,False
chunk_attention_8192,bnb:0x5d595731fbdba356ae71b65f6f014749a4eb969a,513,1635,8192,False
chunk_attention_8192,bnb:0x6ca82f0fbf6f803c3fc3863ecb64b53ac9e180b5,240,646,8192,False
chunk_attention_8192,bnb:0x04e04545763e803842607adb6c83560cc9fec4dd,1459,4633,8192,False
chunk_attention_8192,bnb:0xd6a407ba93704fd10e60ffad2e38389535259327,1630,5099,8192,False
chunk_attention_8192,bnb:0x5daf6257643a872d2f6c0d49434d25f3d4671ad4,1003,3376,8192,False
chunk_attention_8192,bnb:0xd38732a071239cbecbdc7eba2b5008e6a3ea4127,1412,4207,8192,False
chunk_attention_8192,bnb:0x06100887d8c541524c6697c3506885372f970f19,1872,5653,8192,False
chunk_attention_8192,bnb:0x29ada5cb7589c186494f7eb717c26e10a54d5257,1669,4728,8192,False
chunk_attention_8192,bnb:0x6c0ce05b0fee958c2f471ca1721964170a1c5a96,2472,7481,8192,False
chunk_attention_8192,bnb:0x02460b655f84e7627da0793e0bfbb352685a7177,1853,5638,8192,False
chunk_attention_8192,bnb:0x03a8d2383c83660b426adac7c078df2ce341812c,1380,3534,8192,False
chunk_attention_8192,bnb:0xc0403282ba280a6670f469c136aaad86b780e098,1388,3866,8192,False
chunk_attention_8192,bnb:0x06700e925d9c06b906fba94cb0c6b4c6fbafd5e8,1380,3562,8192,False
chunk_attention_8192,bnb:0x02481dc7b012fa24de427cc9f365037781af72ac,1217,4053,8192,False
chunk_attention_8192,bnb:0xe7fddab0b8be9a67a12f9a147a6bbce2e9a47cd2,1189,3466,8192,False
chunk_attention_8192,bnb:0x14d73d9718e6395261d2971416118ff71186e94f,2978,9292,8192,True
chunk_attention_8192,bnb:0xf982fb9f675b18eaf4b13bcf07250ce537516a57,626,1204,8192,False
chunk_attention_8192,bnb:0x4097b37251d43616b6aca60ff718386fc68f8f1b,1313,4720,8192,False
chunk_attention_8192,bnb:0xb7f7d6714134a313799988b4f160f05d3caf0487,1694,5343,8192,False
chunk_attention_8192,bnb:0x92fedc9677f7f580e78d5a54bdf7f1d8e60787af,1380,4301,8192,False
chunk_attention_8192,bnb:0xb43df2461af71eacad3aeb092b7487758ad4587b,525,1819,8192,False
chunk_attention_8192,bnb:0x0000013e81b16d6f369a3376cb38381c06606ed8,1837,4880,8192,False
chunk_attention_8192,bnb:0x863cf72e70c2e6ae47078ea8b4e135a4d350572f,522,1748,8192,False
chunk_attention_8192,bnb:0xcda1d9346080f6bafef0225d3c364df544cad1d1,3779,11816,8192,True
chunk_attention_8192,bnb:0xe6827c2a2167bffbf84fa02d94a4d25668434313,513,1842,8192,False
chunk_attention_8192,bnb:0xfd8517f1123f8e48de9234c516e9ef9c54c706c8,905,2578,8192,False
chunk_attention_8192,bnb:0x5fd063ebe57c6e32204b92f00bde129f4665cfc6,1631,5157,8192,False
chunk_attention_8192,bnb:0x57bb9b8190048d8edacbcce9d7f1aa4dd057f328,1101,3441,8192,False
chunk_attention_8192,bnb:0xc0606a611592ec163835e96eea5c0c4cb101a7d8,522,1919,8192,False
chunk_attention_8192,bnb:0x1c20c0a514635fb66001e189db1f2ea263d6cec0,1631,5025,8192,False
chunk_attention_8192,bnb:0x01e491a7c662f871d1540a926ab5c795280e21ef,1392,4191,8192,False
chunk_attention_8192,bnb:0xef99fc5bd1de62fd410cba408d822beeb01fe4d3,2985,8300,8192,True
chunk_attention_8192,bnb:0x09ad818185b9b9b2f378ce3c22ae30ffe3a93e20,1380,4370,8192,False
chunk_attention_8192,bnb:0x5127b7b8bb69efa1f95185df900588b2572dd0d7,846,2795,8192,False
chunk_attention_8192,bnb:0x7bbd933c24536c7ae7f85040f658ef0ffe602805,2794,8241,8192,True
chunk_attention_8192,bnb:0xc99f40a9c952ce7e29e2f8b6c7461cdb60c1b54a,522,2023,8192,False
chunk_attention_8192,bnb:0xa727b99c22db32da326fd2ed00bd98c5533f0784,522,1830,8192,False
chunk_attention_8192,bnb:0xf80de35450e4261b30de7437645a1581380dfef5,2449,6183,8192,False
chunk_attention_8192,bnb:0x77896bc724e7a7c5fc6f5a887e324bfdbe39386c,1108,3244,8192,False
chunk_attention_8192,bnb:0x0000ee48d8540fe16c7e421fd6e61bdecb2748d7,1740,5097,8192,False
chunk_attention_8192,bnb:0xef7b31f45b19ffef6f1ff5ae684b78b1a86c1c0c,1911,5424,8192,False
chunk_attention_8192,bnb:0x500e069c7f399fb6ef8608bded619b97a0d4fbe9,1108,3774,8192,False
chunk_attention_8192,bnb:0xcc13036b62790048f20d4bf95b28a028916853f5,877,2803,8192,False
chunk_attention_8192,polygon:0x3e45da015a43090bb75f52470c19e1e3909bdc19,905,2133,8192,False
chunk_attention_8192,polygon:0x97f6c7f4110afe7dd51d987ee1fa03f01c933834,2398,7384,8192,False
chunk_attention_8192,optimism:0x5af42746a8af42d8a4708df238c53f1f71abf0e0,4671,12375,8192,True
chunk_attention_8192,optimism:0x80022f626d336fe6a454aad472d01a58c9000cc8,179,468,8192,False
chunk_attention_8192,optimism:0x723164b04980486a3512b24148c3a744e24e1caf,1631,4342,8192,False
chunk_attention_8192,optimism:0xd3ee93e481a684dddf7b1d768a62ce39c27dce5c,6804,19768,8192,True
chunk_attention_8192,optimism:0x6b90faf6d634ede2e56c024a9b852a9607a5c7bf,10795,27590,8192,True
chunk_attention_8192,optimism:0x5e7a27618e8850b8a9696a46bd09d2c8a0902ccf,6341,25314,8192,True
chunk_attention_8192,optimism:0xffc39760990e55229fb040a37e58377c578e9732,6341,26423,8192,True
chunk_attention_8192,optimism:0x5a77f0dfc729700300c22e7b0111a5cfbc32431b,2845,7032,8192,False
chunk_attention_8192,optimism:0x57b9c2601a527bc5470e61ec1b31dfa8ff29eb08,1759,5599,8192,False
chunk_attention_8192,optimism:0x4f70dc53b51eea0febc78f3a2f841ed34bfd0a43,6341,25771,8192,True
chunk_attention_8192,optimism:0x05fdd3a5c485975166cd696e266a410101fb3fca,6341,22366,8192,True
chunk_attention_8192,optimism:0x5649675d7bfe2895a0d808c8c7f2b5294e61c903,6341,24942,8192,True
chunk_attention_8192,gnosis:0x5a77f0dfc729700300c22e7b0111a5cfbc32431b,2845,8504,8192,True
chunk_attention_8192,gnosis:0x5f276a08efd2e8116888496e9288282ed9a68e1c,439,1120,8192,False
chunk_attention_8192,gnosis:0x57b9c2601a527bc5470e61ec1b31dfa8ff29eb08,1759,5635,8192,False
chunk_attention_8192,gnosis:0xa4746af5c70bd6bc40911edcc29f43bd5e39b89a,7663,21041,8192,True
chunk_attention_8192,arbitrum:0xcf0004ddc047e22a2bb14c93368638dd43512d94,2009,5710,8192,False
chunk_attention_8192,arbitrum:0xfe3db3cc52ac078a5f458b0d7cf81c941e8d4aaa,3015,8374,8192,True
chunk_attention_8192,arbitrum:0x5a77f0dfc729700300c22e7b0111a5cfbc32431b,2845,7138,8192,False
chunk_attention_8192,arbitrum:0x97f6c7f4110afe7dd51d987ee1fa03f01c933834,2737,9485,8192,True
chunk_attention_8192,arbitrum:0x4add474e0537eef9698ca2e78e6fabd18547b8c5,1869,5048,8192,False
chunk_attention_8192,arbitrum:0x307a45a0c5d60cd01db5a5b71c29ccff1bb733c0,923,2242,8192,False
chunk_attention_8192,arbitrum:0x5af42746a8af42d8a4708df238c53f1f71abf0e0,4671,10576,8192,True
chunk_attention_8192,arbitrum:0xee59f19c720c9de5535e923a1c2c95068580c62e,2009,6538,8192,False
chunk_attention_8192,arbitrum:0x176eadfa18845edcb85f46d2611801d95229e078,2167,5908,8192,False
chunk_attention_8192,arbitrum:0xa8fe8a01b105d39a05561e42230d541a4fbbce72,1753,4211,8192,False
chunk_attention_8192,arbitrum:0x1c44598a6388282a0ad9484e2c692f4011a01d07,972,2933,8192,False
chunk_attention_8192,arbitrum:0x8fa204b39fb8e95ddfb8e006f52e3e401234f859,1882,5288,8192,False
chunk_attention_8192,arbitrum:0x4e1dcf7ad4e460cfd30791ccc4f9c8a4f820ec67,1747,5639,8192,False
chunk_attention_8192,arbitrum:0x93d34557d8ca729db7dd3330991d2389f5a07903,561,2324,8192,False
chunk_attention_8192,arbitrum:0xe51a09443c098c57f00c2904e34dfe624dfc2c4b,3052,9895,8192,True
chunk_attention_8192,base:0x5af42746a8af42d8a4708df238c53f1f71abf0e0,4671,12938,8192,True
chunk_attention_8192,base:0x8b7121d558f343ba6fa1e18d6ef99a6dd44f3a19,2046,5462,8192,False
chunk_attention_8192,base:0xa4746af5c70bd6bc40911edcc29f43bd5e39b89a,7665,20851,8192,True
chunk_attention_8192,base:0x36ba6cceac029a724b9e299c0b245aa61a34f944,875,2335,8192,False
chunk_attention_8192,base:0x3bd13a5f29aa85687f4baa15b827976340998929,181,508,8192,False
chunk_attention_8192,base:0xe1dac7982e3fae6fa2d8fceb6c9dce04d6de6309,1608,4676,8192,False
chunk_attention_8192,base:0xbd253ba998f49adcb4a63ceefd0c46f59e3f5b73,1354,3779,8192,False
chunk_attention_8192,base:0x9acc8a7f75c609b7ddc7c6c2b376a044c16f6dee,677,1667,8192,False
chunk_attention_8192,base:0x7bec288b2a2de4dfd5ab08ba842324c23cbc1639,561,1273,8192,False
chunk_attention_8192,base:0x71ebb96258f1afa5acee5502944742bd7bf16bb0,7679,20397,8192,True
chunk_attention_8192,base:0x40acbd58810de60e296c6e2e2adcbea231c47b15,338,1169,8192,False
chunk_attention_8192,base:0xcdc9ddd0f713125dc6426a0048f8dad754e53ba7,882,2473,8192,False
chunk_attention_8192,base:0x4f91fdfa719270c057c0dced83afe388071fd25a,842,1956,8192,False
chunk_attention_8192,base:0x3531b08ac3f030b69c49aa577765188f5ba0e662,1681,5335,8192,False
chunk_attention_8192,base:0xd968196fa6977c4e58f2af5ac01c655ea8332d22,2452,7120,8192,False
chunk_attention_8192,base:0xd482d8442e6b5cb8462b55dfe77fa84d643c186e,686,2054,8192,False
chunk_attention_8192,base:0x88eb323288531a60950557813d22ff15368caa68,1679,5436,8192,False
chunk_attention_8192,base:0xcb09870b7908348b3bc6ac10bbe61be7cd8c9ee1,1342,3539,8192,False
chunk_attention_8192,base:0xcae4411919ecccdf012ca3cc512f48e3156ba4cd,1358,4020,8192,False
chunk_attention_8192,base:0xfec670faa234d55dd09efb9aae99ff1e2a4e4a0a,93,266,8192,False
chunk_attention_8192,base:0xb79c0685bd2f2bc546cc43ae0f27433064917585,1854,5351,8192,False
chunk_attention_8192,base:0x4428a93b478fa76a5bd9c7641f54ec6373855433,3246,9577,8192,True
chunk_attention_8192,base:0xcc25ba277798729faecc8b065ce7ef8259ef11cd,899,2538,8192,False
chunk_attention_8192,base:0xe2fa4df0634c5836edf602b0c48ed7be4c5c1710,900,2486,8192,False
chunk_attention_8192,base:0xc7c5b754413a50cb5d8d09fbc11e8092bf98e246,1849,4559,8192,False
chunk_attention_8192,base:0x24a543ee8d7869baa494575d0c9112e207ce2f13,705,1843,8192,False
chunk_attention_8192,base:0x82d67cb7a1e45331638d6d6ca14336d8fa88cd17,1347,4172,8192,False
chunk_attention_8192,base:0xf9e44d3b5fc21cdc15d34b12dda0d931a0466d9b,775,2424,8192,False
