sid,calldata,representation,comparable,behavior_equivalent,post_first_stop_pc_executed,statically_reachable_after_first_stop,removed_cfg_pc_executed,first_stop_pc,original_trace_steps,variant_trace_steps,same_failed,same_return,same_calls,same_call_count,same_sstore,same_logs,same_opcount
optimism:0x68d333198c60c8160848437b2870f3a5be693107,5817ebe4,first_stop,True,False,True,True,False,134,83,9,True,False,True,True,True,True,False
optimism:0x68d333198c60c8160848437b2870f3a5be693107,5817ebe4,reachable_masked_preserve_metadata,True,True,True,True,False,134,83,83,True,True,True,True,True,True,True
optimism:0x68d333198c60c8160848437b2870f3a5be693107,5817ebe4,reachable_compact,True,True,True,True,False,134,83,83,True,True,True,True,True,True,True
optimism:0x68d333198c60c8160848437b2870f3a5be693107,762d0698,metadata_stripped,True,True,True,True,False,134,70,70,True,True,True,True,True,True,True
optimism:0x68d333198c60c8160848437b2870f3a5be693107,762d0698,first_stop,True,True,True,True,False,134,70,9,True,True,True,True,True,True,False
optimism:0x68d333198c60c8160848437b2870f3a5be693107,762d0698,reachable_masked_preserve_metadata,True,True,True,True,False,134,70,70,True,True,True,True,True,True,True
optimism:0x68d333198c60c8160848437b2870f3a5be693107,762d0698,reachable_compact,True,True,True,True,False,134,70,70,True,True,True,True,True,True,True
ethereum:0x66c24762397b3a74f567ad07192c74779c0d8261,,metadata_stripped,True,True,False,True,False,219,47,47,True,True,True,True,True,True,True
ethereum:0x66c24762397b3a74f567ad07192c74779c0d8261,,first_stop,True,True,False,True,False,219,47,47,True,True,True,True,True,True,True
ethereum:0x66c24762397b3a74f567ad07192c74779c0d8261,,reachable_masked_preserve_metadata,True,True,False,True,False,219,47,47,True,True,True,True,True,True,True
ethereum:0x66c24762397b3a74f567ad07192c74779c0d8261,,reachable_compact,True,True,False,True,False,219,47,47,True,True,True,True,True,True,True
ethereum:0x66c24762397b3a74f567ad07192c74779c0d8261,00000000,metadata_stripped,True,True,True,True,False,219,76,76,True,True,True,True,True,True,True
ethereum:0x66c24762397b3a74f567ad07192c74779c0d8261,00000000,first_stop,True,False,True,True,False,219,76,40,False,True,False,False,True,True,False
ethereum:0x66c24762397b3a74f567ad07192c74779c0d8261,00000000,reachable_masked_preserve_metadata,True,True,True,True,False,219,76,76,True,True,True,True,True,True,True
ethereum:0x66c24762397b3a74f567ad07192c74779c0d8261,00000000,reachable_compact,True,True,True,True,False,219,76,76,True,True,True,True,True,True,True
ethereum:0x66c24762397b3a74f567ad07192c74779c0d8261,095ea7b3,metadata_stripped,True,True,True,True,False,219,76,76,True,True,True,True,True,True,True
ethereum:0x66c24762397b3a74f567ad07192c74779c0d8261,095ea7b3,first_stop,True,False,True,True,False,219,76,40,False,True,False,False,True,True,False
ethereum:0x66c24762397b3a74f567ad07192c74779c0d8261,095ea7b3,reachable_masked_preserve_metadata,True,True,True,True,False,219,76,76,True,True,True,True,True,True,True
ethereum:0x66c24762397b3a74f567ad07192c74779c0d8261,095ea7b3,reachable_compact,True,True,True,True,False,219,76,76,True,True,True,True,True,True,True
ethereum:0x66c24762397b3a74f567ad07192c74779c0d8261,1698ee82,metadata_stripped,True,True,True,True,False,219,76,76,True,True,True,True,True,True,True
ethereum:0x66c24762397b3a74f567ad07192c74779c0d8261,1698ee82,first_stop,True,False,True,True,False,219,76,40,False,True,False,False,True,True,False
ethereum:0x66c24762397b3a74f567ad07192c74779c0d8261,1698ee82,reachable_masked_preserve_metadata,True,True,True,True,False,219,76,76,True,True,True,True,True,True,True
ethereum:0x66c24762397b3a74f567ad07192c74779c0d8261,1698ee82,reachable_compact,True,True,True,True,False,219,76,76,True,True,True,True,True,True,True
ethereum:0x66c24762397b3a74f567ad07192c74779c0d8261,1d073a7a,metadata_stripped,True,True,True,True,False,219,109,109,True,True,True,True,True,True,True
ethereum:0x66c24762397b3a74f567ad07192c74779c0d8261,1d073a7a,first_stop,True,False,True,True,False,219,109,23,False,False,True,True,True,True,False
ethereum:0x66c24762397b3a74f567ad07192c74779c0d8261,1d073a7a,reachable_masked_preserve_metadata,True,True,True,True,False,219,109,109,True,True,True,True,True,True,True
ethereum:0x66c24762397b3a74f567ad07192c74779c0d8261,1d073a7a,reachable_compact,True,True,True,True,False,219,109,109,True,True,True,True,True,True,True
ethereum:0x66c24762397b3a74f567ad07192c74779c0d8261,2be11ae2,metadata_stripped,True,True,True,True,False,219,76,76,True,True,True,True,True,True,True
ethereum:0x66c24762397b3a74f567ad07192c74779c0d8261,2be11ae2,first_stop,True,False,True,True,False,219,76,40,False,True,False,False,True,True,False
ethereum:0x66c24762397b3a74f567ad07192c74779c0d8261,2be11ae2,reachable_masked_preserve_metadata,True,True,True,True,False,219,76,76,True,True,True,True,True,True,True
ethereum:0x66c24762397b3a74f567ad07192c74779c0d8261,2be11ae2,reachable_compact,True,True,True,True,False,219,76,76,True,True,True,True,True,True,True
ethereum:0x66c24762397b3a74f567ad07192c74779c0d8261,32fe7b26,metadata_stripped,True,True,True,True,False,219,114,114,True,True,True,True,True,True,True
ethereum:0x66c24762397b3a74f567ad07192c74779c0d8261,32fe7b26,first_stop,True,False,True,True,False,219,114,28,False,False,True,True,True,True,False
ethereum:0x66c24762397b3a74f567ad07192c74779c0d8261,32fe7b26,reachable_masked_preserve_metadata,True,True,True,True,False,219,114,114,True,True,True,True,True,True,True
ethereum:0x66c24762397b3a74f567ad07192c74779c0d8261,32fe7b26,reachable_compact,True,True,True,True,False,219,114,114,True,True,True,True,True,True,True
ethereum:0x66c24762397b3a74f567ad07192c74779c0d8261,3ccfd60b,metadata_stripped,True,True,True,True,False,219,76,76,True,True,True,True,True,True,True
ethereum:0x66c24762397b3a74f567ad07192c74779c0d8261,3ccfd60b,first_stop,True,False,True,True,False,219,76,40,False,True,False,False,True,True,False
ethereum:0x66c24762397b3a74f567ad07192c74779c0d8261,3ccfd60b,reachable_masked_preserve_metadata,True,True,True,True,False,219,76,76,True,True,True,True,True,True,True
ethereum:0x66c24762397b3a74f567ad07192c74779c0d8261,3ccfd60b,reachable_compact,True,True,True,True,False,219,76,76,True,True,True,True,True,True,True
ethereum:0x66c24762397b3a74f567ad07192c74779c0d8261,3fc8cef3,metadata_stripped,True,True,True,True,False,219,173,173,True,True,True,True,True,True,True
ethereum:0x66c24762397b3a74f567ad07192c74779c0d8261,3fc8cef3,first_stop,True,False,True,True,False,219,173,33,False,False,True,True,True,True,False
ethereum:0x66c24762397b3a74f567ad07192c74779c0d8261,3fc8cef3,reachable_masked_preserve_metadata,True,True,True,True,False,219,173,173,True,True,True,True,True,True,True
ethereum:0x66c24762397b3a74f567ad07192c74779c0d8261,3fc8cef3,reachable_compact,True,True,True,True,False,219,173,173,True,True,True,True,True,True,True
ethereum:0x66c24762397b3a74f567ad07192c74779c0d8261,414bf389,metadata_stripped,True,True,True,True,False,219,76,76,True,True,True,True,True,True,True
ethereum:0x66c24762397b3a74f567ad07192c74779c0d8261,414bf389,first_stop,True,False,True,True,False,219,76,40,False,True,False,False,True,True,False
ethereum:0x66c24762397b3a74f567ad07192c74779c0d8261,414bf389,reachable_masked_preserve_metadata,True,True,True,True,False,219,76,76,True,True,True,True,True,True,True
ethereum:0x66c24762397b3a74f567ad07192c74779c0d8261,414bf389,reachable_compact,True,True,True,True,False,219,76,76,True,True,True,True,True,True,True
