unit_key,model,seed,fold,condition,layout,aggregation,token_budget,reference,best_val_AUPRC,temperature,threshold_01,threshold_05,threshold_10,AUPRC,AUROC,Brier,Recall_01,FPR_01,Recall_05,FPR_05,Recall_10,FPR_10
chunk_attention_control_16384:7702:2,chunk_attention_control_16384,7702,2,F200,chunk,attention,16384,False,0.9924835819070286,0.6117453575134277,0.21045140702354098,0.034146691056358786,0.013906172957791089,0.9639426837321665,0.9761555392516508,0.04917910074829601,0.9379310344827586,0.031914893617021274,0.9517241379310345,0.07801418439716312,0.9586206896551724,0.13829787234042554
authguard_reference_16384:7702:2,authguard_reference_16384,7702,2,M0,chunk,attention,16384,True,0.9934937605052027,1.113694667816162,0.6935497930081076,0.015789485006456133,0.005322389964538212,0.8796160714932655,0.9560528246515041,0.07639317030977269,0.8551724137931035,0.06382978723404255,0.9724137931034482,0.09574468085106383,0.9724137931034482,0.15602836879432624
authguard_reference_16384:7702:2,authguard_reference_16384,7702,2,F200,chunk,attention,16384,True,0.9934937605052027,1.113694667816162,0.6935497930081076,0.015789485006456133,0.005322389964538212,0.8666946831795702,0.93680606505258,0.1147530181112448,0.7379310344827587,0.0673758865248227,0.896551724137931,0.1773049645390071,0.9241379310344827,0.22695035460992907
flat_control_2048:7703:2,flat_control_2048,7703,2,M0,flat,flat,2048,False,0.8425903084540299,2.080235481262207,0.830633267919999,0.7772672230437372,0.7772672230437372,0.9219700683863579,0.958791880655417,0.11850344771169301,0.6551724137931034,0.024822695035460994,0.7103448275862069,0.03900709219858156,0.7103448275862069,0.03900709219858156
flat_control_2048:7703:2,flat_control_2048,7703,2,F200,flat,flat,2048,False,0.8425903084540299,2.080235481262207,0.830633267919999,0.7772672230437372,0.7772672230437372,0.46658315770113834,0.5778429933969186,0.2470329193114984,0.07586206896551724,0.010638297872340425,0.0896551724137931,0.02127659574468085,0.0896551724137931,0.02127659574468085
flat_control_16384:7703:2,flat_control_16384,7703,2,M0,flat,flat,16384,False,0.9816431225959552,1.3756084442138672,0.5816474488867569,0.08563047062055107,0.024671925946212567,0.9399121332369667,0.9734653949620935,0.04595860205358874,0.9379310344827586,0.04964539007092199,0.9862068965517241,0.11347517730496454,0.9862068965517241,0.1773049645390071
flat_control_16384:7703:2,flat_control_16384,7703,2,F200,flat,flat,16384,False,0.9816431225959552,1.3756084442138672,0.5816474488867569,0.08563047062055107,0.024671925946212567,0.7260884830613137,0.792516507703595,0.19923266535803622,0.38620689655172413,0.0425531914893617,0.5517241379310345,0.14893617021276595,0.7379310344827587,0.2872340425531915
chunk_attention_control_2048:7703:2,chunk_attention_control_2048,7703,2,M0,chunk,attention,2048,False,0.9791951970483014,0.7269400954246521,0.6056490642378799,0.18165696971759548,0.1555564287060058,0.970879311409606,0.984323795549034,0.046843402364221694,0.8689655172413793,0.03546099290780142,0.9586206896551724,0.07092198581560284,0.9586206896551724,0.09574468085106383
chunk_attention_control_2048:7703:2,chunk_attention_control_2048,7703,2,F200,chunk,attention,2048,False,0.9791951970483014,0.7269400954246521,0.6056490642378799,0.18165696971759548,0.1555564287060058,0.9647592094480673,0.9774516996820738,0.04457418385923524,0.8620689655172413,0.02127659574468085,0.9517241379310345,0.08865248226950355,0.9586206896551724,0.09219858156028368
chunk_mean_control_16384:7703:2,chunk_mean_control_16384,7703,2,M0,chunk,mean,16384,False,0.9687728197143003,1.396801233291626,0.7666283615515731,0.28351374783726585,0.15324955905269494,0.8783038777538319,0.9427732942039618,0.0803673730280751,0.6620689655172414,0.05319148936170213,0.9448275862068966,0.2127659574468085,0.9793103448275862,0.24468085106382978
chunk_mean_control_16384:7703:2,chunk_mean_control_16384,7703,2,F200,chunk,mean,16384,False,0.9687728197143003,1.396801233291626,0.7666283615515731,0.28351374783726585,0.15324955905269494,0.751774958628134,0.8547322083639031,0.17619947535516486,0.08275862068965517,0.010638297872340425,0.5517241379310345,0.07446808510638298,0.7310344827586207,0.19858156028368795
chunk_attention_control_16384:7703:2,chunk_attention_control_16384,7703,2,M0,chunk,attention,16384,False,0.9936912322960901,0.5797779560089111,0.3391577955902253,0.09461207052064277,0.058814997345744476,0.9794937721675268,0.9906823184152604,0.03554711153522011,0.9517241379310345,0.024822695035460994,0.9724137931034482,0.05673758865248227,0.9724137931034482,0.06382978723404255
chunk_attention_control_16384:7703:2,chunk_attention_control_16384,7703,2,F200,chunk,attention,16384,False,0.9936912322960901,0.5797779560089111,0.3391577955902253,0.09461207052064277,0.058814997345744476,0.9684383955456383,0.983492296404989,0.05258221018123208,0.8689655172413793,0.028368794326241134,0.9448275862068966,0.07092198581560284,0.9517241379310345,0.09219858156028368
authguard_reference_16384:7703:2,authguard_reference_16384,7703,2,M0,chunk,attention,16384,True,0.9931167501910455,1.1704258918762207,0.832700776327539,0.20989099563972968,0.005762892653140107,0.8240059287826964,0.9550012227928588,0.08127518851871195,0.7241379310344828,0.04964539007092199,0.8896551724137931,0.06382978723404255,0.9793103448275862,0.0851063829787234
authguard_reference_16384:7703:2,authguard_reference_16384,7703,2,F200,chunk,attention,16384,True,0.9931167501910455,1.1704258918762207,0.832700776327539,0.20989099563972968,0.005762892653140107,0.8262026441528103,0.9372218146246025,0.12852337680293877,0.6689655172413793,0.05673758865248227,0.7586206896551724,0.08156028368794327,0.8827586206896552,0.14184397163120568
flat_control_2048:7704:2,flat_control_2048,7704,2,M0,flat,flat,2048,False,0.8827186751626473,1.3651732206344604,0.816699130431582,0.7038912242040501,0.6081807869099205,0.8961812077993994,0.9430912203472732,0.0871782460886983,0.5241379310344828,0.031914893617021274,0.6206896551724138,0.04609929078014184,0.8344827586206897,0.05673758865248227
flat_control_2048:7704:2,flat_control_2048,7704,2,F200,flat,flat,2048,False,0.8827186751626473,1.3651732206344604,0.816699130431582,0.7038912242040501,0.6081807869099205,0.47315389178174067,0.5830031792614331,0.2400854928890523,0.0896551724137931,0.014184397163120567,0.15172413793103448,0.0425531914893617,0.18620689655172415,0.06382978723404255
flat_control_16384:7704:2,flat_control_16384,7704,2,M0,flat,flat,16384,False,0.9771164370795126,1.1515789031982422,0.3309588612502944,0.09275928892256113,0.036064808861838174,0.9540397416353416,0.9817314746881878,0.05753656234450776,0.8620689655172413,0.04609929078014184,0.9862068965517241,0.07092198581560284,0.9862068965517241,0.09574468085106383
flat_control_16384:7704:2,flat_control_16384,7704,2,F200,flat,flat,16384,False,0.9771164370795126,1.1515789031982422,0.3309588612502944,0.09275928892256113,0.036064808861838174,0.7959744944073374,0.8422841770604059,0.1931163341932424,0.42758620689655175,0.031914893617021274,0.5724137931034483,0.05673758865248227,0.696551724137931,0.08865248226950355
chunk_attention_control_2048:7704:2,chunk_attention_control_2048,7704,2,M0,chunk,attention,2048,False,0.996320115568095,0.5661433935165405,0.4448416530137145,0.03913594908400014,0.02218717166059926,0.9663564970438461,0.980753240401076,0.05219963389340003,0.8689655172413793,0.03546099290780142,0.9310344827586207,0.07801418439716312,0.9517241379310345,0.0851063829787234
chunk_attention_control_2048:7704:2,chunk_attention_control_2048,7704,2,F200,chunk,attention,2048,False,0.996320115568095,0.5661433935165405,0.4448416530137145,0.03913594908400014,0.02218717166059926,0.9465668359510301,0.9647346539496209,0.07467942046796948,0.8689655172413793,0.08156028368794327,0.9310344827586207,0.1773049645390071,0.9310344827586207,0.19148936170212766
chunk_mean_control_16384:7704:2,chunk_mean_control_16384,7704,2,M0,chunk,mean,16384,False,0.9667777560715463,1.4427887201309204,0.7092371603515273,0.18446048769166656,0.18301510353661596,0.907499571742782,0.949180728784544,0.08212588859046305,0.6827586206896552,0.028368794326241134,0.903448275862069,0.11702127659574468,0.903448275862069,0.11702127659574468
chunk_mean_control_16384:7704:2,chunk_mean_control_16384,7704,2,F200,chunk,mean,16384,False,0.9667777560715463,1.4427887201309204,0.7092371603515273,0.18446048769166656,0.18301510353661596,0.7432725043042395,0.858889704084128,0.24638648403759794,0.041379310344827586,0.0035460992907801418,0.35172413793103446,0.03900709219858156,0.35172413793103446,0.03900709219858156
chunk_attention_control_16384:7704:2,chunk_attention_control_16384,7704,2,M0,chunk,attention,16384,False,0.9859951627278023,0.7738468050956726,0.12658935992181772,0.07216444672863113,0.05109554668943214,0.9560008586384864,0.9793837123991196,0.049602344627253055,0.9379310344827586,0.06382978723404255,0.9586206896551724,0.0851063829787234,0.9586206896551724,0.09219858156028368
chunk_attention_control_16384:7704:2,chunk_attention_control_16384,7704,2,F200,chunk,attention,16384,False,0.9859951627278023,0.7738468050956726,0.12658935992181772,0.07216444672863113,0.05109554668943214,0.9440008252992466,0.974810467106872,0.0543287691451709,0.8896551724137931,0.07446808510638298,0.9517241379310345,0.11347517730496454,0.9586206896551724,0.14184397163120568
authguard_reference_16384:7704:2,authguard_reference_16384,7704,2,M0,chunk,attention,16384,True,0.9854501315140147,0.9309424161911011,0.8311435101352043,0.09983511096212659,0.09983506493089891,0.946635367665394,0.9748593788212278,0.054323183462676845,0.8620689655172413,0.028368794326241134,0.9379310344827586,0.04964539007092199,0.9379310344827586,0.04964539007092199
authguard_reference_16384:7704:2,authguard_reference_16384,7704,2,F200,chunk,attention,16384,True,0.9854501315140147,0.9309424161911011,0.8311435101352043,0.09983511096212659,0.09983506493089891,0.9331925091018196,0.9632917583761311,0.06211350593823957,0.8344827586206897,0.02127659574468085,0.8689655172413793,0.07092198581560284,0.8689655172413793,0.07092198581560284
flat_control_2048:7702:3,flat_control_2048,7702,3,M0,flat,flat,2048,False,0.9229879133438735,1.926469087600708,0.8420269519884477,0.6193594468499651,0.5159522517114269,0.8052315845492423,0.9365166150294636,0.08166784491486802,0.22580645161290322,0.00847457627118644,0.6129032258064516,0.05084745762711865,0.6989247311827957,0.07344632768361582
flat_control_2048:7702:3,flat_control_2048,7702,3,F200,flat,flat,2048,False,0.9229879133438735,1.926469087600708,0.8420269519884477,0.6193594468499651,0.5159522517114269,0.3568779513192043,0.6634469351801228,0.169958465433,0.043010752688172046,0.002824858757062147,0.17204301075268819,0.05084745762711865,0.23655913978494625,0.1016949152542373
flat_control_16384:7702:3,flat_control_16384,7702,3,M0,flat,flat,16384,False,0.9623540754586403,1.4642159938812256,0.9608536111264758,0.7790349676215907,0.3999079462517203,0.9673356348552486,0.9920417957596744,0.025670069896402022,0.44086021505376344,0.002824858757062147,0.6989247311827957,0.005649717514124294,0.9139784946236559,0.025423728813559324
flat_control_16384:7702:3,flat_control_16384,7702,3,F200,flat,flat,16384,False,0.9623540754586403,1.4642159938812256,0.9608536111264758,0.7790349676215907,0.3999079462517203,0.7327201280102108,0.8686896300346273,0.10992506230542305,0.053763440860215055,0.0,0.27956989247311825,0.0,0.44086021505376344,0.00847457627118644
chunk_attention_control_2048:7702:3,chunk_attention_control_2048,7702,3,M0,chunk,attention,2048,False,0.9730052251393768,1.3387070894241333,0.9751657736290866,0.6424081338397805,0.39728525215333055,0.9672509420451045,0.9905534293177815,0.03154700938862402,0.40860215053763443,0.002824858757062147,0.7419354838709677,0.005649717514124294,0.9032258064516129,0.00847457627118644
chunk_attention_control_2048:7702:3,chunk_attention_control_2048,7702,3,F200,chunk,attention,2048,False,0.9730052251393768,1.3387070894241333,0.9751657736290866,0.6424081338397805,0.39728525215333055,0.9546708140253374,0.9774618795941923,0.034001681693329594,0.34408602150537637,0.002824858757062147,0.7204301075268817,0.005649717514124294,0.9032258064516129,0.014124293785310734
chunk_mean_control_16384:7702:3,chunk_mean_control_16384,7702,3,M0,chunk,mean,16384,False,0.9610956654520553,1.6359519958496094,0.9859362519092472,0.8514716590584894,0.6653868765893185,0.9307923767638685,0.9666484417714599,0.11730634880954424,0.3655913978494624,0.0,0.8602150537634409,0.06497175141242938,0.967741935483871,0.18361581920903955
chunk_mean_control_16384:7702:3,chunk_mean_control_16384,7702,3,F200,chunk,mean,16384,False,0.9610956654520553,1.6359519958496094,0.9859362519092472,0.8514716590584894,0.6653868765893185,0.617426527392182,0.8597898062086142,0.12250770725632422,0.010752688172043012,0.0,0.1827956989247312,0.005649717514124294,0.3333333333333333,0.06779661016949153
chunk_attention_control_16384:7702:3,chunk_attention_control_16384,7702,3,M0,chunk,attention,16384,False,0.9766384340615066,1.7316762208938599,0.9765029059806405,0.8906624786509296,0.17830348961703618,0.9806425042863591,0.9922544195370876,0.02086037487510404,0.3763440860215054,0.0,0.7311827956989247,0.002824858757062147,0.956989247311828,0.07344632768361582
chunk_attention_control_16384:7702:3,chunk_attention_control_16384,7702,3,F200,chunk,attention,16384,False,0.9766384340615066,1.7316762208938599,0.9765029059806405,0.8906624786509296,0.17830348961703618,0.970231091483678,0.9810764838102181,0.02695487308553432,0.3548387096774194,0.0,0.7204301075268817,0.002824858757062147,0.967741935483871,0.1016949152542373
authguard_reference_16384:7702:3,authguard_reference_16384,7702,3,M0,chunk,attention,16384,True,0.9570097007659204,2.5354413986206055,0.948595556954334,0.6816486109080717,0.05028196598312954,0.9338271635429065,0.9715084138266205,0.047987132750517206,0.24731182795698925,0.0,0.7419354838709677,0.01694915254237288,0.9354838709677419,0.1751412429378531
authguard_reference_16384:7702:3,authguard_reference_16384,7702,3,F200,chunk,attention,16384,True,0.9570097007659204,2.5354413986206055,0.948595556954334,0.6816486109080717,0.05028196598312954,0.9174900303500827,0.9551971326164874,0.06675642781117179,0.25806451612903225,0.0,0.6129032258064516,0.0,0.8387096774193549,0.04519774011299435
flat_control_2048:7703:3,flat_control_2048,7703,3,M0,flat,flat,2048,False,0.9273536947567984,1.8839550018310547,0.8997135046850437,0.76326180424301,0.6518749802420769,0.8229957969550199,0.9401615940708341,0.08041810972793549,0.24731182795698925,0.0,0.4731182795698925,0.014124293785310734,0.5591397849462365,0.025423728813559324
flat_control_2048:7703:3,flat_control_2048,7703,3,F200,flat,flat,2048,False,0.9273536947567984,1.8839550018310547,0.8997135046850437,0.76326180424301,0.6518749802420769,0.37096796464216564,0.6505072595832573,0.17472433596566492,0.021505376344086023,0.0,0.06451612903225806,0.011299435028248588,0.15053763440860216,0.03672316384180791
flat_control_16384:7703:3,flat_control_16384,7703,3,M0,flat,flat,16384,False,0.9697738643470997,1.3829293251037598,0.953835693905853,0.7335797624983997,0.23543960625179652,0.9782388142447248,0.9936516615029465,0.02710785637651471,0.3118279569892473,0.0,0.7419354838709677,0.005649717514124294,0.967741935483871,0.05084745762711865
flat_control_16384:7703:3,flat_control_16384,7703,3,F200,flat,flat,16384,False,0.9697738643470997,1.3829293251037598,0.953835693905853,0.7335797624983997,0.23543960625179652,0.8626874743992166,0.958477613753721,0.08296626417037857,0.08602150537634409,0.0,0.3870967741935484,0.002824858757062147,0.6236559139784946,0.0423728813559322
chunk_attention_control_2048:7703:3,chunk_attention_control_2048,7703,3,M0,chunk,attention,2048,False,0.966939256628992,1.0750418901443481,0.9830343283739665,0.6622011953670277,0.09860563843623663,0.9557427598294521,0.985298584533139,0.03408836978783353,0.26881720430107525,0.0,0.7096774193548387,0.005649717514124294,0.989247311827957,0.07627118644067797
chunk_attention_control_2048:7703:3,chunk_attention_control_2048,7703,3,F200,chunk,attention,2048,False,0.966939256628992,1.0750418901443481,0.9830343283739665,0.6622011953670277,0.09860563843623663,0.9115155961060467,0.9544985116335581,0.05193859544379517,0.24731182795698925,0.0,0.6559139784946236,0.00847457627118644,0.9139784946236559,0.12146892655367232
chunk_mean_control_16384:7703:3,chunk_mean_control_16384,7703,3,M0,chunk,mean,16384,False,0.9578335915813265,2.1504478454589844,0.9354101616370682,0.6616026113221479,0.1801016502553586,0.9649181114692733,0.9834457201871089,0.025078411975742957,0.25806451612903225,0.0,0.8172043010752689,0.00847457627118644,0.967741935483871,0.031073446327683617
chunk_mean_control_16384:7703:3,chunk_mean_control_16384,7703,3,F200,chunk,mean,16384,False,0.9578335915813265,2.1504478454589844,0.9354101616370682,0.6616026113221479,0.1801016502553586,0.7632911070049634,0.8713929894903104,0.10148145790167702,0.03225806451612903,0.0,0.27956989247311825,0.002824858757062147,0.6881720430107527,0.08757062146892655
chunk_attention_control_16384:7703:3,chunk_attention_control_16384,7703,3,M0,chunk,attention,16384,False,0.9868663465276567,1.8527368307113647,0.9855273883735112,0.2997271302086528,0.2023590218786251,0.9694623504470645,0.9877893202114089,0.021178943801868792,0.4731182795698925,0.002824858757062147,0.967741935483871,0.01977401129943503,0.967741935483871,0.06779661016949153
chunk_attention_control_16384:7703:3,chunk_attention_control_16384,7703,3,F200,chunk,attention,16384,False,0.9868663465276567,1.8527368307113647,0.9855273883735112,0.2997271302086528,0.2023590218786251,0.9501707917342779,0.9717817872547232,0.0369333373160547,0.41935483870967744,0.002824858757062147,0.9354838709677419,0.07062146892655367,0.946236559139785,0.14124293785310735
authguard_reference_16384:7703:3,authguard_reference_16384,7703,3,M0,chunk,attention,16384,True,0.978058018993385,1.6231826543807983,0.966320132161014,0.9331115718667249,0.5625588923824834,0.9840810617452349,0.9908875523965737,0.05521946182872936,0.3333333333333333,0.0,0.8602150537634409,0.0,0.978494623655914,0.11864406779661017
authguard_reference_16384:7703:3,authguard_reference_16384,7703,3,F200,chunk,attention,16384,True,0.978058018993385,1.6231826543807983,0.966320132161014,0.9331115718667249,0.5625588923824834,0.9470988182752753,0.9734827774740296,0.06194996940064071,0.27956989247311825,0.0,0.7311827956989247,0.0,0.9032258064516129,0.05649717514124294
flat_control_2048:7704:3,flat_control_2048,7704,3,M0,flat,flat,2048,False,0.9344564278989124,1.8006772994995117,0.9488561193359555,0.8348433575432032,0.5965948379036715,0.850194917286939,0.9495170402770184,0.08175413835910439,0.21505376344086022,0.0,0.46236559139784944,0.011299435028248588,0.7849462365591398,0.05649717514124294
flat_control_2048:7704:3,flat_control_2048,7704,3,F200,flat,flat,2048,False,0.9344564278989124,1.8006772994995117,0.9488561193359555,0.8348433575432032,0.5965948379036715,0.4500472845411364,0.7013243423850313,0.1612750859350454,0.010752688172043012,0.0,0.06451612903225806,0.0,0.2903225806451613,0.062146892655367235
flat_control_16384:7704:3,flat_control_16384,7704,3,M0,flat,flat,16384,False,0.959731989892783,0.8420226573944092,0.9572881735778441,0.5866789261163734,0.2612468396419765,0.9495517134994776,0.979982990097807,0.04434024635823026,0.5483870967741935,0.0,0.9354838709677419,0.02824858757062147,0.956989247311828,0.15819209039548024
flat_control_16384:7704:3,flat_control_16384,7704,3,F200,flat,flat,16384,False,0.959731989892783,0.8420226573944092,0.9572881735778441,0.5866789261163734,0.2612468396419765,0.715194281610735,0.8790778203025332,0.1135895183872947,0.20430107526881722,0.002824858757062147,0.4946236559139785,0.03389830508474576,0.6236559139784946,0.14124293785310735
chunk_attention_control_2048:7704:3,chunk_attention_control_2048,7704,3,M0,chunk,attention,2048,False,0.9806370143770059,1.0708781480789185,0.9668868689798833,0.36973841233546734,0.07334128404575457,0.9745326643781295,0.9891865621772675,0.01981946058882278,0.3655913978494624,0.0,0.9354838709677419,0.005649717514124294,0.967741935483871,0.03389830508474576
chunk_attention_control_2048:7704:3,chunk_attention_control_2048,7704,3,F200,chunk,attention,2048,False,0.9806370143770059,1.0708781480789185,0.9668868689798833,0.36973841233546734,0.07334128404575457,0.9667588313469012,0.9785553733066035,0.021297529719612934,0.34408602150537637,0.0,0.9247311827956989,0.005649717514124294,0.956989247311828,0.03389830508474576
chunk_mean_control_16384:7704:3,chunk_mean_control_16384,7704,3,M0,chunk,mean,16384,False,0.9460622671930955,1.5726131200790405,0.927805753097191,0.7292654018624323,0.21908104253142546,0.9453312783152495,0.9853897090091731,0.04206700546312845,0.27956989247311825,0.002824858757062147,0.6774193548387096,0.00847457627118644,1.0,0.11864406779661017
chunk_mean_control_16384:7704:3,chunk_mean_control_16384,7704,3,F200,chunk,mean,16384,False,0.9460622671930955,1.5726131200790405,0.927805753097191,0.7292654018624323,0.21908104253142546,0.7387156683719861,0.9153757365895147,0.1236481718622673,0.043010752688172046,0.0,0.06451612903225806,0.0,0.5483870967741935,0.03954802259887006
chunk_attention_control_16384:7704:3,chunk_attention_control_16384,7704,3,M0,chunk,attention,16384,False,0.9782423517036276,1.889817476272583,0.9619662078854074,0.9224216401461528,0.14285497909083267,0.9576858512526542,0.9769758823886763,0.022490892799110058,0.41935483870967744,0.002824858757062147,0.5698924731182796,0.002824858757062147,0.956989247311828,0.1327683615819209
chunk_attention_control_16384:7704:3,chunk_attention_control_16384,7704,3,F200,chunk,attention,16384,False,0.9782423517036276,1.889817476272583,0.9619662078854074,0.9224216401461528,0.14285497909083267,0.9545423261987938,0.9740902739809247,0.029470358581401256,0.41935483870967744,0.002824858757062147,0.5698924731182796,0.002824858757062147,0.967741935483871,0.17231638418079095
authguard_reference_16384:7704:3,authguard_reference_16384,7704,3,M0,chunk,attention,16384,True,0.9834847212183703,1.823390007019043,0.8887491032337127,0.22813169523859267,0.010908470237204508,0.9726513940565032,0.9852074600571047,0.027130170615783582,0.27956989247311825,0.0,0.9354838709677419,0.005649717514124294,0.956989247311828,0.096045197740113
authguard_reference_16384:7704:3,authguard_reference_16384,7704,3,F200,chunk,attention,16384,True,0.9834847212183703,1.823390007019043,0.8887491032337127,0.22813169523859267,0.010908470237204508,0.9644788072857041,0.9711439159224835,0.030281357960423378,0.26881720430107525,0.0,0.9247311827956989,0.00847457627118644,0.946236559139785,0.06779661016949153
flat_control_2048:7702:4,flat_control_2048,7702,4,M0,flat,flat,2048,False,0.8760501549492556,3.298363208770752,0.7159461097293576,0.5039338989551807,0.34470347260297607,0.9274769044944867,0.9456104082870818,0.10267396322366494,0.450261780104712,0.012875536480686695,0.837696335078534,0.07725321888412018,0.900523560209424,0.14163090128755365
flat_control_2048:7702:4,flat_control_2048,7702,4,F200,flat,flat,2048,False,0.8760501549492556,3.298363208770752,0.7159461097293576,0.5039338989551807,0.34470347260297607,0.7277365053750344,0.7379053097543986,0.2446573521656264,0.09947643979057591,0.0,0.2094240837696335,0.017167381974248927,0.32460732984293195,0.06866952789699571
flat_control_16384:7702:4,flat_control_16384,7702,4,M0,flat,flat,16384,False,0.9224488768926458,2.538379430770874,0.880994234155535,0.24878948164558826,0.149574383142381,0.9446101510993763,0.9753050356155766,0.06704848558959836,0.1099476439790576,0.012875536480686695,0.9685863874345549,0.07296137339055794,0.9947643979057592,0.15021459227467812
flat_control_16384:7702:4,flat_control_16384,7702,4,F200,flat,flat,16384,False,0.9224488768926458,2.538379430770874,0.880994234155535,0.24878948164558826,0.149574383142381,0.8852388449522552,0.9001190930948475,0.19196489162516495,0.04712041884816754,0.0,0.6073298429319371,0.055793991416309016,0.7591623036649214,0.15879828326180256
chunk_attention_control_2048:7702:4,chunk_attention_control_2048,7702,4,M0,chunk,attention,2048,False,0.8571781877917247,1.4840388298034668,0.9077573462608284,0.45529967663125936,0.31081456142453023,0.958149955692825,0.9809675752196481,0.056358973329773215,0.6910994764397905,0.02145922746781116,0.9685863874345549,0.0815450643776824,0.9790575916230366,0.15879828326180256
chunk_attention_control_2048:7702:4,chunk_attention_control_2048,7702,4,F200,chunk,attention,2048,False,0.8571781877917247,1.4840388298034668,0.9077573462608284,0.45529967663125936,0.31081456142453023,0.9530478520511968,0.9745410421769319,0.07350193989413821,0.6335078534031413,0.017167381974248927,0.9790575916230366,0.11587982832618025,0.9895287958115183,0.30042918454935624
chunk_mean_control_16384:7702:4,chunk_mean_control_16384,7702,4,M0,chunk,mean,16384,False,0.7773857378216791,2.564573049545288,0.7502917031948331,0.5137545098512674,0.41447524285453474,0.94335409034938,0.9665640518616722,0.0816877963015827,0.612565445026178,0.04291845493562232,0.9685863874345549,0.0815450643776824,0.9842931937172775,0.12017167381974249
chunk_mean_control_16384:7702:4,chunk_mean_control_16384,7702,4,F200,chunk,mean,16384,False,0.7773857378216791,2.564573049545288,0.7502917031948331,0.5137545098512674,0.41447524285453474,0.8343166009139573,0.8700986450351661,0.1685361854645477,0.05759162303664921,0.008583690987124463,0.5654450261780105,0.055793991416309016,0.7905759162303665,0.1888412017167382
chunk_attention_control_16384:7702:4,chunk_attention_control_16384,7702,4,M0,chunk,attention,16384,False,0.8473521677434392,2.4010438919067383,0.7958749081751653,0.3239167952876646,0.2325337113787551,0.9545777047208845,0.9784958317416803,0.05684276391594427,0.6910994764397905,0.02575107296137339,0.9790575916230366,0.09871244635193133,1.0,0.22317596566523606
chunk_attention_control_16384:7702:4,chunk_attention_control_16384,7702,4,F200,chunk,attention,16384,False,0.8473521677434392,2.4010438919067383,0.7958749081751653,0.3239167952876646,0.2325337113787551,0.9534994232854075,0.9739792822955756,0.07248036021743301,0.6282722513089005,0.017167381974248927,0.9685863874345549,0.15021459227467812,0.9947643979057592,0.41630901287553645
authguard_reference_16384:7702:4,authguard_reference_16384,7702,4,M0,chunk,attention,16384,True,0.7771436345690413,2.7216808795928955,0.7665233684299558,0.24641851445089866,0.20518401871678998,0.962215809937935,0.9752376244298138,0.07579620626858012,0.7382198952879581,0.02145922746781116,0.9685863874345549,0.1072961373390558,0.9842931937172775,0.21030042918454936
authguard_reference_16384:7702:4,authguard_reference_16384,7702,4,F200,chunk,attention,16384,True,0.7771436345690413,2.7216808795928955,0.7665233684299558,0.24641851445089866,0.20518401871678998,0.9586869485086531,0.9636204300833652,0.10598242671638858,0.5654450261780105,0.008583690987124463,0.8795811518324608,0.08583690987124463,0.9633507853403142,0.1888412017167382
flat_control_2048:7703:4,flat_control_2048,7703,4,M0,flat,flat,2048,False,0.8119735884688095,1.9518107175827026,0.6624102792465407,0.5467138853325209,0.5015917941675052,0.9408178592011929,0.9550255038986135,0.10291141939109197,0.5968586387434555,0.012875536480686695,0.743455497382199,0.04721030042918455,0.8795811518324608,0.08583690987124463
flat_control_2048:7703:4,flat_control_2048,7703,4,F200,flat,flat,2048,False,0.8119735884688095,1.9518107175827026,0.6624102792465407,0.5467138853325209,0.5015917941675052,0.7182591665437351,0.7389164775408399,0.22332904816030602,0.16753926701570682,0.004291845493562232,0.21465968586387435,0.02145922746781116,0.24607329842931938,0.05150214592274678
flat_control_16384:7703:4,flat_control_16384,7703,4,M0,flat,flat,16384,False,0.9308292325918858,2.603247880935669,0.9274733349874709,0.31527208332202705,0.1311411086400921,0.9295656485363121,0.9592499382064131,0.06766717486852143,0.07329842931937172,0.004291845493562232,0.9162303664921466,0.06437768240343347,0.9267015706806283,0.21030042918454936
flat_control_16384:7703:4,flat_control_16384,7703,4,F200,flat,flat,16384,False,0.9308292325918858,2.603247880935669,0.9274733349874709,0.31527208332202705,0.1311411086400921,0.8303569467571918,0.8294721704154775,0.22336159338861322,0.0,0.0,0.5340314136125655,0.034334763948497854,0.5706806282722513,0.1072961373390558
chunk_attention_control_2048:7703:4,chunk_attention_control_2048,7703,4,M0,chunk,attention,2048,False,0.753582147474629,2.632608652114868,0.7193869866392408,0.5314664111838087,0.3613176371070396,0.9457418744381247,0.9728782329281171,0.07810609854379616,0.7696335078534031,0.02575107296137339,0.9267015706806283,0.060085836909871244,0.9685863874345549,0.15879828326180256
chunk_attention_control_2048:7703:4,chunk_attention_control_2048,7703,4,F200,chunk,attention,2048,False,0.753582147474629,2.632608652114868,0.7193869866392408,0.5314664111838087,0.3613176371070396,0.9275711825858773,0.9697099071972676,0.09462281339038865,0.7277486910994765,0.02575107296137339,0.9214659685863874,0.05150214592274678,0.9738219895287958,0.17167381974248927
chunk_mean_control_16384:7703:4,chunk_mean_control_16384,7703,4,M0,chunk,mean,16384,False,0.8748121640095787,3.380622625350952,0.7758520632121686,0.45825354534076135,0.3147288994231977,0.9659244173233571,0.975619621149136,0.07429165295937085,0.4816753926701571,0.008583690987124463,0.9528795811518325,0.060085836909871244,0.9947643979057592,0.1072961373390558
