unit_key,model,seed,fold,epoch,train_loss,val_AUPRC
flat_control_16384:7703:0,flat_control_16384,7703,0,13,0.031454236533487806,0.9416959405823341
flat_control_16384:7703:0,flat_control_16384,7703,0,14,0.035591157861985086,0.9381156122733251
flat_control_16384:7703:0,flat_control_16384,7703,0,15,0.033034732483864473,0.9431301768032251
flat_control_16384:7703:0,flat_control_16384,7703,0,16,0.02802251613418753,0.937745639812426
flat_control_16384:7703:0,flat_control_16384,7703,0,17,0.027356678580381523,0.9484389338351837
flat_control_16384:7703:0,flat_control_16384,7703,0,18,0.03277640765324446,0.9375611675929978
flat_control_16384:7703:0,flat_control_16384,7703,0,19,0.032445381580921785,0.932530973882728
flat_control_16384:7703:0,flat_control_16384,7703,0,20,0.02588498851586605,0.9364263134595593
flat_control_16384:7703:0,flat_control_16384,7703,0,21,0.0274555543323718,0.9377756447518658
flat_control_16384:7703:0,flat_control_16384,7703,0,22,0.025893651436841993,0.9456225808201371
chunk_attention_control_2048:7703:0,chunk_attention_control_2048,7703,0,1,0.8865682468181704,0.5499143932869675
chunk_attention_control_2048:7703:0,chunk_attention_control_2048,7703,0,2,0.7926778604344624,0.6406445901657983
chunk_attention_control_2048:7703:0,chunk_attention_control_2048,7703,0,3,0.5211903318399336,0.7365950034831386
chunk_attention_control_2048:7703:0,chunk_attention_control_2048,7703,0,4,0.3387417197227478,0.7794796382188867
chunk_attention_control_2048:7703:0,chunk_attention_control_2048,7703,0,5,0.289053356592975,0.7871988283496281
chunk_attention_control_2048:7703:0,chunk_attention_control_2048,7703,0,6,0.24973661688769735,0.8113478719742987
chunk_attention_control_2048:7703:0,chunk_attention_control_2048,7703,0,7,0.19215842899752827,0.8277287212508943
chunk_attention_control_2048:7703:0,chunk_attention_control_2048,7703,0,8,0.17910420849192432,0.836811023583369
chunk_attention_control_2048:7703:0,chunk_attention_control_2048,7703,0,9,0.14067988024979103,0.8472867448212332
chunk_attention_control_2048:7703:0,chunk_attention_control_2048,7703,0,10,0.1236002853639969,0.8671889583236445
