seed,fold,model,epoch,train_loss,val_AUPRC
7702,4,fusion_source_balanced,10,0.0203291250649711,0.6969234237475017
7702,4,fusion_source_balanced,11,0.0190082364929732,0.6982843450821881
7702,4,fusion_source_balanced,12,0.0354848417143026,0.7424520016467303
7702,4,fusion_source_balanced,13,0.0168150503498812,0.7756753894093145
7702,4,fusion_source_balanced,14,0.0153194672706397,0.8015208285119299
7702,4,fusion_source_balanced,15,0.008574250664016,0.7828732980104063
7702,4,fusion_source_balanced,16,0.0168913808790431,0.8335859430497726
7702,4,fusion_source_balanced,17,0.0346800270303013,0.7956202448427105
7702,4,fusion_source_balanced,18,0.0139170980626909,0.7848490139956128
7702,4,fusion_source_balanced,19,0.0048466486931275,0.7918169142554823
7702,4,fusion_source_balanced,20,0.0046912231348754,0.794804678273344
7702,4,fusion_source_balanced,21,0.0049944747809384,0.8118082192186967
7702,4,fusion_consistent,1,0.7643803529355718,0.6021109139255405
7702,4,fusion_consistent,2,0.3907660216778174,0.6335389157733097
7702,4,fusion_consistent,3,0.2290338469647813,0.60886590368741
7702,4,fusion_consistent,4,0.1472220860164741,0.6482319430632331
7702,4,fusion_consistent,5,0.0949051688457357,0.6700222899371986
7702,4,fusion_consistent,6,0.0622853798384981,0.6756774431604942
7702,4,fusion_consistent,7,0.0514791730320316,0.6673601581253525
7702,4,fusion_consistent,8,0.042785060495652,0.6947084133699447
7702,4,fusion_consistent,9,0.024877732780216,0.7132591604063774
7702,4,fusion_consistent,10,0.0186191983306887,0.6861709629989083
7702,4,fusion_consistent,11,0.0139812395276351,0.7022231462598699
7702,4,fusion_consistent,12,0.0153071491888071,0.6852329442781293
7702,4,fusion_consistent,13,0.009045247488987,0.689063262569545
7702,4,fusion_consistent,14,0.0068388067737178,0.6864444137003967
7703,0,sequence_only,1,0.86907779118594,0.6505110253592195
7703,0,sequence_only,2,0.38671035275739785,0.8962076180133194
7703,0,sequence_only,3,0.15261563728289568,0.9120495188409437
7703,0,sequence_only,4,0.12481148971025557,0.9312112569431141
7703,0,sequence_only,5,0.11253089330104345,0.9315676739931518
7703,0,sequence_only,6,0.07457289442091304,0.9406424042411081
7703,0,sequence_only,7,0.057247097408125065,0.9311000189771105
7703,0,sequence_only,8,0.0694262161056566,0.9519495817507132
7703,0,sequence_only,9,0.06331694542485125,0.9334861594704
7703,0,sequence_only,10,0.04850075096576748,0.9470610718313816
7703,0,sequence_only,11,0.06586582987733623,0.934668102266347
7703,0,sequence_only,12,0.05234664737876943,0.9342360722764247
7703,0,sequence_only,13,0.044625615381964426,0.9495138915689125
7703,1,sequence_only,1,0.6748462707497352,0.8752091904924613
7703,1,sequence_only,2,0.21080069482153238,0.9235609824587835
7703,1,sequence_only,3,0.14369164010358237,0.9439626002696917
7703,1,sequence_only,4,0.08959229637024015,0.9347378028081783
7703,1,sequence_only,5,0.08702166400156743,0.9369921617172524
7703,1,sequence_only,6,0.0628972528421125,0.9319798668191541
7703,1,sequence_only,7,0.05623452080586969,0.914176560303776
7703,1,sequence_only,8,0.06818919022145226,0.9262644240124825
7703,2,sequence_only,1,0.7199440519599354,0.7598457712371827
7703,2,sequence_only,2,0.25943071140962487,0.9781861669789524
7703,2,sequence_only,3,0.13300188496051465,0.984869437184907
7703,2,sequence_only,4,0.12215078087414012,0.9847845397813821
7703,2,sequence_only,5,0.10176720614271129,0.9819803929961649
7703,2,sequence_only,6,0.06581319520414314,0.9851807854784826
7703,2,sequence_only,7,0.058182601022588855,0.9734189198358028
7703,2,sequence_only,8,0.06152108804432346,0.9811199649060116
7703,2,sequence_only,9,0.05968199228210484,0.9731222516842427
7703,2,sequence_only,10,0.05707945858457071,0.9440187137852937
7703,2,sequence_only,11,0.054404711665804774,0.9640736545350174
7703,3,sequence_only,1,0.8271199423691322,0.7696921684352174
7703,3,sequence_only,2,0.2866909200132921,0.9510095325465444
7703,3,sequence_only,3,0.13793493421940967,0.9427211321160076
7703,3,sequence_only,4,0.09168942920842219,0.9418391693756955
7703,3,sequence_only,5,0.07061722980084262,0.963398408032073
7703,3,sequence_only,6,0.07699171783423972,0.9694522039270101
7703,3,sequence_only,7,0.044777080359140776,0.9642206094294683
7703,3,sequence_only,8,0.0395785826753461,0.9720423521534505
7703,3,sequence_only,9,0.05390382995936035,0.9613769320438128
7703,3,sequence_only,10,0.04540400860574225,0.9532160808972925
7703,3,sequence_only,11,0.034891688793458726,0.9733073922691232
7703,3,sequence_only,12,0.04091759774186274,0.975178533388115
7703,3,sequence_only,13,0.048722736138031526,0.9741768493635202
7703,3,sequence_only,14,0.05976707110952201,0.9714494595889325
7703,3,sequence_only,15,0.04156173372255831,0.9774157225945468
7703,3,sequence_only,16,0.043442667911535705,0.9799237783655743
7703,3,sequence_only,17,0.02879712802301771,0.983442949791726
7703,3,sequence_only,18,0.027997814260366984,0.9851541497031064
7703,3,sequence_only,19,0.026795833122691716,0.9808540274241819
7703,3,sequence_only,20,0.019609829524649715,0.9848681887744278
7703,3,sequence_only,21,0.01836524181062591,0.9800995166774765
7703,3,sequence_only,22,0.03437665199336393,0.9840121146354802
7703,3,sequence_only,23,0.022201768380199056,0.9781793679292854
7703,4,sequence_only,1,0.8483263064903774,0.5839938771465245
7703,4,sequence_only,2,0.3704993447139003,0.7487410760484301
7703,4,sequence_only,3,0.13365892720162525,0.7520741582789096
7703,4,sequence_only,4,0.08646367139707523,0.7229765945746964
7703,4,sequence_only,5,0.0738772487069812,0.700400472248655
7703,4,sequence_only,6,0.05837680440096334,0.6800392572626965
7703,4,sequence_only,7,0.044922739984574675,0.7469047045291438
7703,4,sequence_only,8,0.0499382250120692,0.6892141160853776
7704,0,sequence_only,1,0.8068973234471153,0.6736007634130953
7704,0,sequence_only,2,0.2770759981563863,0.9074258945098013
7704,0,sequence_only,3,0.15537556676084505,0.9071992505765051
7704,0,sequence_only,4,0.11057546337080353,0.9115637771624385
7704,0,sequence_only,5,0.11364093695164604,0.9089962570168513
7704,0,sequence_only,6,0.08529052792445702,0.9271213109926364
7704,0,sequence_only,7,0.06543847351773259,0.9453732395753408
7704,0,sequence_only,8,0.054284567144863745,0.945427074201783
7704,0,sequence_only,9,0.06155854055986685,0.9369160176140926
7704,0,sequence_only,10,0.06727534617187785,0.9397570868308169
7704,0,sequence_only,11,0.042163493870483605,0.9340293541868351
7704,0,sequence_only,12,0.04862855794456075,0.9294013609459937
7704,0,sequence_only,13,0.041046313527861936,0.8994321683559212
7704,1,sequence_only,1,0.8012932904584463,0.7091656671530848
7704,1,sequence_only,2,0.28396601173593555,0.9274097031380559
7704,1,sequence_only,3,0.18692108043361194,0.9229199383195573
7704,1,sequence_only,4,0.08949701296880322,0.9191923006761978
7704,1,sequence_only,5,0.06422519616154564,0.935244512888855
7704,1,sequence_only,6,0.05146594873499558,0.9308526972384247
7704,1,sequence_only,7,0.055561983879374034,0.9332758544357084
7704,1,sequence_only,8,0.0683682497190095,0.9313753687455772
7704,1,sequence_only,9,0.045351984305578005,0.9375359828522507
7704,1,sequence_only,10,0.043038165194069056,0.9395594730944977
7704,1,sequence_only,11,0.041757943388210005,0.9410921808528142
7704,1,sequence_only,12,0.039601650171599154,0.8892052593674385
7704,1,sequence_only,13,0.03547432233963898,0.9190375625266
7704,1,sequence_only,14,0.03895721465029732,0.9319301738881626
7704,1,sequence_only,15,0.03844820083725418,0.9251645198859302
7704,1,sequence_only,16,0.02859264014824835,0.8992286262157528
7704,2,sequence_only,1,0.7665758034762215,0.7918789583073332
7704,2,sequence_only,2,0.22981355411603172,0.9788337824016076
7704,2,sequence_only,3,0.14675173397888155,0.964809220422024
7704,2,sequence_only,4,0.10381549082915573,0.9922903514874235
7704,2,sequence_only,5,0.09559742919005015,0.9646290631225052
7704,2,sequence_only,6,0.08025261838098659,0.9526217228291797
7704,2,sequence_only,7,0.06470559929661891,0.9699125419227603
7704,2,sequence_only,8,0.058619481664808355,0.9666386372194189
7704,2,sequence_only,9,0.05483757944174988,0.9698262398218449
7704,3,sequence_only,1,0.7842510147341366,0.8647837201431984
7704,3,sequence_only,2,0.28641079518216095,0.938141318408244
7704,3,sequence_only,3,0.16226505185209814,0.9514999158161295
7704,3,sequence_only,4,0.12027809083804317,0.9503582919954068
7704,3,sequence_only,5,0.1124424381534858,0.9611190907829512
7704,3,sequence_only,6,0.07515499602746346,0.9590302781818807
7704,3,sequence_only,7,0.04777560250608828,0.9669884770520306
7704,3,sequence_only,8,0.03820614495860605,0.965765151775953
7704,3,sequence_only,9,0.05336420607335608,0.9643088210550018
7704,3,sequence_only,10,0.04682482126163554,0.9616182645833887
7704,3,sequence_only,11,0.04493543020604799,0.9660269443996357
7704,3,sequence_only,12,0.03570151032649794,0.9718676316473592
7704,3,sequence_only,13,0.02941244519342422,0.9776826796144444
7704,3,sequence_only,14,0.052362072252101086,0.9665163202287093
7704,3,sequence_only,15,0.028958774627395104,0.9579480393812119
7704,3,sequence_only,16,0.03651823587555053,0.9807327435379809
7704,3,sequence_only,17,0.025038669263842333,0.9800826528867999
7704,3,sequence_only,18,0.027111073524353962,0.9679663393657478
7704,3,sequence_only,19,0.0226921521989634,0.9536627992708727
7704,3,sequence_only,20,0.0217905279500517,0.9694685161588507
7704,3,sequence_only,21,0.02347195515945693,0.9450611769763804
7704,4,sequence_only,1,0.7933271582099213,0.5558421560852458
7704,4,sequence_only,2,0.4562256598267062,0.6714484337702424
7704,4,sequence_only,3,0.17089333729925513,0.7177001731041686
7704,4,sequence_only,4,0.09877566908132927,0.7378543165302699
7704,4,sequence_only,5,0.061275951815876126,0.7372144669888948
7704,4,sequence_only,6,0.05605265999616969,0.730238430874534
7704,4,sequence_only,7,0.056289511036941374,0.7342447572502654
7704,4,sequence_only,8,0.03459255538757719,0.7261797631222238
7704,4,sequence_only,9,0.04183111892445762,0.711122525605778
