seed,fold,model,condition,AUPRC,Brier,Recall_01,FPR_01,Recall_05,FPR_05,Recall_10,FPR_10,fpr_01,fpr_05,fpr_10,temperature,best_val_AUPRC,aux_macro_AUPRC
7702,1,hist_ngram_xgb,benign_general,,0.0123870366966289,,0.0084033613445378,,0.0840336134453781,,0.1428571428571428,0.8548814356327057,0.1534297689795494,0.0535089243203401,,,
7702,1,sequence_only,cleanM0,0.9085515232447922,0.0503062312393227,0.726027397260274,0.0191693290734824,0.952054794520548,0.047923322683706,0.952054794520548,0.0830670926517571,0.9669736139808678,0.6553209110345517,0.2299102061882111,1.3306349515914917,0.9435865857307164,0.3796203994534998
7702,1,sequence_only,F200,0.8820580527706867,0.0562746402245954,0.3835616438356164,0.0191693290734824,0.821917808219178,0.0255591054313099,0.9315068493150684,0.0702875399361022,0.9669736139808678,0.6553209110345517,0.2299102061882111,1.3306349515914917,0.9435865857307164,
7702,1,sequence_only,M3F200,0.880551248672507,0.0721228550625446,0.410958904109589,0.0159744408945686,0.8082191780821918,0.060702875399361,0.9452054794520548,0.1277955271565495,0.9669736139808678,0.6553209110345517,0.2299102061882111,1.3306349515914917,0.9435865857307164,
7702,1,sequence_only,benign_general,,0.0575093528016118,,0.0168067226890756,,0.0504201680672268,,0.1260504201680672,0.9669736139808678,0.6553209110345517,0.2299102061882111,1.3306349515914917,0.9435865857307164,
7702,1,ngram_only,cleanM0,0.7609190499674554,0.1677956059660119,0.3356164383561644,0.0159744408945686,0.6575342465753424,0.1022364217252396,0.7876712328767124,0.2396166134185303,0.9568972366312288,0.8449935523192826,0.4540820504362267,1.3595932722091677,0.9173159288229802,0.4329050412475304
7702,1,ngram_only,F200,0.5524454143855922,0.2126668437836927,0.0753424657534246,0.0127795527156549,0.2671232876712329,0.0862619808306709,0.547945205479452,0.1980830670926517,0.9568972366312288,0.8449935523192826,0.4540820504362267,1.3595932722091677,0.9173159288229802,
7702,1,ngram_only,M3F200,0.5257645727495834,0.2188155109724783,0.0958904109589041,0.0287539936102236,0.2876712328767123,0.0894568690095846,0.5616438356164384,0.2268370607028754,0.9568972366312288,0.8449935523192826,0.4540820504362267,1.3595932722091677,0.9173159288229802,
7702,1,ngram_only,benign_general,,0.1337980652417705,,0.0,,0.1092436974789916,,0.1932773109243697,0.9568972366312288,0.8449935523192826,0.4540820504362267,1.3595932722091677,0.9173159288229802,
7702,1,dense_only,cleanM0,0.5485911844428443,0.1953074134145374,0.1027397260273972,0.0255591054313099,0.1780821917808219,0.0447284345047923,0.2808219178082192,0.0894568690095846,0.8727723456225371,0.846599887423575,0.7947132077201111,2.888228178024292,0.8046808334855958,0.4184757253502379
7702,1,dense_only,F200,0.3800427686395364,0.2585526514544344,0.0205479452054794,0.0191693290734824,0.0410958904109589,0.0351437699680511,0.0684931506849315,0.0415335463258785,0.8727723456225371,0.846599887423575,0.7947132077201111,2.888228178024292,0.8046808334855958,
7702,1,dense_only,M3F200,0.389487531299023,0.2577121804554171,0.0136986301369863,0.0159744408945686,0.0410958904109589,0.0191693290734824,0.0684931506849315,0.047923322683706,0.8727723456225371,0.846599887423575,0.7947132077201111,2.888228178024292,0.8046808334855958,
7702,1,dense_only,benign_general,,0.0801022931869936,,0.0252100840336134,,0.0336134453781512,,0.0756302521008403,0.8727723456225371,0.846599887423575,0.7947132077201111,2.888228178024292,0.8046808334855958,
7702,1,fusion_no_aux,cleanM0,0.6964712666084301,0.1446843007060358,0.0068493150684931,0.0095846645367412,0.5273972602739726,0.0734824281150159,0.5821917808219178,0.1054313099041533,0.9455102750808668,0.8360212879508142,0.7796875259542766,1.9786114692687988,0.8638194215460926,0.4086623992142948
7702,1,fusion_no_aux,F200,0.5054700884083162,0.2263362356351115,0.0205479452054794,0.0,0.1438356164383561,0.060702875399361,0.1643835616438356,0.0702875399361022,0.9455102750808668,0.8360212879508142,0.7796875259542766,1.9786114692687988,0.8638194215460926,
7702,1,fusion_no_aux,M3F200,0.4535544895524664,0.2406714549781414,0.0068493150684931,0.0,0.1712328767123287,0.0670926517571885,0.2054794520547945,0.0958466453674121,0.9455102750808668,0.8360212879508142,0.7796875259542766,1.9786114692687988,0.8638194215460926,
7702,1,fusion_no_aux,benign_general,,0.100377061558188,,0.0084033613445378,,0.0588235294117647,,0.0672268907563025,0.9455102750808668,0.8360212879508142,0.7796875259542766,1.9786114692687988,0.8638194215460926,
7702,1,fusion_multitask,cleanM0,0.8308008956942736,0.1217120388972888,0.1712328767123287,0.0095846645367412,0.6438356164383562,0.0511182108626198,0.773972602739726,0.1150159744408945,0.9568278826534722,0.8607275653010479,0.7000709713565887,2.260237216949463,0.9058592588130486,0.8857175390881057
7702,1,fusion_multitask,F200,0.5397227862564867,0.2130423152098559,0.0205479452054794,0.0031948881789137,0.1643835616438356,0.0575079872204472,0.273972602739726,0.0798722044728434,0.9568278826534722,0.8607275653010479,0.7000709713565887,2.260237216949463,0.9058592588130486,
7702,1,fusion_multitask,M3F200,0.5174551042806407,0.2232906573152326,0.0205479452054794,0.0031948881789137,0.1575342465753424,0.0575079872204472,0.273972602739726,0.1022364217252396,0.9568278826534722,0.8607275653010479,0.7000709713565887,2.260237216949463,0.9058592588130486,
7702,1,fusion_multitask,benign_general,,0.0491666424173653,,0.0,,0.0084033613445378,,0.0336134453781512,0.9568278826534722,0.8607275653010479,0.7000709713565887,2.260237216949463,0.9058592588130486,
7702,1,fusion_source_balanced,cleanM0,0.869526395954097,0.0951984928059209,0.0410958904109589,0.0031948881789137,0.7465753424657534,0.0670926517571885,0.9246575342465754,0.1693290734824281,0.9824945509557076,0.6529216752429317,0.1281733367623381,2.3095173835754395,0.9249401456548164,0.9471564127336288
7702,1,fusion_source_balanced,F200,0.7206671618317174,0.1635274456437977,0.047945205479452,0.0,0.4315068493150685,0.0702875399361022,0.7123287671232876,0.1533546325878594,0.9824945509557076,0.6529216752429317,0.1281733367623381,2.3095173835754395,0.9249401456548164,
7702,1,fusion_source_balanced,M3F200,0.6963201941370321,0.1732855519567791,0.0273972602739726,0.0095846645367412,0.3972602739726027,0.0543130990415335,0.7123287671232876,0.1501597444089457,0.9824945509557076,0.6529216752429317,0.1281733367623381,2.3095173835754395,0.9249401456548164,
7702,1,fusion_source_balanced,benign_general,,0.0782520043331209,,0.0,,0.0924369747899159,,0.134453781512605,0.9824945509557076,0.6529216752429317,0.1281733367623381,2.3095173835754395,0.9249401456548164,
7702,1,fusion_consistent,cleanM0,0.8585310658819457,0.1007660665113311,0.1095890410958904,0.0,0.6917808219178082,0.0575079872204472,0.8561643835616438,0.1405750798722044,0.9705214340675548,0.7099130502527519,0.2457912473379733,1.8662163019180296,0.9236806414883908,0.8516967875840494
7702,1,fusion_consistent,F200,0.6121014181658253,0.1967107290469856,0.0547945205479452,0.0095846645367412,0.3356164383561644,0.0958466453674121,0.5958904109589042,0.1884984025559105,0.9705214340675548,0.7099130502527519,0.2457912473379733,1.8662163019180296,0.9236806414883908,
7702,1,fusion_consistent,M3F200,0.5590071311804764,0.2105355360804434,0.0342465753424657,0.0095846645367412,0.3150684931506849,0.0894568690095846,0.5616438356164384,0.2140575079872204,0.9705214340675548,0.7099130502527519,0.2457912473379733,1.8662163019180296,0.9236806414883908,
