chain,address,exact_bytecode_id,bytecode_family_id,evidence_path,verified_source_status
ethereum,0x45e87d68ff89dd2bc7729a86e776af9393ebf845,EXACT00204,FAM00158,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x45e87d68ff89dd2bc7729a86e776af9393ebf845.json,UNAVAILABLE
ethereum,0x45f31d19c1592519240a3695ba2f8f5665da8927,EXACT00205,FAM00159,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x45f31d19c1592519240a3695ba2f8f5665da8927.json,UNAVAILABLE
ethereum,0x460efa7c3e66f11de1fa3c94f97926b2b584f262,EXACT00206,FAM00016,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x460efa7c3e66f11de1fa3c94f97926b2b584f262.json,UNAVAILABLE
ethereum,0x461e2591b84d1a942b70a835a5a9b8dc6eff0a5b,EXACT00207,FAM00016,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x461e2591b84d1a942b70a835a5a9b8dc6eff0a5b.json,UNAVAILABLE
ethereum,0x46c80a57d5f6b7bf071156ed89ed36731fca1323,EXACT00208,FAM00016,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x46c80a57d5f6b7bf071156ed89ed36731fca1323.json,UNAVAILABLE
ethereum,0x471bb0cdf57b551660ba4846a83f746259194ff1,EXACT00209,FAM00160,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x471bb0cdf57b551660ba4846a83f746259194ff1.json,UNAVAILABLE
ethereum,0x47a29e24fff7400e0f23785430b321c6d8b6352a,EXACT00210,FAM00161,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x47a29e24fff7400e0f23785430b321c6d8b6352a.json,UNAVAILABLE
ethereum,0x47a51af4b3bc07a389e2f516308782d6e815fb1c,EXACT00211,FAM00162,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x47a51af4b3bc07a389e2f516308782d6e815fb1c.json,UNAVAILABLE
ethereum,0x47e747f5e8cb5819c966292dd969d989ae9dea5e,EXACT00212,FAM00163,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x47e747f5e8cb5819c966292dd969d989ae9dea5e.json,UNAVAILABLE
ethereum,0x48362f2848342bc52b0b312431c6c0ff107ecfe4,EXACT00213,FAM00096,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x48362f2848342bc52b0b312431c6c0ff107ecfe4.json,UNAVAILABLE
ethereum,0x48374472e0ffe0a770ba558263a9ae4b3c7fff91,EXACT00214,FAM00164,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x48374472e0ffe0a770ba558263a9ae4b3c7fff91.json,UNAVAILABLE
ethereum,0x487db2fd20522c4a3ed542249483d9a12de66b1f,EXACT00215,FAM00099,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x487db2fd20522c4a3ed542249483d9a12de66b1f.json,UNAVAILABLE
ethereum,0x4884d28f048e66a537762334937e01a044cbdfac,EXACT00216,FAM00165,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x4884d28f048e66a537762334937e01a044cbdfac.json,UNAVAILABLE
ethereum,0x48a388338be8b49674dffc6d7a04ca324d1612af,EXACT00217,FAM00069,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x48a388338be8b49674dffc6d7a04ca324d1612af.json,UNAVAILABLE
ethereum,0x48fd218c9130536df3d0a6e21d3704b8fa0660fa,EXACT00218,FAM00016,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x48fd218c9130536df3d0a6e21d3704b8fa0660fa.json,UNAVAILABLE
ethereum,0x490aac77c960b0569c8e446ac7e12490bd44ca1d,EXACT00219,FAM00166,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x490aac77c960b0569c8e446ac7e12490bd44ca1d.json,UNAVAILABLE
ethereum,0x4949162a199c7f46d330fe112cc07f8117171d4e,EXACT00031,FAM00016,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x4949162a199c7f46d330fe112cc07f8117171d4e.json,UNAVAILABLE
ethereum,0x4986579bcdd269b3f3c51eb0954114b2694afcf4,EXACT00220,FAM00167,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x4986579bcdd269b3f3c51eb0954114b2694afcf4.json,VERIFIED
ethereum,0x49bd6523dffb8e8cc4f8efbc3c3470389ba2c2ac,EXACT00221,FAM00168,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x49bd6523dffb8e8cc4f8efbc3c3470389ba2c2ac.json,VERIFIED
ethereum,0x4a39daa326ce573ac22f820a0e54e5b439d8e9ce,EXACT00222,FAM00169,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x4a39daa326ce573ac22f820a0e54e5b439d8e9ce.json,UNAVAILABLE
ethereum,0x4a87e5f12c7fefcae565f039677b40f3f8d077e5,EXACT00223,FAM00016,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x4a87e5f12c7fefcae565f039677b40f3f8d077e5.json,UNAVAILABLE
ethereum,0x4aacf559e3e7ed62d1b73ac81b5f5109404aebd5,EXACT00224,FAM00170,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x4aacf559e3e7ed62d1b73ac81b5f5109404aebd5.json,UNAVAILABLE
ethereum,0x4ae24b0edee921d4cc4763efdff1662ae4972f1a,EXACT00225,FAM00094,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x4ae24b0edee921d4cc4763efdff1662ae4972f1a.json,UNAVAILABLE
ethereum,0x4b0fabc51ac2e9310621522944cce3b2ed8d3158,EXACT00226,FAM00171,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x4b0fabc51ac2e9310621522944cce3b2ed8d3158.json,UNAVAILABLE
ethereum,0x4b6a05051ead216833b3f9e559b22412e95cb82a,EXACT00227,FAM00096,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x4b6a05051ead216833b3f9e559b22412e95cb82a.json,UNAVAILABLE
ethereum,0x4ba78e2deed03706fd8b19c4c1c4eddc5b338a14,EXACT00228,FAM00172,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x4ba78e2deed03706fd8b19c4c1c4eddc5b338a14.json,UNAVAILABLE
ethereum,0x4bf152a41869b2dd66fd9eb6ee250762f3e01671,EXACT00229,FAM00173,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x4bf152a41869b2dd66fd9eb6ee250762f3e01671.json,UNAVAILABLE
ethereum,0x4c7be714298932f7e2ceaeb35375f3234945dbf4,EXACT00230,FAM00174,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x4c7be714298932f7e2ceaeb35375f3234945dbf4.json,UNAVAILABLE
ethereum,0x4cd241e8d1510e30b2076397afc7508ae59c66c9,EXACT00231,FAM00175,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x4cd241e8d1510e30b2076397afc7508ae59c66c9.json,UNAVAILABLE
ethereum,0x4d073346a707d0a56b73bac8b2e8d5ddf94f93b5,EXACT00232,FAM00176,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x4d073346a707d0a56b73bac8b2e8d5ddf94f93b5.json,UNAVAILABLE
ethereum,0x4dc25713da4873061f0af4d744e15142f6379734,EXACT00233,FAM00094,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x4dc25713da4873061f0af4d744e15142f6379734.json,UNAVAILABLE
ethereum,0x4e1ffc847e66155812b4e8360e2515d443516c94,EXACT00234,FAM00016,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x4e1ffc847e66155812b4e8360e2515d443516c94.json,UNAVAILABLE
ethereum,0x4e43ed18cc5f875bea1fd8da81688c154f2a44c3,EXACT00235,FAM00177,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x4e43ed18cc5f875bea1fd8da81688c154f2a44c3.json,UNAVAILABLE
ethereum,0x4eff4d390d89b2195fe3cb63b06731ae584a1375,EXACT00236,FAM00178,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x4eff4d390d89b2195fe3cb63b06731ae584a1375.json,UNAVAILABLE
ethereum,0x4f577087064ea4b5cf294d44cfd56275d9d1ed18,EXACT00237,FAM00179,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x4f577087064ea4b5cf294d44cfd56275d9d1ed18.json,UNAVAILABLE
ethereum,0x50055dc4c85b0c1f6ec8fe34b16aa059ec297896,EXACT00238,FAM00180,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x50055dc4c85b0c1f6ec8fe34b16aa059ec297896.json,UNAVAILABLE
ethereum,0x5008991f551d32a68818431f0ae3e70e698a656b,EXACT00239,FAM00016,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x5008991f551d32a68818431f0ae3e70e698a656b.json,UNAVAILABLE
ethereum,0x50173c155edb686e8e2bdfcb29f629e4dfa0d213,EXACT00240,FAM00016,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x50173c155edb686e8e2bdfcb29f629e4dfa0d213.json,UNAVAILABLE
ethereum,0x50e24a1ac22df5e181c1ca7ebd364eba8d20d094,EXACT00241,FAM00181,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x50e24a1ac22df5e181c1ca7ebd364eba8d20d094.json,UNAVAILABLE
ethereum,0x50e8e9c7638286137c18b2edc6bfad36c6bbe66e,EXACT00242,FAM00063,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x50e8e9c7638286137c18b2edc6bfad36c6bbe66e.json,VERIFIED
ethereum,0x515db541d7699af28ccf3dc9ab036350f6ecf932,EXACT00243,FAM00016,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x515db541d7699af28ccf3dc9ab036350f6ecf932.json,UNAVAILABLE
ethereum,0x51f286db35d9d97dca64590ee49c07ccb6698730,EXACT00244,FAM00061,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x51f286db35d9d97dca64590ee49c07ccb6698730.json,VERIFIED
ethereum,0x535023ed14a1862444ec29d0fe07cf3092c73bc2,EXACT00245,FAM00182,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x535023ed14a1862444ec29d0fe07cf3092c73bc2.json,UNAVAILABLE
ethereum,0x539141c502f80e8f0bdde80aa9c3ca7ccc2c6bf5,EXACT00031,FAM00016,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x539141c502f80e8f0bdde80aa9c3ca7ccc2c6bf5.json,UNAVAILABLE
ethereum,0x53a5c82636d9a88520ae8fcb39a2b17f82ef6357,EXACT00246,FAM00183,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x53a5c82636d9a88520ae8fcb39a2b17f82ef6357.json,VERIFIED
ethereum,0x53a6f94c7b4fbe1b5d70132f4b5460197ccc4804,EXACT00031,FAM00016,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x53a6f94c7b4fbe1b5d70132f4b5460197ccc4804.json,UNAVAILABLE
ethereum,0x540fe9bec2470e93aa911906eb560ad6647612c2,EXACT00247,FAM00184,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x540fe9bec2470e93aa911906eb560ad6647612c2.json,UNAVAILABLE
ethereum,0x545940f521452b4138b360ad55e28667ea07a8bf,EXACT00248,FAM00185,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x545940f521452b4138b360ad55e28667ea07a8bf.json,UNAVAILABLE
ethereum,0x546cf5144ccadbcde87297614adc7870f244cbea,EXACT00031,FAM00016,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x546cf5144ccadbcde87297614adc7870f244cbea.json,UNAVAILABLE
ethereum,0x547b9169ab3c89e0958ee3580d83cec8551e7a88,EXACT00249,FAM00186,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x547b9169ab3c89e0958ee3580d83cec8551e7a88.json,UNAVAILABLE
ethereum,0x54a6d3893b72cccf05b108fa1482876ec00abead,EXACT00250,FAM00187,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x54a6d3893b72cccf05b108fa1482876ec00abead.json,UNAVAILABLE
ethereum,0x54b0c56ae343eb140cfd994235cdc644792ddd5a,EXACT00251,FAM00188,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x54b0c56ae343eb140cfd994235cdc644792ddd5a.json,UNAVAILABLE
ethereum,0x54bf93ee1a08af3c90c1cf9973d6e95be9ef65d7,EXACT00252,FAM00189,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x54bf93ee1a08af3c90c1cf9973d6e95be9ef65d7.json,UNAVAILABLE
ethereum,0x5530776fa2fdf0c2cd242dc6d9bfb29b1e3616be,EXACT00253,FAM00190,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x5530776fa2fdf0c2cd242dc6d9bfb29b1e3616be.json,UNAVAILABLE
ethereum,0x5546a14921647a6fc3c8927a2c0cc3afe2e9ae77,EXACT00254,FAM00191,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x5546a14921647a6fc3c8927a2c0cc3afe2e9ae77.json,UNAVAILABLE
ethereum,0x557f37550196a3022aec6c2b1b4951900ea3e3c2,EXACT00255,FAM00192,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x557f37550196a3022aec6c2b1b4951900ea3e3c2.json,UNAVAILABLE
ethereum,0x55e756ee933501b4ea8d7448b4521abde21f3a15,EXACT00256,FAM00193,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x55e756ee933501b4ea8d7448b4521abde21f3a15.json,VERIFIED
ethereum,0x563f842256263621947cad4deb105e0eaf2deee3,EXACT00257,FAM00194,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x563f842256263621947cad4deb105e0eaf2deee3.json,UNAVAILABLE
ethereum,0x5752c77b08de5955a7144d31d482bb21fa372192,EXACT00258,FAM00195,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x5752c77b08de5955a7144d31d482bb21fa372192.json,UNAVAILABLE
ethereum,0x584b6fa20e9b83da06e02770b9394f3318ee1ab9,EXACT00259,FAM00016,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x584b6fa20e9b83da06e02770b9394f3318ee1ab9.json,UNAVAILABLE
ethereum,0x5875d41c1261002786005199dab0cbfc396c680f,EXACT00260,FAM00196,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x5875d41c1261002786005199dab0cbfc396c680f.json,UNAVAILABLE
ethereum,0x58e02510ae94eff8e555aad51b2440b2527f9cea,EXACT00261,FAM00197,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x58e02510ae94eff8e555aad51b2440b2527f9cea.json,UNAVAILABLE
ethereum,0x59bc0b1694e413174023d8c7349928d680b952f8,EXACT00031,FAM00016,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x59bc0b1694e413174023d8c7349928d680b952f8.json,UNAVAILABLE
ethereum,0x5a7fc11397e9a8ad41bf10bf13f22b0a63f96f6d,EXACT00262,FAM00198,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x5a7fc11397e9a8ad41bf10bf13f22b0a63f96f6d.json,UNAVAILABLE
ethereum,0x5b89a23d1bdc8da72e47dbca5591ca0a1b90b415,EXACT00263,FAM00199,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x5b89a23d1bdc8da72e47dbca5591ca0a1b90b415.json,UNAVAILABLE
ethereum,0x5b96f01f67da8ed90ab93df39deeecd4bb559770,EXACT00264,FAM00200,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x5b96f01f67da8ed90ab93df39deeecd4bb559770.json,UNAVAILABLE
ethereum,0x5c6711e3fbfc5920372a045b3c1b32d3d1bf2b81,EXACT00031,FAM00016,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x5c6711e3fbfc5920372a045b3c1b32d3d1bf2b81.json,UNAVAILABLE
ethereum,0x5ccff9b68e64e5debfa0412635598cbb7f148ddd,EXACT00265,FAM00201,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x5ccff9b68e64e5debfa0412635598cbb7f148ddd.json,UNAVAILABLE
ethereum,0x5d3890bda70b7d899cc40a5c35d21cbf71f6cb49,EXACT00266,FAM00016,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x5d3890bda70b7d899cc40a5c35d21cbf71f6cb49.json,UNAVAILABLE
ethereum,0x5d6c18590bdb438792e42fad8c76ed76d17a6b1a,EXACT00267,FAM00202,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x5d6c18590bdb438792e42fad8c76ed76d17a6b1a.json,UNAVAILABLE
ethereum,0x5db0e9fe1ec300a6af350077f59aa87b7d45a369,EXACT00268,FAM00203,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x5db0e9fe1ec300a6af350077f59aa87b7d45a369.json,UNAVAILABLE
ethereum,0x5e0e4a047c550234b0c9390bae01ad8d635c8127,EXACT00269,FAM00074,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x5e0e4a047c550234b0c9390bae01ad8d635c8127.json,UNAVAILABLE
ethereum,0x5e2d13c8bc715749fd8a616705806b0f9d9b7a1a,EXACT00270,FAM00204,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x5e2d13c8bc715749fd8a616705806b0f9d9b7a1a.json,UNAVAILABLE
ethereum,0x5efd83239a2710f7f48e575c5d7126f615e2c214,EXACT00271,FAM00016,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x5efd83239a2710f7f48e575c5d7126f615e2c214.json,UNAVAILABLE
ethereum,0x5fda61f6fb45b73a87b9bccb69f56475e3455567,EXACT00272,FAM00205,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x5fda61f6fb45b73a87b9bccb69f56475e3455567.json,UNAVAILABLE
ethereum,0x606a5ba702132dc64d766fd54d44f18cbe5214f8,EXACT00273,FAM00016,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x606a5ba702132dc64d766fd54d44f18cbe5214f8.json,UNAVAILABLE
ethereum,0x60d9405b7f4b99190fc8676b80030babd6385ada,EXACT00274,FAM00206,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x60d9405b7f4b99190fc8676b80030babd6385ada.json,UNAVAILABLE
ethereum,0x60ec737913dbadeda2439fff4ad1dc98aa833a93,EXACT00275,FAM00016,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x60ec737913dbadeda2439fff4ad1dc98aa833a93.json,UNAVAILABLE
ethereum,0x60f1e45497ea06fce6770be67396acfca9bd8512,EXACT00276,FAM00207,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x60f1e45497ea06fce6770be67396acfca9bd8512.json,UNAVAILABLE
ethereum,0x6115abb8e053073509d1bee22c32f0dbdae19a2c,EXACT00277,FAM00016,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x6115abb8e053073509d1bee22c32f0dbdae19a2c.json,UNAVAILABLE
ethereum,0x612373d7003d694220f7800eeaf8e3924c0951d3,EXACT00278,FAM00007,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x612373d7003d694220f7800eeaf8e3924c0951d3.json,UNAVAILABLE
ethereum,0x6191caaa93ba41af2e28920445615badffbe049e,EXACT00279,FAM00208,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x6191caaa93ba41af2e28920445615badffbe049e.json,VERIFIED
ethereum,0x61bea528a149f6082f59e57432c580ea004a6da5,EXACT00280,FAM00209,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x61bea528a149f6082f59e57432c580ea004a6da5.json,UNAVAILABLE
ethereum,0x61c7ac1d9d0d3efd1a3934794e749cd653a5465f,EXACT00281,FAM00083,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x61c7ac1d9d0d3efd1a3934794e749cd653a5465f.json,UNAVAILABLE
ethereum,0x61c8960cd4c9f1c2472d77b125fca49dc9295d71,EXACT00159,FAM00124,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x61c8960cd4c9f1c2472d77b125fca49dc9295d71.json,UNAVAILABLE
ethereum,0x61f7a6402ea4911c82ec6bbf67370d48914879e7,EXACT00282,FAM00210,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x61f7a6402ea4911c82ec6bbf67370d48914879e7.json,UNAVAILABLE
ethereum,0x623336082b208ffa50126bf84533d3a040e66b01,EXACT00031,FAM00016,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x623336082b208ffa50126bf84533d3a040e66b01.json,UNAVAILABLE
ethereum,0x62c9c948acb8a47f95a23ed283e5caab628e9af0,EXACT00283,FAM00211,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x62c9c948acb8a47f95a23ed283e5caab628e9af0.json,UNAVAILABLE
ethereum,0x63c0c19a282a1b52b07dd5a65b58948a07dae32b,EXACT00284,FAM00212,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x63c0c19a282a1b52b07dd5a65b58948a07dae32b.json,VERIFIED
ethereum,0x65257230d4f69176bd809a321b75929a90aa7a4d,EXACT00031,FAM00016,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x65257230d4f69176bd809a321b75929a90aa7a4d.json,UNAVAILABLE
ethereum,0x659d2903d93a2578de58e423df5d37acbed25534,EXACT00285,FAM00069,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x659d2903d93a2578de58e423df5d37acbed25534.json,UNAVAILABLE
ethereum,0x65e6283bfce7e22f29e3a8a946074d203bde771b,EXACT00031,FAM00016,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x65e6283bfce7e22f29e3a8a946074d203bde771b.json,UNAVAILABLE
ethereum,0x663311910883c44dd75ab280e80eb763f2d82cde,EXACT00286,FAM00213,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x663311910883c44dd75ab280e80eb763f2d82cde.json,UNAVAILABLE
ethereum,0x66409a7bc039339e31957651c6c4d9f2a3355a71,EXACT00287,FAM00016,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x66409a7bc039339e31957651c6c4d9f2a3355a71.json,UNAVAILABLE
ethereum,0x6640c1cccaf07dbe765ec05e294fe427cc92831c,EXACT00288,FAM00214,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x6640c1cccaf07dbe765ec05e294fe427cc92831c.json,UNAVAILABLE
ethereum,0x674201ed30037535ca6085391edad285ffa84cbe,EXACT00289,FAM00215,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x674201ed30037535ca6085391edad285ffa84cbe.json,UNAVAILABLE
ethereum,0x674a55fc659a843878a7499b674cc733abe14de5,EXACT00290,FAM00016,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x674a55fc659a843878a7499b674cc733abe14de5.json,UNAVAILABLE
ethereum,0x69007702764179f14f51cdce752f4f775d74e139,EXACT00291,FAM00216,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x69007702764179f14f51cdce752f4f775d74e139.json,VERIFIED
ethereum,0x6917fb339644d762558d794786b039b92caeb858,EXACT00292,FAM00217,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x6917fb339644d762558d794786b039b92caeb858.json,UNAVAILABLE
ethereum,0x691cc80a8ae8863616c101383cf198d507acaf9e,EXACT00293,FAM00016,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x691cc80a8ae8863616c101383cf198d507acaf9e.json,UNAVAILABLE
ethereum,0x69e6bd1c4082403fc7917a61f6216552fc1a541d,EXACT00294,FAM00218,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x69e6bd1c4082403fc7917a61f6216552fc1a541d.json,UNAVAILABLE
ethereum,0x69f3814cd453980531e3f089448b11ec2ef865e6,EXACT00295,FAM00219,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x69f3814cd453980531e3f089448b11ec2ef865e6.json,UNAVAILABLE
ethereum,0x6a6d367579bfc74f86dd61655e0066f60b04e7b9,EXACT00296,FAM00220,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x6a6d367579bfc74f86dd61655e0066f60b04e7b9.json,UNAVAILABLE
ethereum,0x6aed451a31bd0b01dd789f5d83003c52fc044bad,EXACT00297,FAM00016,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x6aed451a31bd0b01dd789f5d83003c52fc044bad.json,UNAVAILABLE
ethereum,0x6b9b58883ca209fb1531a8188a59f030a54267f1,EXACT00031,FAM00016,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x6b9b58883ca209fb1531a8188a59f030a54267f1.json,UNAVAILABLE
ethereum,0x6c076249a9f71ad4e5c603d675a389c37d569198,EXACT00298,FAM00221,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x6c076249a9f71ad4e5c603d675a389c37d569198.json,UNAVAILABLE
ethereum,0x6c251b15f2851fbed28b6c898fb6093995ca1c47,EXACT00031,FAM00016,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x6c251b15f2851fbed28b6c898fb6093995ca1c47.json,UNAVAILABLE
ethereum,0x6cb8370f4883822965c5c6565df5adca990d7aa3,EXACT00299,FAM00222,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x6cb8370f4883822965c5c6565df5adca990d7aa3.json,UNAVAILABLE
ethereum,0x6d0a0c88fc4bb805fee880fb514f94101f723d85,EXACT00300,FAM00223,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x6d0a0c88fc4bb805fee880fb514f94101f723d85.json,UNAVAILABLE
ethereum,0x6d154b2eccaf6c9d2ae0d07897d4cf522ecb2e93,EXACT00301,FAM00224,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x6d154b2eccaf6c9d2ae0d07897d4cf522ecb2e93.json,VERIFIED
