seed,test_fold,val_fold,model,n_train,n_val,n_test,auprc,auroc,brier,threshold_1pct,recall_at_1pct,observed_fpr_at_1pct,precision_at_1pct,f1_at_1pct,threshold_5pct,recall_at_5pct,observed_fpr_at_5pct,precision_at_5pct,f1_at_5pct,threshold_10pct,recall_at_10pct,observed_fpr_at_10pct,precision_at_10pct,f1_at_10pct,n,n_warn,n_low_observed_risk,n_defer,defer_rate,actionable_coverage,warn_recall_on_positives,warn_fpr_on_negatives,positive_rate_within_low_observed_risk,positive_miss_fraction_assigned_low_observed_risk
7704,0,1,dcrg_sequence_noisy_or,1298,446,446,0.9485232048409353,0.9810351772287863,0.044180405249907864,0.9963503197570199,0.35526315789473684,0.006802721088435374,0.9642857142857143,0.5192307692307693,0.5097010348507981,0.9802631578947368,0.07482993197278912,0.8713450292397661,0.9226006191950464,0.08580272045169113,0.9868421052631579,0.16326530612244897,0.7575757575757576,0.8571428571428571,,,,,,,,,,
7704,0,1,coverage_aware_selective_policy,1298,446,446,,,,,,,,,0.5097010348507981,,,,,,,,,,446.0,171.0,150.0,125.0,0.2802690582959641,0.7197309417040358,0.9802631578947368,0.07482993197278912,0.013333333333333334,0.013157894736842105
7704,1,2,sequence,1317,427,446,0.9324502348674499,0.9539954337899543,0.05714079187222078,0.9454235434532166,0.7465753424657534,0.03333333333333333,0.9159663865546218,0.8226415094339623,0.649351954460144,0.910958904109589,0.05333333333333334,0.8926174496644296,0.9016949152542374,0.2601023316383362,0.952054794520548,0.11666666666666667,0.7988505747126436,0.8687500000000001,,,,,,,,,,
7704,1,2,dcrg,1317,427,446,0.9584801624846166,0.9905479452054795,0.02019725592187628,0.8509671316553206,0.910958904109589,0.013333333333333334,0.9708029197080292,0.9399293286219081,0.30286479855745,0.9863013698630136,0.05333333333333334,0.9,0.9411764705882354,0.021278299624744743,1.0,0.06333333333333334,0.8848484848484849,0.9389067524115756,,,,,,,,,,
7704,1,2,dcrg_sequence_noisy_or,1317,427,446,0.9521220835323319,0.9872374429223744,0.047537026120651735,0.9831953163929524,0.8835616438356164,0.013333333333333334,0.9699248120300752,0.9247311827956989,0.7414558336863364,0.9726027397260274,0.056666666666666664,0.8930817610062893,0.9311475409836065,0.35410794673042034,1.0,0.09333333333333334,0.8390804597701149,0.9125,,,,,,,,,,
7704,1,2,coverage_aware_selective_policy,1317,427,446,,,,,,,,,0.7414558336863364,,,,,,,,,,446.0,159.0,165.0,122.0,0.273542600896861,0.726457399103139,0.9726027397260274,0.056666666666666664,0.024242424242424242,0.0273972602739726
7704,2,3,sequence,1316,447,427,0.9448516634104147,0.9749816581071167,0.06332595038922954,0.1869044303894043,0.8413793103448276,0.04609929078014184,0.9037037037037037,0.8714285714285713,0.02723080851137638,0.8827586206896552,0.0673758865248227,0.8707482993197279,0.8767123287671232,0.0069432687014341354,0.9586206896551724,0.11702127659574468,0.8081395348837209,0.8769716088328076,,,,,,,,,,
7704,2,3,dcrg,1316,447,427,0.9752597174073374,0.9876131083394473,0.02977176414891439,0.9462275713196254,0.20689655172413793,0.0,1.0,0.34285714285714286,0.13572790475988208,0.9724137931034482,0.04609929078014184,0.9155844155844156,0.94314381270903,0.02094369627316151,0.993103448275862,0.0851063829787234,0.8571428571428571,0.9201277955271565,,,,,,,,,,
7704,2,3,dcrg_sequence_noisy_or,1316,447,427,0.9769104140212427,0.9873563218390805,0.02618944556763726,0.9462895277952852,0.8413793103448276,0.01773049645390071,0.9606299212598425,0.8970588235294117,0.31496718670046353,0.9793103448275862,0.04609929078014184,0.9161290322580645,0.9466666666666667,0.04973850357715448,0.993103448275862,0.10638297872340426,0.8275862068965517,0.90282131661442,,,,,,,,,,
7704,2,3,coverage_aware_selective_policy,1316,447,427,,,,,,,,,0.31496718670046353,,,,,,,,,,427.0,155.0,161.0,111.0,0.25995316159250587,0.7400468384074942,0.9793103448275862,0.04609929078014184,0.006211180124223602,0.006896551724137931
7704,3,4,sequence,1319,424,447,0.9929735164441428,0.9981167608286252,0.027386189697082224,0.9253489971160889,0.45161290322580644,0.0,1.0,0.6222222222222222,0.49878838658332825,0.8494623655913979,0.002824858757062147,0.9875,0.9132947976878614,0.05551370233297348,0.989247311827957,0.0423728813559322,0.8598130841121495,0.9199999999999999,,,,,,,,,,
7704,3,4,dcrg,1319,424,447,0.9149913937876366,0.9846303383755544,0.02558900071712934,0.9725377929333969,0.43010752688172044,0.01977401129943503,0.851063829787234,0.5714285714285715,0.2706483700928608,1.0,0.062146892655367235,0.808695652173913,0.8942307692307693,0.012802488694585432,1.0,0.1864406779661017,0.5849056603773585,0.738095238095238,,,,,,,,,,
7704,3,4,dcrg_sequence_noisy_or,1319,424,447,0.9823436770945279,0.9954134013729421,0.025740658865224773,0.9973419160031634,0.5376344086021505,0.0,1.0,0.6993006993006993,0.5002846997813419,1.0,0.03672316384180791,0.8773584905660378,0.9346733668341709,0.18386797742078798,1.0,0.06497175141242938,0.8017241379310345,0.8899521531100478,,,,,,,,,,
7704,3,4,coverage_aware_selective_policy,1319,424,447,,,,,,,,,0.5002846997813419,,,,,,,,,,447.0,106.0,273.0,68.0,0.15212527964205816,0.8478747203579419,1.0,0.03672316384180791,0.0,0.0
7704,4,0,sequence,1320,446,424,0.957499138010028,0.9754847987776106,0.07546917274426661,0.6677539348602295,0.8272251308900523,0.02575107296137339,0.9634146341463414,0.8901408450704225,0.20461831986904144,0.9685863874345549,0.10300429184549356,0.8851674641148325,0.9249999999999999,0.17150156199932098,0.9790575916230366,0.12017167381974249,0.8697674418604651,0.9211822660098522,,,,,,,,,,
7704,4,0,dcrg,1320,446,424,0.9812985951090747,0.988337864863043,0.02948330657428627,0.9892554930156364,0.5130890052356021,0.004291845493562232,0.98989898989899,0.6758620689655171,0.6758083614774727,0.9947643979057592,0.055793991416309016,0.9359605911330049,0.9644670050761421,0.04095418308587932,1.0,0.08583690987124463,0.9052132701421801,0.9502487562189056,,,,,,,,,,
7704,4,0,dcrg_sequence_noisy_or,1320,446,424,0.9743278154354724,0.9862256477091431,0.04960821787416886,0.9967861062251465,0.49214659685863876,0.008583690987124463,0.9791666666666666,0.6550522648083623,0.7189109853564386,0.9947643979057592,0.03862660944206009,0.9547738693467337,0.9743589743589743,0.48348437359521357,1.0,0.11587982832618025,0.8761467889908257,0.9339853300733496,,,,,,,,,,
7704,4,0,coverage_aware_selective_policy,1320,446,424,,,,,,,,,0.7189109853564386,,,,,,,,,,424.0,199.0,125.0,100.0,0.2358490566037736,0.7641509433962265,0.9947643979057592,0.03862660944206009,0.008,0.005235602094240838
