item_id,dependence_cluster_id,dependence_cluster_size,linkage_evidence,authority_address,creator_address,creator_kind,public_name_signals,canonical_similarity_holds,development_control_similarity_holds,public_evidence_references
ethereum:0x95eeb7bd0a63524a1614b374395c625dfb9dbd4a,D0090,2,SHARED_AUTHORITY_EOA,0xe6d91747ec9eb35da40b5d23224d715bcd9e1e62,0x810b0cfd3efc3006e8819a2f96225be6a228b752,EOA,MetaMaskSwapRouter;MetaMaskSwapRouter.sol;MetaMaskSwapRouter.sol:MetaMaskSwapRouter,F00846:0.433982,,"https://eth.blockscout.com/api/v2/addresses/0x95eeb7bd0a63524a1614b374395c625dfb9dbd4a;https://eth.blockscout.com/api/v2/smart-contracts/0x95eeb7bd0a63524a1614b374395c625dfb9dbd4a;https://etherscan.io/address/0x95eeb7bd0a63524a1614b374395c625dfb9dbd4a;https://etherscan.io/tx/0xf5ee86f61da49f32edf62e775596772f58610bfe79ef473529da02e4384e89ca;https://sourcify.dev/server/v2/contract/1/0x95eeb7bd0a63524a1614b374395c625dfb9dbd4a?fields=compilation,proxyResolution"
ethereum:0x96da711359c6afe93a7257e4946e1f907c4c7628,D0016,2,SHARED_AUTHORITY_EOA;SHARED_DEPLOYER_EOA,0xe0ffa990e88962cdcd2208b5357e9a76e6802bde,0xdb9daeef011b7120b3e164a3f75a785fce812c5d,EOA,,,,"https://eth.blockscout.com/api/v2/addresses/0x96da711359c6afe93a7257e4946e1f907c4c7628;https://eth.blockscout.com/api/v2/smart-contracts/0x96da711359c6afe93a7257e4946e1f907c4c7628;https://etherscan.io/address/0x96da711359c6afe93a7257e4946e1f907c4c7628;https://etherscan.io/tx/0x83e7141f600140291ea36590bc9fe6d477f4cdcd582dc82a3ec04589515dda22;https://sourcify.dev/server/v2/contract/1/0x96da711359c6afe93a7257e4946e1f907c4c7628?fields=compilation,proxyResolution"
ethereum:0x9a4cfb6bbb22112c36f9e585b47ccc27b7270f0f,D0091,1,SINGLETON_NO_MUST_LINK,0x6805571678a031da7ae8964b612c192e0f233913,0x618674a6aebfdd1c72108e475addba1ece4daf39,EOA,GiddyEoaDelegator;project/contracts/GiddyEoaDelegator.sol,F00676:0.555217,,"https://eth.blockscout.com/api/v2/addresses/0x9a4cfb6bbb22112c36f9e585b47ccc27b7270f0f;https://eth.blockscout.com/api/v2/smart-contracts/0x9a4cfb6bbb22112c36f9e585b47ccc27b7270f0f;https://etherscan.io/address/0x9a4cfb6bbb22112c36f9e585b47ccc27b7270f0f;https://etherscan.io/tx/0x78efb08564951c482f21a67a65e24d07a33fc7270fd01a3d2ffc9c7f3b1892da;https://sourcify.dev/server/v2/contract/1/0x9a4cfb6bbb22112c36f9e585b47ccc27b7270f0f?fields=compilation,proxyResolution"
ethereum:0x9bbc10cdec2ddce81b9525a4cb8248e120c79461,D0092,1,SINGLETON_NO_MUST_LINK,0xc7ccd4686e72fc0502d660f60dde8e542336a92f,0x1d75e498fd7602391b568f83c1d7827221e5d04c,EOA,,,,"https://eth.blockscout.com/api/v2/addresses/0x9bbc10cdec2ddce81b9525a4cb8248e120c79461;https://eth.blockscout.com/api/v2/smart-contracts/0x9bbc10cdec2ddce81b9525a4cb8248e120c79461;https://etherscan.io/address/0x9bbc10cdec2ddce81b9525a4cb8248e120c79461;https://etherscan.io/tx/0x9faf52a36deffce7af4931debbc735a86acf792aea457141749f6145162dd3a3;https://sourcify.dev/server/v2/contract/1/0x9bbc10cdec2ddce81b9525a4cb8248e120c79461?fields=compilation,proxyResolution"
ethereum:0x9bdfd3b60d50808f42c9c5717cc5d59962275ad9,D0009,3,SHARED_AUTHORITY_EOA,0xd32a221d4a671724ad666689cc5cc4d103fb13bc,0xd32a221d4a671724ad666689cc5cc4d103fb13bc,CONTRACT,,F00144:0.453258,,"https://eth.blockscout.com/api/v2/addresses/0x9bdfd3b60d50808f42c9c5717cc5d59962275ad9;https://eth.blockscout.com/api/v2/smart-contracts/0x9bdfd3b60d50808f42c9c5717cc5d59962275ad9;https://etherscan.io/address/0x9bdfd3b60d50808f42c9c5717cc5d59962275ad9;https://etherscan.io/tx/0xb68d3f7d07af86dd7872402348403b0ddec583a7d01b021fd11353d1ee611d57;https://sourcify.dev/server/v2/contract/1/0x9bdfd3b60d50808f42c9c5717cc5d59962275ad9?fields=compilation,proxyResolution"
ethereum:0x9bfb46b845e8eb31e615d320bdbcaeb55b6df38a,D0093,1,SINGLETON_NO_MUST_LINK,0xeb6f6167b6a64f2125571a0565d56e7fdd0618e8,0x4f15e5b7afebd50dc80b15615ce1cf06247f3239,EOA,,F00966:0.457338,,"https://eth.blockscout.com/api/v2/addresses/0x9bfb46b845e8eb31e615d320bdbcaeb55b6df38a;https://eth.blockscout.com/api/v2/smart-contracts/0x9bfb46b845e8eb31e615d320bdbcaeb55b6df38a;https://etherscan.io/address/0x9bfb46b845e8eb31e615d320bdbcaeb55b6df38a;https://etherscan.io/tx/0xf504deba2db2ee63f99a1184280065eec691e63457f88b79eb02ee636fe0c242;https://sourcify.dev/server/v2/contract/1/0x9bfb46b845e8eb31e615d320bdbcaeb55b6df38a?fields=compilation,proxyResolution"
ethereum:0x9e95a022e55f032de1f5e1357609579c20b04f75,D0094,1,SINGLETON_NO_MUST_LINK,0x1de00882dbb541116044aba0737274809ec32fd1,0x0c80b3d1c20e4fd15a8cf87a14ff1bccb684beeb,EOA,,F01203:0.468665,,"https://eth.blockscout.com/api/v2/addresses/0x9e95a022e55f032de1f5e1357609579c20b04f75;https://eth.blockscout.com/api/v2/smart-contracts/0x9e95a022e55f032de1f5e1357609579c20b04f75;https://etherscan.io/address/0x9e95a022e55f032de1f5e1357609579c20b04f75;https://etherscan.io/tx/0x1cbb846d2fc4a0747156ec56ade71941be4071ff85acf32a9237c4d9c645b47e;https://sourcify.dev/server/v2/contract/1/0x9e95a022e55f032de1f5e1357609579c20b04f75?fields=compilation,proxyResolution"
ethereum:0x9ed18ba902951c16c2299ac234921380743a0a67,D0095,1,SINGLETON_NO_MUST_LINK,0x8cf5711775316c124d0a592797df680409941273,0xfb4cf4587b5c98d18fa96868b46ee37392578abc,CONTRACT,EIP7702AccountLogicV2;EIP7702AccountLogicV2.sol;EIP7702AccountLogicV2.sol:EIP7702AccountLogicV2,,,"https://eth.blockscout.com/api/v2/addresses/0x9ed18ba902951c16c2299ac234921380743a0a67;https://eth.blockscout.com/api/v2/smart-contracts/0x9ed18ba902951c16c2299ac234921380743a0a67;https://etherscan.io/address/0x9ed18ba902951c16c2299ac234921380743a0a67;https://etherscan.io/tx/0xa44bbaf87cefadccee1e8642c4fd82f7d3c9a00680a9be30ec758f8926d40f50;https://sourcify.dev/server/v2/contract/1/0x9ed18ba902951c16c2299ac234921380743a0a67?fields=compilation,proxyResolution"
ethereum:0xa224a1c63df33be4967f0dd294ec1ef76268b742,D0096,1,SINGLETON_NO_MUST_LINK,0x9175d5b34c0e8000c3e1ae90622a4429afabb510,0x7e207a732e4478488f3373a46e0f1a3d412ea84d,EOA,123.sol;123.sol:SweepOwnerConstant;SweepOwnerConstant,F00815:0.595949;F00129:0.580569;F00088:0.577844;F00031:0.573446;F00029:0.563886,,"https://eth.blockscout.com/api/v2/addresses/0xa224a1c63df33be4967f0dd294ec1ef76268b742;https://eth.blockscout.com/api/v2/smart-contracts/0xa224a1c63df33be4967f0dd294ec1ef76268b742;https://etherscan.io/address/0xa224a1c63df33be4967f0dd294ec1ef76268b742;https://etherscan.io/tx/0xe17d93efa4dafc59f2f704e2413d864d4db470b69d1327931d018da5dd304d4b;https://sourcify.dev/server/v2/contract/1/0xa224a1c63df33be4967f0dd294ec1ef76268b742?fields=compilation,proxyResolution"
ethereum:0xa34995732725b87aa889a31af23dac5029ec019a,D0097,1,SINGLETON_NO_MUST_LINK,0x47df8f101aef2aa37c1232af02ed7e6ed5ff4347,0x4e59b44847b379578588920ca78fbf26c0b4956c,CONTRACT,KentuckyDelegate;contracts/KentuckyDelegate.sol;contracts/KentuckyDelegate.sol:KentuckyDelegate,,,"https://eth.blockscout.com/api/v2/addresses/0xa34995732725b87aa889a31af23dac5029ec019a;https://eth.blockscout.com/api/v2/smart-contracts/0xa34995732725b87aa889a31af23dac5029ec019a;https://etherscan.io/address/0xa34995732725b87aa889a31af23dac5029ec019a;https://etherscan.io/tx/0xf1224151e96e7f8b7de3e0e7ce7839dff2029656757305b4d454bb9bebc78077;https://sourcify.dev/server/v2/contract/1/0xa34995732725b87aa889a31af23dac5029ec019a?fields=compilation,proxyResolution"
